time,radiosonde_index,radiosonde_max_positive_gradient_K_per_100m,radiosonde_inversion_deltaT_K,radiosonde_inversion_depth_m,radiosonde_inversion_base_m,radiosonde_inversion_top_m,radiosonde_profile_points,radiosonde_binned_levels
2026-08-18 02:00:00+02:00,3.4625,3.7999999999999994,1.4000000000000001,125.0,1825.0,1950.0,320,101
2026-08-18 08:00:00+02:00,3.2375000000000003,2.4000000000000004,1.1,50.0,1925.0,1975.0,329,101
2026-08-18 14:00:00+02:00,3.48125,2.0,1.3499999999999996,150.0,600.0,750.0,308,101
2026-08-18 20:00:00+02:00,2.350000000000006,1.2000000000000028,0.3000000000000007,25.0,775.0,800.0,342,101
