time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,inversion_index,dwd_temperature_obs,surface_temp_bias_K,inversion_index_corrected,surface_correction_used
2026-08-18 00:00:00+02:00,19.7,1003.3,1.02,11,100,19.8,130.0,1.71,21,18.6,348.0,4.29,20,16.8,570.0,3.78,355,15.2,796.76,4.34,327,13.7,1028.67,5.64,309,10.6,1509.0,9.1,291,0.3571428571428622,28.0,0.10000000000000142,30.0,0.7342619047619147,,,0.7342619047619147,False
2026-08-18 01:00:00+02:00,19.4,1003.7,0.95,18,94,19.4,133.0,1.52,23,18.4,351.0,3.81,22,16.7,573.0,3.55,357,15.1,799.53,3.97,324,13.6,1031.19,5.31,302,10.6,1511.0,9.0,284,0.0,0.0,0.0,33.0,0.0,,,0.0,False
2026-08-18 02:00:00+02:00,19.0,1002.8,0.2,180,97,19.1,125.0,0.22,153,18.0,343.0,1.39,48,16.1,564.0,1.51,4,14.7,790.53,2.86,301,13.4,1022.19,5.21,286,10.6,1502.0,10.22,278,0.4347826086956583,23.0,0.10000000000000142,25.0,0.8691014492753744,,,0.8691014492753744,False
2026-08-18 03:00:00+02:00,18.9,1002.5,0.41,76,98,19.0,123.0,0.41,76,18.0,340.0,1.08,73,16.3,562.0,0.58,292,14.9,788.77,3.16,278,13.5,1020.67,5.75,277,10.7,1501.0,10.95,276,0.476190476190483,21.0,0.10000000000000142,23.0,0.9420158730158862,,,0.9420158730158862,False
2026-08-18 04:00:00+02:00,19.0,1002.2,0.14,135,100,19.0,121.0,0.14,135,18.0,338.0,0.44,135,16.3,560.0,1.7,235,14.9,786.53,3.93,267,13.5,1018.2,6.48,275,10.7,1498.0,11.7,280,0.0,0.0,0.0,21.0,0.0,,,0.0,False
2026-08-18 05:00:00+02:00,17.2,1001.7,0.45,117,95,17.7,117.0,0.58,121,17.9,334.0,1.94,164,16.3,555.0,3.13,211,14.9,782.0,3.96,248,13.5,1014.15,5.75,267,10.7,1495.0,10.11,282,0.09216589861751119,217.0,0.1999999999999993,17.0,0.5694708141321035,,,0.5694708141321035,False
2026-08-18 06:00:00+02:00,17.8,1001.2,0.63,162,100,18.0,112.0,0.73,164,17.8,329.0,2.74,191,16.3,550.0,4.2,220,14.9,776.77,4.72,246,13.5,1008.67,5.99,265,10.7,1489.0,9.49,283,0.0,0.0,0.0,12.0,0.0,,,0.0,False
2026-08-18 07:00:00+02:00,17.6,1001.2,0.71,188,100,17.8,113.0,0.71,188,17.6,330.0,3.68,202,16.5,552.0,5.31,234,15.1,778.53,5.57,254,13.6,1010.2,6.39,270,10.6,1490.0,9.05,290,0.0,0.0,0.0,13.0,0.0,,,0.0,False
2026-08-18 08:00:00+02:00,17.9,1000.9,0.64,141,100,17.8,109.0,0.64,141,17.0,326.0,2.59,196,16.2,547.0,4.59,237,14.8,773.77,5.33,256,13.4,1005.67,6.49,270,10.6,1486.0,9.43,285,0.0,0.0,0.0,9.0,0.0,,,0.0,False
2026-08-18 09:00:00+02:00,18.1,1000.7,1.26,162,100,18.0,107.0,1.26,162,17.2,324.0,3.47,197,16.4,546.0,4.28,242,15.0,772.77,5.57,253,13.7,1004.68,6.99,260,10.9,1485.0,10.01,268,0.0,0.0,0.0,7.0,0.0,,,0.0,False
2026-08-18 10:00:00+02:00,19.1,1001.0,1.22,189,99,18.8,110.0,1.22,189,17.4,327.0,3.31,212,16.5,549.0,4.42,252,15.1,775.77,6.42,261,13.6,1007.67,8.51,266,10.7,1488.0,12.79,271,0.0,0.0,0.0,10.0,0.0,,,0.0,False
2026-08-18 11:00:00+02:00,20.0,1000.9,1.41,188,100,19.8,110.0,1.51,188,17.6,327.0,1.91,202,16.4,549.0,4.32,251,15.0,775.77,6.21,259,13.7,1007.67,8.17,264,10.9,1488.0,12.16,268,0.0,0.0,0.0,10.0,0.0,,,0.0,False
2026-08-18 12:00:00+02:00,19.9,1000.6,2.31,185,100,19.7,107.0,2.32,187,17.4,325.0,3.58,190,16.4,547.0,5.64,235,15.0,773.54,7.58,247,13.5,1005.2,9.69,253,10.5,1485.0,14.13,260,0.0,0.0,0.0,7.0,0.0,,,0.0,False
2026-08-18 13:00:00+02:00,20.4,1000.3,1.9,177,100,20.1,104.0,1.9,177,18.0,322.0,3.66,209,17.2,544.0,8.48,240,15.6,770.77,9.87,249,14.0,1002.68,11.44,255,10.9,1483.0,14.89,264,0.0,0.0,0.0,4.0,0.0,,,0.0,False
2026-08-18 14:00:00+02:00,22.4,999.9,3.22,244,100,22.3,100.0,3.22,244,20.0,319.0,6.79,249,17.9,543.0,8.92,255,16.2,770.0,9.92,260,14.6,1002.15,11.0,264,11.2,1483.0,13.29,271,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-18 15:00:00+02:00,23.0,999.7,4.27,254,100,22.8,98.0,4.27,254,20.4,318.0,8.24,255,18.1,541.0,9.6,257,16.4,768.47,10.41,263,14.6,1001.11,11.33,269,11.1,1483.0,13.39,277,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-18 16:00:00+02:00,22.9,999.4,3.61,267,100,22.9,96.0,3.61,267,20.8,316.0,8.51,267,18.7,540.0,10.02,266,16.8,767.7,10.95,271,15.0,1000.59,11.95,275,11.3,1483.0,14.08,281,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-18 17:00:00+02:00,22.4,999.2,1.91,264,100,22.4,94.0,1.91,264,20.4,314.0,4.68,265,18.3,538.0,6.91,265,16.7,765.93,9.63,272,15.0,999.06,12.42,276,11.7,1482.0,18.1,280,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-18 18:00:00+02:00,22.0,999.1,1.44,236,100,22.1,94.0,1.44,236,20.3,314.0,4.75,254,18.9,538.0,9.94,260,17.1,765.93,12.07,267,15.3,999.06,14.34,273,11.7,1482.0,19.1,279,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-18 19:00:00+02:00,21.7,999.1,1.9,198,100,21.9,94.0,1.9,198,20.7,314.0,6.18,247,18.7,538.0,8.42,265,17.0,766.17,10.41,272,15.4,999.54,12.5,276,12.2,1483.0,16.83,282,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-18 20:00:00+02:00,22.5,998.9,2.4,253,100,22.7,92.0,2.4,253,20.9,311.0,6.94,271,18.9,536.0,8.56,277,17.1,764.17,10.2,279,15.4,997.54,11.86,281,11.8,1481.0,15.17,283,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-18 21:00:00+02:00,21.8,999.0,1.72,216,100,21.9,93.0,1.72,216,20.6,312.0,5.41,253,18.6,536.0,7.22,274,17.1,764.4,8.47,277,15.7,998.02,9.73,279,12.8,1482.0,12.26,281,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-18 22:00:00+02:00,21.0,999.0,2.04,191,100,21.2,93.0,2.04,191,19.9,312.0,5.2,235,18.1,536.0,7.22,267,16.9,764.4,8.25,275,15.6,998.02,9.41,281,13.2,1482.0,11.97,290,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-18 23:00:00+02:00,21.1,999.6,1.62,202,96,21.3,98.0,1.62,202,19.9,317.0,5.2,247,18.1,541.0,7.53,271,16.7,769.17,8.59,275,15.2,1002.54,9.69,278,12.3,1486.0,11.95,283,0.0,0.0,0.0,2.0,0.0,,,0.0,False
