time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,inversion_index,dwd_temperature_obs,surface_temp_bias_K,inversion_index_corrected,surface_correction_used
2026-08-06 00:00:00+02:00,25.4,1005.4,0.71,315,35,25.6,148.0,2.11,301,25.4,371.0,7.85,293,23.7,598.0,8.48,285,21.8,829.42,8.13,272,19.9,1066.19,8.27,258,16.1,1557.0,9.87,234,0.4347826086956583,46.0,0.20000000000000284,48.0,0.9411014492753749,,,0.9411014492753749,False
2026-08-06 01:00:00+02:00,24.4,1005.7,0.2,180,56,25.3,151.0,0.91,264,24.7,373.0,5.39,293,23.0,600.0,6.5,294,21.1,830.72,6.59,276,19.2,1066.77,7.33,259,15.3,1556.0,10.08,237,1.8367346938775553,49.0,0.9000000000000021,51.0,3.161000000000001,,,3.161000000000001,False
2026-08-06 02:00:00+02:00,23.9,1005.6,0.28,315,67,24.5,150.0,1.0,307,24.0,372.0,4.25,313,22.1,598.0,5.78,317,20.1,828.02,5.39,297,18.2,1063.34,5.65,278,14.2,1551.0,7.69,250,1.250000000000003,48.0,0.6000000000000014,50.0,2.588666666666673,,,2.588666666666673,False
2026-08-06 03:00:00+02:00,23.2,1006.1,0.92,257,63,24.5,154.0,2.21,265,23.5,376.0,3.48,297,21.6,602.0,4.65,304,19.6,831.79,4.6,290,17.6,1066.86,4.81,276,13.6,1554.0,5.9,255,2.5000000000000013,52.0,1.3000000000000007,54.0,3.3155,,,3.3155,False
2026-08-06 04:00:00+02:00,22.7,1006.6,1.33,283,79,24.1,158.0,3.75,279,23.1,379.0,5.28,296,21.0,605.0,6.11,304,19.1,834.09,5.8,290,17.1,1068.43,5.85,276,13.3,1554.0,6.97,251,2.500000000000004,56.0,1.4000000000000021,58.0,3.3590000000000013,,,3.3590000000000013,False
2026-08-06 05:00:00+02:00,21.4,1006.1,1.57,333,58,22.2,154.0,4.08,324,21.9,375.0,6.6,314,19.8,599.0,6.18,305,18.1,827.86,5.88,286,16.4,1061.95,6.27,267,13.0,1547.0,8.56,241,1.5384615384615397,52.0,0.8000000000000007,54.0,3.128,,,3.128,False
2026-08-06 06:00:00+02:00,20.5,1006.7,1.4,356,31,20.8,159.0,3.57,349,20.4,379.0,5.53,354,18.9,602.0,3.78,340,17.2,830.62,3.74,305,15.6,1064.47,4.88,279,12.3,1549.0,8.6,256,0.5263157894736855,57.0,0.3000000000000007,59.0,1.1629122807017571,,,1.1629122807017571,False
2026-08-06 07:00:00+02:00,20.0,1007.3,1.53,328,0,20.2,164.0,3.76,335,19.7,383.0,5.47,341,18.1,606.0,4.9,341,16.6,833.92,4.49,310,15.0,1067.05,5.37,283,11.9,1550.0,9.15,256,0.3225806451612892,62.0,0.1999999999999993,64.0,0.7593978494623633,,,0.7593978494623633,False
2026-08-06 08:00:00+02:00,21.4,1007.4,1.66,335,0,20.4,165.0,2.33,335,19.4,384.0,4.78,336,17.9,607.0,5.04,326,16.4,834.46,5.01,299,14.8,1067.09,6.0,277,11.7,1549.0,9.53,253,0.0,0.0,0.0,65.0,0.0,,,0.0,False
2026-08-06 09:00:00+02:00,22.9,1008.0,2.3,326,0,21.5,170.0,3.24,326,19.3,388.0,4.02,325,17.3,611.0,5.64,325,15.8,838.22,5.6,303,14.3,1070.61,6.35,284,11.2,1552.0,9.26,260,0.0,0.0,0.0,70.0,0.0,,,0.0,False
2026-08-06 10:00:00+02:00,24.1,1008.1,2.0,307,0,22.2,171.0,2.56,309,20.0,391.0,2.88,308,17.7,614.0,3.31,306,16.0,840.99,4.58,286,14.2,1073.14,6.13,276,10.7,1554.0,9.51,266,0.0,0.0,0.0,71.0,0.0,,,0.0,False
2026-08-06 11:00:00+02:00,25.5,1008.7,1.3,302,51,23.3,176.0,1.75,301,21.0,396.0,2.28,300,18.8,620.0,2.99,300,16.7,847.22,4.75,289,14.6,1079.61,6.59,283,10.4,1561.0,10.37,278,0.0,0.0,0.0,76.0,0.0,,,0.0,False
2026-08-06 12:00:00+02:00,27.5,1008.2,4.31,274,7,25.0,171.0,6.31,274,22.5,392.0,6.95,273,20.3,617.0,7.21,272,17.9,844.92,7.27,270,15.6,1078.04,7.34,268,10.9,1561.0,7.5,265,0.0,0.0,0.0,71.0,0.0,,,0.0,False
2026-08-06 13:00:00+02:00,28.4,1007.8,4.5,273,25,25.8,168.0,6.41,273,23.4,390.0,6.95,273,21.0,615.0,7.0,273,18.6,843.39,6.83,272,16.2,1077.0,6.66,272,11.5,1561.0,6.33,271,0.0,0.0,0.0,68.0,0.0,,,0.0,False
2026-08-06 14:00:00+02:00,28.8,1007.5,4.47,260,12,26.1,166.0,6.49,260,23.7,387.0,7.11,262,21.3,613.0,7.23,265,18.9,841.62,7.05,268,16.6,1075.47,6.89,271,11.8,1560.0,6.64,278,0.0,0.0,0.0,66.0,0.0,,,0.0,False
2026-08-06 15:00:00+02:00,28.8,1007.7,4.71,282,36,26.3,168.0,6.92,281,23.8,390.0,7.55,279,21.4,615.0,7.58,277,19.1,843.62,7.28,274,16.8,1077.47,7.0,272,12.2,1562.0,6.47,267,0.0,0.0,0.0,68.0,0.0,,,0.0,False
2026-08-06 16:00:00+02:00,28.5,1007.5,3.63,278,81,26.3,166.0,5.33,276,23.9,387.0,6.34,275,21.5,613.0,7.01,274,19.2,841.85,7.4,276,16.9,1075.95,7.8,277,12.3,1561.0,8.59,279,0.0,0.0,0.0,66.0,0.0,,,0.0,False
2026-08-06 17:00:00+02:00,28.1,1006.8,4.62,292,76,26.4,160.0,7.19,291,24.0,382.0,8.1,291,21.7,608.0,8.37,290,19.5,836.62,8.01,286,17.2,1070.47,7.7,282,12.7,1555.0,7.22,272,0.0,0.0,0.0,60.0,0.0,,,0.0,False
2026-08-06 18:00:00+02:00,28.0,1007.1,3.27,293,24,26.4,163.0,4.79,293,24.0,384.0,5.52,293,21.7,610.0,5.83,293,19.4,838.85,5.97,292,17.0,1072.95,6.1,292,12.3,1558.0,6.37,291,0.0,0.0,0.0,63.0,0.0,,,0.0,False
