time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,temperature_100m_agl,deltaT_100m_model_K,temperature_200m_agl,deltaT_200m_model_K,temperature_500m_agl,deltaT_500m_model_K,inversion_index,surface_temperature_obs,dwd_temperature_obs,surface_temperature_for_profile,surface_temperature_source,surface_temp_bias_K,deltaT_100m_surface_K,deltaT_200m_surface_K,deltaT_500m_surface_K,inversion_index_corrected,surface_correction_used,local_stratification_index,local_max_gradient_K_per_100m,local_positive_deltaT_K,local_inversion_depth_m,local_surface_measured,local_inverted_layer_count,local_strongest_layer,local_profile_top_m,local_profile_point_count
2026-08-30 00:00:00+02:00,17.7,1005.8,4.06,170,100,17.4,57.0,6.97,172,16.4,273.0,14.23,190,14.8,494.0,14.76,199,13.7,719.85,14.32,202,12.6,950.78,13.93,206,10.3,1429.0,13.34,213,0.0,0.0,0.0,54.4,17.188888888888886,-0.5111111111111128,16.725925925925925,-0.9740740740740748,14.75811379234005,-2.94188620765995,0.0,17.7,17.7,17.7,measured,0.0,-0.5111111111111128,-0.9740740740740748,-2.94188620765995,0.0,True,0.0,0.0,0.0,0.0,True,0,keine,491.4,4
2026-08-30 01:00:00+02:00,17.7,1005.3,4.51,176,100,17.4,52.0,7.31,177,16.1,269.0,13.04,194,14.8,490.0,15.25,211,13.9,715.85,14.8,215,12.9,946.78,14.43,219,11.0,1425.0,13.89,228,0.0,0.0,0.0,49.4,17.096866359447002,-0.603133640552997,16.49778801843318,-1.202211981566819,14.749789683418198,-2.950210316581801,0.0,,,17.7,model_2m,,-0.603133640552997,-1.202211981566819,-2.950210316581801,0.0,False,0.0,0.0,0.0,0.0,False,0,keine,487.4,4
2026-08-30 02:00:00+02:00,17.5,1004.9,4.7,180,100,17.3,48.0,7.3,182,16.0,264.0,13.85,195,15.0,485.0,16.37,213,13.8,711.08,15.77,216,12.7,942.26,15.21,219,10.4,1421.0,14.23,226,0.0,0.0,0.0,45.4,16.97138888888889,-0.5286111111111111,16.369537037037038,-1.1304629629629623,14.906581740976645,-2.5934182590233554,0.0,,,17.5,model_2m,,-0.5286111111111111,-1.1304629629629623,-2.5934182590233554,0.0,False,0.0,0.0,0.0,0.0,False,0,keine,482.4,4
2026-08-30 03:00:00+02:00,17.5,1004.0,4.52,175,100,17.3,41.0,6.52,176,16.0,257.0,13.16,187,15.5,478.0,16.67,210,14.2,704.08,16.84,215,12.9,935.26,17.11,219,10.4,1414.0,17.91,227,0.0,0.0,0.0,38.4,16.92925925925926,-0.5707407407407388,16.327407407407406,-1.1725925925925935,15.358545647558387,-2.141454352441613,0.0,,,17.5,model_2m,,-0.5707407407407388,-1.1725925925925935,-2.141454352441613,0.0,False,0.0,0.0,0.0,0.0,False,0,keine,475.4,4
2026-08-30 04:00:00+02:00,17.7,1003.2,5.21,183,100,17.5,35.0,6.81,183,16.0,251.0,14.74,192,14.7,472.0,20.17,219,13.7,698.08,19.49,222,12.6,929.26,18.85,225,10.4,1408.0,17.75,232,0.0,0.0,0.0,32.4,17.030555555555555,-0.6694444444444443,16.336111111111112,-1.3638888888888872,14.564649681528662,-3.135350318471337,0.0,,,17.7,model_2m,,-0.6694444444444443,-1.3638888888888872,-3.135350318471337,0.0,False,0.0,0.0,0.0,0.0,False,0,keine,469.4,4
2026-08-30 05:00:00+02:00,17.8,1002.7,5.46,194,100,17.7,29.0,6.6,194,16.3,246.0,15.07,205,15.0,467.0,20.33,216,13.8,692.85,20.2,221,12.5,923.79,20.25,226,10.1,1402.0,20.82,236,0.0,0.0,0.0,26.4,17.225161290322582,-0.5748387096774188,16.580000000000002,-1.2199999999999989,14.810847907903476,-2.989152092096525,0.0,,,17.8,model_2m,,-0.5748387096774188,-1.2199999999999989,-2.989152092096525,0.0,False,0.0,0.0,0.0,0.0,False,0,keine,464.4,4
2026-08-30 06:00:00+02:00,18.2,1002.4,6.96,212,100,18.1,27.0,8.05,212,16.4,244.0,16.93,217,14.6,465.0,19.92,225,13.5,690.39,20.08,232,12.3,920.84,20.48,238,9.9,1398.0,21.99,250,0.0,0.0,0.0,24.4,17.50774193548387,-0.6922580645161283,16.724331797235024,-1.4756682027649752,14.416495851634943,-3.783504148365056,0.0,,,18.2,model_2m,,-0.6922580645161283,-1.4756682027649752,-3.783504148365056,0.0,False,0.0,0.0,0.0,0.0,False,0,keine,462.4,4
2026-08-30 07:00:00+02:00,18.1,1002.4,6.92,217,100,18.0,27.0,8.0,217,16.2,243.0,16.67,221,14.7,464.0,21.23,236,13.6,689.62,20.82,240,12.4,920.31,20.49,243,10.1,1398.0,20.1,251,0.0,0.0,0.0,24.4,17.37,-0.7300000000000004,16.536666666666665,-1.5633333333333361,14.511807463877314,-3.588192536122687,0.0,,,18.1,model_2m,,-0.7300000000000004,-1.5633333333333361,-3.588192536122687,0.0,False,0.0,0.0,0.0,0.0,False,0,keine,461.4,4
2026-08-30 08:00:00+02:00,17.9,1003.1,6.79,225,100,17.7,33.0,8.7,225,16.0,250.0,16.58,228,14.6,470.0,20.68,243,13.5,695.85,20.5,247,12.4,926.79,20.45,252,10.3,1405.0,20.75,261,0.0,0.0,0.0,30.4,17.154746543778803,-0.7452534562211959,16.371336405529952,-1.5286635944700464,14.441222050033208,-3.458777949966791,0.0,,,17.9,model_2m,,-0.7452534562211959,-1.5286635944700464,-3.458777949966791,0.0,False,0.0,0.0,0.0,0.0,False,0,keine,467.4,4
2026-08-30 09:00:00+02:00,18.2,1003.9,6.65,227,86,17.9,40.0,9.2,228,16.1,256.0,15.65,232,14.4,477.0,19.14,243,13.4,702.85,19.32,247,12.3,933.79,19.6,251,10.3,1412.0,20.48,259,0.0,0.0,0.0,37.4,17.378333333333334,-0.8216666666666654,16.545,-1.6549999999999976,14.286650431702459,-3.9133495682975408,0.0,,,18.2,model_2m,,-0.8216666666666654,-1.6549999999999976,-3.9133495682975408,0.0,False,0.0,0.0,0.0,0.0,False,0,keine,474.4,4
2026-08-30 10:00:00+02:00,19.0,1004.9,7.77,238,97,18.5,49.0,11.77,238,16.4,265.0,16.88,239,14.8,486.0,16.51,246,13.8,711.85,16.67,250,12.7,942.78,16.91,254,10.5,1421.0,17.65,262,0.0,0.0,0.0,46.4,17.97888888888889,-1.0211111111111109,17.006666666666664,-1.9933333333333358,14.726499889307062,-4.273500110692938,0.0,,,19.0,model_2m,,-1.0211111111111109,-1.9933333333333358,-4.273500110692938,0.0,False,0.0,0.0,0.0,0.0,False,0,keine,483.4,4
2026-08-30 11:00:00+02:00,19.7,1005.5,6.86,239,95,18.9,54.0,10.41,239,16.8,271.0,14.37,242,15.4,492.0,15.56,249,14.0,718.08,16.09,253,12.7,949.26,16.72,257,10.0,1428.0,18.19,264,0.0,0.0,0.0,51.4,18.42967741935484,-1.2703225806451606,17.461935483870967,-2.2380645161290325,15.334359518754423,-4.365640481245576,0.0,,,19.7,model_2m,,-1.2703225806451606,-2.2380645161290325,-4.365640481245576,0.0,False,0.0,0.0,0.0,0.0,False,0,keine,489.4,4
2026-08-30 12:00:00+02:00,20.2,1006.1,7.47,245,100,19.5,59.0,11.77,245,17.3,277.0,14.89,246,15.5,498.0,16.51,249,14.1,724.08,16.4,252,12.8,955.26,16.34,255,10.0,1434.0,16.38,262,0.0,0.0,0.0,56.4,19.06,-1.1400000000000006,18.050825688073395,-2.149174311926604,15.471514508138712,-4.728485491861287,0.0,,,20.2,model_2m,,-1.1400000000000006,-2.149174311926604,-4.728485491861287,0.0,False,0.0,0.0,0.0,0.0,False,0,keine,495.4,4
2026-08-30 13:00:00+02:00,20.7,1006.4,6.71,243,80,19.8,62.0,10.64,243,17.6,280.0,13.35,244,15.8,502.0,15.41,250,14.4,728.08,15.36,254,13.0,959.26,15.36,257,10.1,1438.0,15.53,264,0.0,0.0,0.0,59.4,19.390275229357798,-1.3097247706422017,18.381100917431194,-2.318899082568805,15.796284501061571,-4.903715498938428,0.0,,,20.7,model_2m,,-1.3097247706422017,-2.318899082568805,-4.903715498938428,0.0,False,0.0,0.0,0.0,0.0,False,0,keine,499.4,4
2026-08-30 14:00:00+02:00,21.3,1007.1,6.64,252,88,20.3,68.0,10.69,253,18.1,286.0,13.27,252,16.1,508.0,14.93,252,14.6,734.31,14.7,254,13.0,965.73,14.48,255,9.9,1445.0,14.08,259,0.0,0.0,0.0,65.4,19.950825688073394,-1.3491743119266069,18.94165137614679,-2.3583486238532103,16.14864864864865,-5.151351351351352,0.0,,,21.3,model_2m,,-1.3491743119266069,-2.3583486238532103,-5.151351351351352,0.0,False,0.0,0.0,0.0,0.0,False,0,keine,505.4,4
2026-08-30 15:00:00+02:00,21.8,1007.5,6.24,254,90,20.7,71.0,9.88,254,18.5,290.0,11.87,254,16.3,512.0,12.66,254,14.8,738.31,12.96,256,13.3,969.73,13.29,259,10.3,1449.0,14.02,263,0.0,0.0,0.0,68.4,20.38255707762557,-1.4174429223744305,19.377990867579907,-2.4220091324200936,16.393153153153154,-5.406846846846847,0.0,,,21.8,model_2m,,-1.4174429223744305,-2.4220091324200936,-5.406846846846847,0.0,False,0.0,0.0,0.0,0.0,False,0,keine,509.4,4
2026-08-30 16:00:00+02:00,21.8,1007.8,5.31,250,100,20.9,74.0,8.57,251,18.7,292.0,10.42,251,16.5,515.0,11.73,251,15.0,741.31,12.03,251,13.5,972.73,12.33,252,10.4,1452.0,12.94,254,0.0,0.0,0.0,71.4,20.611376146788988,-1.1886238532110127,19.602201834862385,-2.197798165137616,16.62233183856502,-5.17766816143498,0.0,,,21.8,model_2m,,-1.1886238532110127,-2.197798165137616,-5.17766816143498,0.0,False,0.0,0.0,0.0,0.0,False,0,keine,512.4,4
2026-08-30 17:00:00+02:00,20.3,1008.2,4.03,256,80,19.5,77.0,6.92,259,18.0,295.0,11.19,269,16.2,517.0,12.27,268,14.7,743.31,12.15,264,13.2,974.73,12.11,259,10.3,1454.0,12.25,250,0.0,0.0,0.0,74.4,19.323853211009176,-0.9761467889908246,18.63577981651376,-1.6642201834862398,16.316756756756757,-3.983243243243244,0.0,,,20.3,model_2m,,-0.9761467889908246,-1.6642201834862398,-3.983243243243244,0.0,False,0.0,0.0,0.0,0.0,False,0,keine,514.4,4
2026-08-30 18:00:00+02:00,20.8,1008.2,3.72,264,100,19.9,78.0,6.11,266,17.9,296.0,8.29,270,16.2,518.0,9.64,263,14.8,744.31,10.33,259,13.4,975.73,11.06,256,10.5,1455.0,12.61,251,0.0,0.0,0.0,75.4,19.674311926605505,-1.125688073394496,18.756880733944953,-2.0431192660550472,16.317927927927926,-4.482072072072075,0.0,,,20.8,model_2m,,-1.125688073394496,-2.0431192660550472,-4.482072072072075,0.0,False,0.0,0.0,0.0,0.0,False,0,keine,515.4,4
2026-08-30 19:00:00+02:00,19.9,1008.4,2.6,272,100,19.2,79.0,4.31,274,17.7,297.0,7.48,266,16.1,518.0,9.16,254,14.7,744.54,10.24,253,13.3,976.2,11.32,253,10.4,1456.0,13.49,251,0.0,0.0,0.0,76.4,19.037614678899082,-0.8623853211009163,18.34954128440367,-1.5504587155963279,16.211493212669684,-3.688506787330315,0.0,,,19.9,model_2m,,-0.8623853211009163,-1.5504587155963279,-3.688506787330315,0.0,False,0.0,0.0,0.0,0.0,False,0,keine,515.4,4
2026-08-30 20:00:00+02:00,19.8,1008.8,1.79,243,100,19.2,83.0,3.31,245,17.6,300.0,5.8,246,15.8,522.0,7.58,238,14.3,748.07,8.56,243,12.7,979.25,9.59,246,9.7,1458.0,11.73,252,0.0,0.0,0.0,80.4,19.05548387096774,-0.7445161290322595,18.31815668202765,-1.481843317972352,15.957297297297298,-3.8427027027027023,0.0,,,19.8,model_2m,,-0.7445161290322595,-1.481843317972352,-3.8427027027027023,0.0,False,0.0,0.0,0.0,0.0,False,0,keine,519.4,4
