time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa
2026-09-18 00:00:00+02:00,14.9,1001.2,1.9,183,100,15.4,113.0,2.2,183,18.1,329.0,7.7,237,16.3,550.0,10.33,258,14.3,775.37,10.58,256,12.3,1005.81,10.83,254,8.3,1483.0,11.37,251
2026-09-18 01:00:00+02:00,14.0,1001.5,2.0,177,31,14.7,114.0,2.4,180,17.6,330.0,8.02,243,16.2,552.0,10.29,259,14.2,777.14,10.95,257,12.2,1007.34,11.62,256,8.1,1484.0,12.97,253
2026-09-18 02:00:00+02:00,14.6,1001.5,1.84,193,98,15.0,115.0,2.26,193,17.6,331.0,8.45,237,15.7,552.0,10.63,259,13.7,776.9,10.8,261,11.7,1006.86,10.99,263,7.7,1483.0,11.4,267
2026-09-18 03:00:00+02:00,14.2,1001.7,1.4,180,96,14.8,117.0,1.81,186,16.4,332.0,6.66,265,14.5,553.0,7.53,272,12.8,777.44,8.96,266,11.1,1006.91,10.45,262,7.7,1482.0,13.57,256
2026-09-18 04:00:00+02:00,14.2,1002.0,1.65,166,100,14.3,119.0,2.06,166,15.1,333.0,4.5,247,13.6,553.0,8.71,270,12.0,776.97,9.33,267,10.4,1005.95,9.98,264,7.2,1480.0,11.32,260
2026-09-18 05:00:00+02:00,14.2,1001.7,2.67,167,98,14.2,116.0,3.08,167,15.1,330.0,5.24,198,13.5,550.0,6.36,240,12.0,773.97,7.59,247,10.5,1002.95,8.92,252,7.6,1477.0,11.72,259
2026-09-18 06:00:00+02:00,14.0,1001.5,2.71,176,100,14.0,115.0,3.01,176,14.7,329.0,7.7,209,13.5,548.0,6.31,224,11.9,771.5,7.05,238,10.2,1000.0,8.1,248,7.0,1473.0,10.74,262
2026-09-18 07:00:00+02:00,14.1,1001.9,2.32,173,98,14.1,118.0,2.72,174,14.6,332.0,7.96,215,13.0,551.0,6.03,235,11.5,774.5,6.95,244,10.0,1003.0,8.0,250,7.0,1476.0,10.3,259
2026-09-18 08:00:00+02:00,14.8,1001.8,1.71,187,100,14.8,118.0,2.01,186,14.5,332.0,5.81,235,12.8,551.0,6.79,266,11.3,774.27,7.28,267,9.8,1002.52,7.76,267,6.8,1475.0,8.74,268
2026-09-18 09:00:00+02:00,15.2,1002.9,1.6,176,97,15.1,127.0,2.1,180,14.3,341.0,4.91,242,12.4,560.0,6.88,271,10.9,783.04,7.35,272,9.4,1011.04,7.82,273,6.4,1483.0,8.77,275
2026-09-18 10:00:00+02:00,17.1,1003.4,1.93,201,82,16.3,130.0,2.19,204,14.2,345.0,3.45,237,12.3,564.0,5.91,269,10.9,787.04,6.56,270,9.5,1015.04,7.2,272,6.6,1487.0,8.5,273
2026-09-18 11:00:00+02:00,17.5,1003.8,1.8,214,89,16.7,135.0,2.08,215,14.5,350.0,2.64,225,12.5,569.0,3.88,251,11.0,792.03,5.2,256,9.4,1020.04,6.55,260,6.3,1492.0,9.3,264
2026-09-18 12:00:00+02:00,19.0,1003.8,2.19,223,81,17.9,133.0,2.62,223,15.5,349.0,3.23,228,13.4,569.0,3.36,230,11.6,792.5,4.58,247,9.8,1020.99,6.03,256,6.3,1494.0,9.15,265
2026-09-18 13:00:00+02:00,20.4,1004.0,2.86,245,97,19.2,136.0,3.62,246,16.9,353.0,4.59,252,14.6,574.0,5.11,255,12.5,797.73,5.77,259,10.3,1026.47,6.45,263,6.0,1500.0,7.86,267
2026-09-18 14:00:00+02:00,20.1,1003.6,3.05,212,93,18.9,132.0,3.77,212,16.6,349.0,4.64,219,14.4,570.0,4.95,222,12.3,793.73,5.77,236,10.2,1022.47,6.85,247,6.0,1496.0,9.41,259
2026-09-18 15:00:00+02:00,21.3,1003.6,2.92,232,67,20.3,132.0,3.64,233,18.0,350.0,4.66,238,15.8,571.0,5.1,242,13.5,795.43,5.46,249,11.3,1024.9,5.89,255,6.8,1500.0,6.88,264
2026-09-18 16:00:00+02:00,21.8,1003.6,3.61,222,73,20.9,132.0,4.67,223,18.6,349.0,6.09,228,16.3,571.0,6.6,233,14.1,795.9,7.04,241,11.8,1025.85,7.59,247,7.4,1502.0,8.94,258
2026-09-18 17:00:00+02:00,22.4,1003.3,2.55,244,97,21.8,130.0,3.31,245,19.6,348.0,4.87,246,17.3,570.0,5.49,247,15.0,795.6,6.02,248,12.7,1026.28,6.54,250,8.1,1504.0,7.61,252
2026-09-18 18:00:00+02:00,21.5,1004.0,3.19,238,57,21.2,135.0,4.75,240,18.9,353.0,6.54,245,16.8,575.0,7.09,248,14.5,800.13,7.06,252,12.3,1030.33,7.07,257,7.8,1507.0,7.23,266
2026-09-18 19:00:00+02:00,20.4,1004.4,3.32,254,71,20.5,139.0,5.46,256,18.5,357.0,8.21,260,16.3,578.0,8.38,261,14.2,802.9,7.52,260,12.0,1032.85,6.66,259,7.6,1509.0,4.94,257
2026-09-18 20:00:00+02:00,18.4,1005.0,1.9,252,0,19.7,145.0,4.41,257,18.0,362.0,7.71,264,16.0,583.0,7.43,268,13.9,807.9,6.85,263,11.7,1037.85,6.33,258,7.4,1514.0,5.49,244
2026-09-18 21:00:00+02:00,17.1,1005.5,1.71,249,0,18.9,149.0,4.4,253,17.8,366.0,7.28,265,15.8,587.0,7.53,268,13.7,811.43,7.22,265,11.5,1040.89,6.93,262,7.2,1516.0,6.39,256
2026-09-18 22:00:00+02:00,15.7,1006.2,1.43,258,0,17.7,155.0,4.01,266,17.3,371.0,6.89,286,15.4,592.0,6.66,280,13.3,816.43,6.8,274,11.2,1045.9,7.02,268,7.0,1521.0,7.65,258
2026-09-18 23:00:00+02:00,14.7,1006.8,1.33,257,1,17.0,159.0,4.23,263,17.0,375.0,7.12,278,15.1,596.0,6.91,275,13.0,820.19,7.25,270,11.0,1049.42,7.65,265,7.0,1524.0,8.6,256
