time,temperature_obs
2026-09-18 02:00:00+02:00,15.4
2026-09-18 02:10:00+02:00,15.4
2026-09-18 02:20:00+02:00,15.2
2026-09-18 02:30:00+02:00,15.1
2026-09-18 02:40:00+02:00,15.0
2026-09-18 02:50:00+02:00,14.8
2026-09-18 03:00:00+02:00,14.6
2026-09-18 03:10:00+02:00,14.0
2026-09-18 03:20:00+02:00,14.0
2026-09-18 03:30:00+02:00,13.6
2026-09-18 03:40:00+02:00,14.2
2026-09-18 03:50:00+02:00,14.7
2026-09-18 04:00:00+02:00,14.5
2026-09-18 04:10:00+02:00,14.6
2026-09-18 04:20:00+02:00,14.7
2026-09-18 04:30:00+02:00,14.7
2026-09-18 04:40:00+02:00,14.7
2026-09-18 04:50:00+02:00,14.7
2026-09-18 05:00:00+02:00,14.6
2026-09-18 05:10:00+02:00,14.7
2026-09-18 05:20:00+02:00,14.8
2026-09-18 05:30:00+02:00,14.8
2026-09-18 05:40:00+02:00,14.9
2026-09-18 05:50:00+02:00,15.0
2026-09-18 06:00:00+02:00,15.0
2026-09-18 06:10:00+02:00,14.7
2026-09-18 06:20:00+02:00,14.8
2026-09-18 06:30:00+02:00,15.0
2026-09-18 06:40:00+02:00,15.0
2026-09-18 06:50:00+02:00,15.1
2026-09-18 07:00:00+02:00,15.3
2026-09-18 07:10:00+02:00,15.2
2026-09-18 07:20:00+02:00,15.3
2026-09-18 07:30:00+02:00,15.1
2026-09-18 07:40:00+02:00,15.1
2026-09-18 07:50:00+02:00,15.2
2026-09-18 08:00:00+02:00,15.3
2026-09-18 08:10:00+02:00,15.6
2026-09-18 08:20:00+02:00,15.6
2026-09-18 08:30:00+02:00,15.6
2026-09-18 08:40:00+02:00,15.6
2026-09-18 08:50:00+02:00,15.4
2026-09-18 09:00:00+02:00,15.9
2026-09-18 09:10:00+02:00,16.2
2026-09-18 09:20:00+02:00,16.2
2026-09-18 09:30:00+02:00,15.4
2026-09-18 09:40:00+02:00,15.3
2026-09-18 09:50:00+02:00,15.4
2026-09-18 10:00:00+02:00,15.6
2026-09-18 10:10:00+02:00,15.8
2026-09-18 10:20:00+02:00,16.0
2026-09-18 10:30:00+02:00,16.6
2026-09-18 10:40:00+02:00,16.7
2026-09-18 10:50:00+02:00,16.8
2026-09-18 11:00:00+02:00,17.3
2026-09-18 11:10:00+02:00,17.5
2026-09-18 11:20:00+02:00,17.8
2026-09-18 11:30:00+02:00,17.6
2026-09-18 11:40:00+02:00,18.4
2026-09-18 11:50:00+02:00,18.5
2026-09-18 12:00:00+02:00,18.6
2026-09-18 12:10:00+02:00,19.0
2026-09-18 12:20:00+02:00,18.7
2026-09-18 12:30:00+02:00,19.0
2026-09-18 12:40:00+02:00,19.4
2026-09-18 12:50:00+02:00,20.0
2026-09-18 13:00:00+02:00,19.6
2026-09-18 13:10:00+02:00,19.9
2026-09-18 13:20:00+02:00,19.9
2026-09-18 13:30:00+02:00,19.5
2026-09-18 13:40:00+02:00,19.4
2026-09-18 13:50:00+02:00,19.7
2026-09-18 14:00:00+02:00,20.0
2026-09-18 14:10:00+02:00,20.2
2026-09-18 14:20:00+02:00,21.1
2026-09-18 14:30:00+02:00,21.2
2026-09-18 14:40:00+02:00,21.3
2026-09-18 14:50:00+02:00,21.5
2026-09-18 15:00:00+02:00,21.0
2026-09-18 15:10:00+02:00,21.0
2026-09-18 15:20:00+02:00,21.3
2026-09-18 15:30:00+02:00,21.3
2026-09-18 15:40:00+02:00,22.1
2026-09-18 15:50:00+02:00,21.9
2026-09-18 16:00:00+02:00,22.9
2026-09-18 16:10:00+02:00,22.7
2026-09-18 16:20:00+02:00,22.8
2026-09-18 16:30:00+02:00,22.0
2026-09-18 16:40:00+02:00,22.1
2026-09-18 16:50:00+02:00,22.1
2026-09-18 17:00:00+02:00,21.2
2026-09-18 17:10:00+02:00,21.7
2026-09-18 17:20:00+02:00,21.8
2026-09-18 17:30:00+02:00,21.6
2026-09-18 17:40:00+02:00,22.3
2026-09-18 17:50:00+02:00,22.4
2026-09-18 18:00:00+02:00,22.1
2026-09-18 18:10:00+02:00,21.2
2026-09-18 18:20:00+02:00,21.3
2026-09-18 18:30:00+02:00,21.3
2026-09-18 18:40:00+02:00,21.4
2026-09-18 18:50:00+02:00,21.1
2026-09-18 19:00:00+02:00,20.5
2026-09-18 19:10:00+02:00,20.4
2026-09-18 19:20:00+02:00,20.2
2026-09-18 19:30:00+02:00,19.7
2026-09-18 19:40:00+02:00,19.6
2026-09-18 19:50:00+02:00,19.5
2026-09-18 20:00:00+02:00,19.0
2026-09-18 20:10:00+02:00,18.4
2026-09-18 20:20:00+02:00,18.3
2026-09-18 20:30:00+02:00,18.6
2026-09-18 20:40:00+02:00,18.7
2026-09-18 20:50:00+02:00,17.7
2026-09-18 21:00:00+02:00,17.6
2026-09-18 21:10:00+02:00,17.1
2026-09-18 21:20:00+02:00,16.3
2026-09-18 21:30:00+02:00,16.1
2026-09-18 21:40:00+02:00,15.4
2026-09-18 21:50:00+02:00,14.6
2026-09-18 22:00:00+02:00,13.6
2026-09-18 22:10:00+02:00,13.6
2026-09-18 22:20:00+02:00,13.1
