time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,inversion_index,dwd_temperature_obs,surface_temp_bias_K,inversion_index_corrected,surface_correction_used
2026-08-15 00:00:00+02:00,21.6,1002.1,1.14,52,0,25.6,120.0,1.62,68,31.8,346.0,4.46,121,30.2,578.0,4.89,130,28.0,813.37,3.79,137,25.9,1054.29,2.78,149,21.5,1554.0,1.87,208,2.743362831858407,226.0,6.199999999999999,20.0,4.589,,,4.589,False
2026-08-15 01:00:00+02:00,21.7,1002.3,1.27,315,0,25.8,122.0,1.0,323,31.0,347.0,4.45,118,30.0,579.0,4.87,133,27.9,814.14,3.69,141,25.7,1054.82,2.62,154,21.5,1554.0,1.88,222,2.3111111111111104,225.0,5.199999999999999,22.0,4.5875,,,4.5875,False
2026-08-15 02:00:00+02:00,20.9,1002.2,1.2,360,0,23.3,120.0,1.61,7,30.0,344.0,0.52,127,30.3,575.0,1.64,157,28.1,810.38,0.91,173,25.8,1051.29,0.54,235,21.4,1551.0,1.76,300,2.9910714285714284,455.0,7.0,20.0,4.932500000000001,,,4.932500000000001,False
2026-08-15 03:00:00+02:00,18.3,1002.1,0.71,82,0,21.7,120.0,0.89,63,28.5,343.0,1.18,15,29.0,573.0,1.73,173,27.0,808.14,0.85,173,25.1,1048.82,0.03,324,21.2,1548.0,1.79,352,3.04932735426009,453.0,7.300000000000001,20.0,4.929500000000001,,,4.929500000000001,False
2026-08-15 04:00:00+02:00,17.6,1001.7,0.4,90,0,20.9,117.0,0.63,108,28.8,340.0,0.15,315,28.5,571.0,1.88,211,26.6,805.91,1.13,218,24.8,1046.34,0.45,248,21.0,1545.0,1.27,6,3.5426008968609874,223.0,7.900000000000002,17.0,4.5845,,,4.5845,False
2026-08-15 05:00:00+02:00,16.7,1002.0,0.0,270,0,19.8,119.0,0.22,243,27.9,341.0,0.21,90,27.2,571.0,0.92,216,25.6,805.45,0.67,217,24.0,1045.39,0.41,221,20.9,1543.0,0.13,360,3.6486486486486474,222.0,8.099999999999998,19.0,4.583,,,4.583,False
2026-08-15 06:00:00+02:00,16.0,1002.0,0.41,14,0,18.9,119.0,0.4,360,27.5,340.0,1.44,159,27.0,570.0,1.22,225,25.5,804.45,0.83,216,24.0,1044.39,0.51,193,20.9,1542.0,0.65,101,3.8914027149321275,221.0,8.600000000000001,19.0,4.5815,,,4.5815,False
2026-08-15 07:00:00+02:00,16.0,1002.0,0.51,79,0,18.6,119.0,0.71,98,27.2,340.0,2.27,156,27.3,569.0,1.02,198,25.7,803.68,0.83,190,24.1,1043.87,0.67,178,21.0,1542.0,0.54,135,3.891402714932126,450.0,8.7,19.0,4.925000000000001,,,4.925000000000001,False
2026-08-15 08:00:00+02:00,18.6,1001.9,0.81,173,0,19.1,118.0,1.2,180,25.0,338.0,2.69,196,26.7,566.0,2.39,188,25.4,800.68,1.83,190,24.0,1040.87,1.28,193,21.2,1539.0,0.28,243,2.681818181818181,448.0,7.599999999999998,18.0,4.922000000000001,,,4.922000000000001,False
2026-08-15 09:00:00+02:00,21.7,1002.2,0.91,186,0,21.1,120.0,1.0,186,24.8,340.0,2.75,200,26.4,568.0,2.74,191,25.1,802.45,2.37,197,23.8,1042.39,2.03,204,21.2,1540.0,1.52,228,1.6818181818181817,448.0,5.299999999999997,20.0,4.922000000000001,,,4.922000000000001,False
2026-08-15 10:00:00+02:00,25.2,1002.6,0.95,198,0,24.2,123.0,1.04,197,25.1,344.0,3.11,217,26.3,572.0,2.87,193,25.0,806.44,2.66,200,23.7,1046.39,2.5,207,21.0,1544.0,2.33,225,0.526315789473684,449.0,2.1000000000000014,23.0,2.4259122807017546,,,2.4259122807017546,False
2026-08-15 11:00:00+02:00,29.2,1001.9,1.06,229,0,27.9,117.0,1.06,229,25.9,340.0,2.04,210,27.4,569.0,1.96,171,25.8,803.44,1.88,188,24.3,1043.39,1.98,205,21.2,1541.0,2.61,231,0.6550218340611353,229.0,1.5,17.0,2.106873362445415,,,2.106873362445415,False
2026-08-15 12:00:00+02:00,31.9,1002.0,2.0,233,57,30.5,117.0,2.08,235,27.9,342.0,2.45,234,27.4,571.0,2.95,190,25.8,805.45,2.8,199,24.2,1045.39,2.72,208,21.0,1543.0,2.78,227,0.0,0.0,0.0,17.0,0.0,,,0.0,False
2026-08-15 13:00:00+02:00,34.3,1001.5,2.06,203,4,32.8,113.0,2.06,203,30.0,339.0,2.6,203,28.3,569.0,4.0,204,26.5,803.44,3.66,213,24.6,1043.39,3.43,223,20.9,1541.0,3.34,245,0.0,0.0,0.0,13.0,0.0,,,0.0,False
2026-08-15 14:00:00+02:00,36.1,1000.6,1.53,191,0,34.8,104.0,1.53,191,31.9,332.0,2.01,192,29.6,564.0,2.11,195,27.5,798.91,2.27,217,25.5,1039.35,2.69,234,21.4,1538.0,3.96,253,0.0,0.0,0.0,4.0,0.0,,,0.0,False
2026-08-15 15:00:00+02:00,37.5,1000.1,2.16,214,0,36.1,100.0,2.11,211,33.3,329.0,2.53,215,30.8,561.0,2.54,216,28.4,796.61,2.64,223,26.1,1037.77,2.78,228,21.4,1538.0,3.13,238,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-15 16:00:00+02:00,37.3,1000.0,1.66,237,80,36.3,99.0,1.66,237,33.7,327.0,2.16,235,31.2,560.0,2.33,236,28.7,796.08,2.95,243,26.3,1037.73,3.6,247,21.4,1539.0,4.92,252,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-15 17:00:00+02:00,36.8,998.9,2.96,168,86,36.2,90.0,2.96,168,33.6,318.0,3.99,171,31.3,551.0,3.91,172,28.9,787.08,3.66,178,26.5,1028.73,3.47,185,21.7,1530.0,3.24,201,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-15 18:00:00+02:00,35.6,999.3,3.0,244,86,35.5,92.0,3.0,244,33.1,321.0,5.65,244,30.9,554.0,5.87,244,28.5,790.07,5.72,243,26.2,1031.73,5.57,242,21.6,1533.0,5.28,240,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-15 19:00:00+02:00,32.5,999.4,2.73,294,100,32.5,94.0,2.73,294,31.4,321.0,4.15,269,29.6,553.0,4.78,239,27.4,788.84,4.48,240,25.3,1030.25,4.19,242,21.0,1531.0,3.62,245,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-15 20:00:00+02:00,31.8,999.0,2.75,19,100,32.0,91.0,2.75,19,31.1,317.0,6.77,29,29.4,549.0,3.78,345,27.4,784.84,3.21,322,25.4,1026.25,3.32,295,21.5,1527.0,5.14,260,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-15 21:00:00+02:00,29.2,999.8,3.48,309,91,29.3,98.0,3.41,310,29.1,324.0,6.55,325,28.2,554.0,3.66,358,26.5,789.14,2.67,334,24.8,1029.82,2.54,297,21.4,1529.0,4.64,253,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-15 22:00:00+02:00,26.8,1000.5,2.61,328,56,26.8,105.0,2.61,328,27.6,329.0,8.13,343,26.4,558.0,8.28,359,25.1,792.68,6.21,352,23.8,1032.87,4.36,337,21.2,1531.0,3.3,266,0.3571428571428575,224.0,0.8000000000000007,5.0,1.2907619047619057,,,1.2907619047619057,False
2026-08-15 23:00:00+02:00,25.9,1000.5,1.49,340,100,25.9,105.0,1.39,339,27.6,328.0,6.04,6,27.2,558.0,6.5,29,25.7,792.91,5.08,15,24.3,1033.35,4.14,354,21.4,1532.0,4.78,302,0.7623318385650237,223.0,1.7000000000000028,5.0,2.3696083707025446,,,2.3696083707025446,False
