time,icon_d2_index,icon_d2_max_positive_gradient_K_per_100m,icon_d2_inversion_deltaT_K,icon_d2_inversion_depth_m,icon_d2_inversion_base_m,icon_d2_inversion_top_m,icon_d2_level_count
2026-08-15 00:00:00+02:00,4.613,25.0,10.2,242.0,2.0,244.0,7
2026-08-15 01:00:00+02:00,4.6145000000000005,22.777777777777786,9.3,243.0,2.0,245.0,7
2026-08-15 02:00:00+02:00,4.9565,15.000000000000014,9.400000000000002,471.0,2.0,473.0,7
2026-08-15 03:00:00+02:00,4.953500000000001,21.249999999999993,10.7,469.0,2.0,471.0,7
2026-08-15 04:00:00+02:00,4.604,25.384615384615362,11.2,236.0,2.0,238.0,7
2026-08-15 05:00:00+02:00,4.6055,20.666666666666675,11.2,237.0,2.0,239.0,7
2026-08-15 06:00:00+02:00,4.604,19.333333333333325,11.5,236.0,2.0,238.0,7
2026-08-15 07:00:00+02:00,4.9475,17.333333333333343,11.3,465.0,2.0,467.0,7
2026-08-15 08:00:00+02:00,4.9430000000000005,3.571428571428571,8.099999999999998,462.0,2.0,464.0,7
2026-08-15 09:00:00+02:00,4.922000000000001,1.6818181818181817,5.299999999999997,448.0,18.0,466.0,7
2026-08-15 10:00:00+02:00,2.4259122807017546,0.526315789473684,2.1000000000000014,449.0,21.0,470.0,7
2026-08-15 11:00:00+02:00,2.106873362445415,0.6550218340611353,1.5,229.0,238.0,467.0,7
2026-08-15 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-15 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-15 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,6
2026-08-15 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,6
2026-08-15 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,6
2026-08-15 17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,6
2026-08-15 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,6
2026-08-15 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,6
2026-08-15 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,6
2026-08-15 21:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,6
2026-08-15 22:00:00+02:00,1.2907619047619057,0.3571428571428575,0.8000000000000007,224.0,3.0,227.0,7
2026-08-15 23:00:00+02:00,2.3696083707025446,0.7623318385650237,1.7000000000000028,223.0,3.0,226.0,7
