time,temperature_obs
2026-08-29 02:00:00+02:00,16.7
2026-08-29 02:10:00+02:00,16.6
2026-08-29 02:20:00+02:00,16.5
2026-08-29 02:30:00+02:00,16.5
2026-08-29 02:40:00+02:00,16.3
2026-08-29 02:50:00+02:00,16.2
2026-08-29 03:00:00+02:00,16.1
2026-08-29 03:10:00+02:00,16.0
2026-08-29 03:20:00+02:00,16.0
2026-08-29 03:30:00+02:00,16.0
2026-08-29 03:40:00+02:00,16.0
2026-08-29 03:50:00+02:00,16.2
2026-08-29 04:00:00+02:00,16.5
2026-08-29 04:10:00+02:00,16.5
2026-08-29 04:20:00+02:00,16.7
2026-08-29 04:30:00+02:00,16.7
2026-08-29 04:40:00+02:00,16.8
2026-08-29 04:50:00+02:00,16.5
2026-08-29 05:00:00+02:00,16.7
2026-08-29 05:10:00+02:00,16.7
2026-08-29 05:20:00+02:00,16.6
2026-08-29 05:30:00+02:00,16.6
2026-08-29 05:40:00+02:00,16.8
2026-08-29 05:50:00+02:00,16.7
2026-08-29 06:00:00+02:00,16.7
2026-08-29 06:10:00+02:00,16.5
2026-08-29 06:20:00+02:00,16.5
2026-08-29 06:30:00+02:00,16.5
2026-08-29 06:40:00+02:00,16.5
2026-08-29 06:50:00+02:00,16.5
2026-08-29 07:00:00+02:00,16.7
2026-08-29 07:10:00+02:00,16.6
2026-08-29 07:20:00+02:00,16.6
2026-08-29 07:30:00+02:00,16.5
2026-08-29 07:40:00+02:00,16.5
2026-08-29 07:50:00+02:00,16.7
2026-08-29 08:00:00+02:00,16.6
2026-08-29 08:10:00+02:00,17.1
2026-08-29 08:20:00+02:00,17.2
2026-08-29 08:30:00+02:00,17.4
2026-08-29 08:40:00+02:00,17.2
2026-08-29 08:50:00+02:00,17.3
2026-08-29 09:00:00+02:00,17.4
2026-08-29 09:10:00+02:00,17.5
2026-08-29 09:20:00+02:00,17.5
2026-08-29 09:30:00+02:00,17.6
2026-08-29 09:40:00+02:00,17.9
2026-08-29 09:50:00+02:00,17.8
2026-08-29 10:00:00+02:00,17.5
2026-08-29 10:10:00+02:00,17.3
2026-08-29 10:20:00+02:00,17.1
2026-08-29 10:30:00+02:00,17.2
2026-08-29 10:40:00+02:00,17.1
2026-08-29 10:50:00+02:00,17.1
2026-08-29 11:00:00+02:00,17.4
2026-08-29 11:10:00+02:00,17.6
2026-08-29 11:20:00+02:00,17.7
2026-08-29 11:30:00+02:00,18.1
2026-08-29 11:40:00+02:00,18.3
2026-08-29 11:50:00+02:00,18.3
2026-08-29 12:00:00+02:00,18.6
2026-08-29 12:10:00+02:00,18.6
2026-08-29 12:20:00+02:00,18.7
2026-08-29 12:30:00+02:00,19.0
2026-08-29 12:40:00+02:00,18.8
2026-08-29 12:50:00+02:00,19.0
2026-08-29 13:00:00+02:00,19.0
2026-08-29 13:10:00+02:00,18.8
2026-08-29 13:20:00+02:00,19.1
2026-08-29 13:30:00+02:00,19.5
2026-08-29 13:40:00+02:00,19.8
2026-08-29 13:50:00+02:00,20.5
2026-08-29 14:00:00+02:00,20.4
2026-08-29 14:10:00+02:00,20.5
2026-08-29 14:20:00+02:00,21.0
2026-08-29 14:30:00+02:00,20.5
2026-08-29 14:40:00+02:00,20.7
2026-08-29 14:50:00+02:00,20.6
