time,level_type,pressure_hPa,height_msl_m,height_agl_m,temperature_C,usable_for_inversion
2026-08-29 00:00:00+02:00,surface,,9.0,2.0,16.7,True
2026-08-29 00:00:00+02:00,pressure,1000.0,69.0,62.0,16.1,True
2026-08-29 00:00:00+02:00,pressure,975.0,284.0,277.0,14.4,True
2026-08-29 00:00:00+02:00,pressure,950.0,504.0,497.0,14.2,True
2026-08-29 00:00:00+02:00,pressure,925.0,728.68,721.68,12.7,True
2026-08-29 00:00:00+02:00,pressure,900.0,958.4,951.4,11.1,True
2026-08-29 00:00:00+02:00,pressure,850.0,1434.0,1427.0,8.1,True
2026-08-29 01:00:00+02:00,surface,,9.0,2.0,16.4,True
2026-08-29 01:00:00+02:00,pressure,1000.0,68.0,61.0,15.8,True
2026-08-29 01:00:00+02:00,pressure,975.0,283.0,276.0,14.0,True
2026-08-29 01:00:00+02:00,pressure,950.0,503.0,496.0,14.1,True
2026-08-29 01:00:00+02:00,pressure,925.0,728.14,721.14,12.8,True
2026-08-29 01:00:00+02:00,pressure,900.0,958.35,951.35,11.5,True
2026-08-29 01:00:00+02:00,pressure,850.0,1435.0,1428.0,8.9,True
2026-08-29 02:00:00+02:00,surface,,9.0,2.0,16.3,True
2026-08-29 02:00:00+02:00,pressure,1000.0,62.0,55.0,15.8,True
2026-08-29 02:00:00+02:00,pressure,975.0,277.0,270.0,14.1,True
2026-08-29 02:00:00+02:00,pressure,950.0,496.0,489.0,13.3,True
2026-08-29 02:00:00+02:00,pressure,925.0,721.61,714.61,12.1,True
2026-08-29 02:00:00+02:00,pressure,900.0,952.31,945.31,11.0,True
2026-08-29 02:00:00+02:00,pressure,850.0,1430.0,1423.0,8.7,True
2026-08-29 03:00:00+02:00,surface,,9.0,2.0,16.1,True
2026-08-29 03:00:00+02:00,pressure,1000.0,69.0,62.0,15.5,True
2026-08-29 03:00:00+02:00,pressure,975.0,283.0,276.0,14.4,True
2026-08-29 03:00:00+02:00,pressure,950.0,503.0,496.0,14.7,True
2026-08-29 03:00:00+02:00,pressure,925.0,728.84,721.84,13.3,True
2026-08-29 03:00:00+02:00,pressure,900.0,959.78,952.78,11.9,True
2026-08-29 03:00:00+02:00,pressure,850.0,1438.0,1431.0,9.1,True
2026-08-29 04:00:00+02:00,surface,,9.0,2.0,16.2,True
2026-08-29 04:00:00+02:00,pressure,1000.0,62.0,55.0,15.7,True
2026-08-29 04:00:00+02:00,pressure,975.0,277.0,270.0,14.8,True
2026-08-29 04:00:00+02:00,pressure,950.0,497.0,490.0,14.8,True
2026-08-29 04:00:00+02:00,pressure,925.0,723.08,716.08,13.6,True
2026-08-29 04:00:00+02:00,pressure,900.0,954.26,947.26,12.3,True
2026-08-29 04:00:00+02:00,pressure,850.0,1433.0,1426.0,9.7,True
2026-08-29 05:00:00+02:00,surface,,9.0,2.0,16.6,True
2026-08-29 05:00:00+02:00,pressure,1000.0,60.0,53.0,16.1,True
2026-08-29 05:00:00+02:00,pressure,975.0,275.0,268.0,14.8,True
2026-08-29 05:00:00+02:00,pressure,950.0,495.0,488.0,14.5,True
2026-08-29 05:00:00+02:00,pressure,925.0,720.84,713.84,13.4,True
2026-08-29 05:00:00+02:00,pressure,900.0,951.78,944.78,12.2,True
2026-08-29 05:00:00+02:00,pressure,850.0,1430.0,1423.0,9.9,True
2026-08-29 06:00:00+02:00,surface,,9.0,2.0,16.4,True
2026-08-29 06:00:00+02:00,pressure,1000.0,58.0,51.0,16.0,True
2026-08-29 06:00:00+02:00,pressure,975.0,273.0,266.0,14.7,True
2026-08-29 06:00:00+02:00,pressure,950.0,493.0,486.0,15.1,True
2026-08-29 06:00:00+02:00,pressure,925.0,719.08,712.08,13.9,True
2026-08-29 06:00:00+02:00,pressure,900.0,950.26,943.26,12.7,True
2026-08-29 06:00:00+02:00,pressure,850.0,1429.0,1422.0,10.3,True
2026-08-29 07:00:00+02:00,surface,,9.0,2.0,16.4,True
2026-08-29 07:00:00+02:00,pressure,1000.0,58.0,51.0,15.9,True
2026-08-29 07:00:00+02:00,pressure,975.0,273.0,266.0,14.2,True
2026-08-29 07:00:00+02:00,pressure,950.0,492.0,485.0,14.4,True
2026-08-29 07:00:00+02:00,pressure,925.0,718.08,711.08,13.4,True
2026-08-29 07:00:00+02:00,pressure,900.0,949.26,942.26,12.4,True
2026-08-29 07:00:00+02:00,pressure,850.0,1428.0,1421.0,10.4,True
2026-08-29 08:00:00+02:00,surface,,9.0,2.0,16.5,True
2026-08-29 08:00:00+02:00,pressure,1000.0,63.0,56.0,16.0,True
2026-08-29 08:00:00+02:00,pressure,975.0,278.0,271.0,14.2,True
2026-08-29 08:00:00+02:00,pressure,950.0,497.0,490.0,14.1,True
2026-08-29 08:00:00+02:00,pressure,925.0,722.61,715.61,13.0,True
2026-08-29 08:00:00+02:00,pressure,900.0,953.3,946.3,11.8,True
2026-08-29 08:00:00+02:00,pressure,850.0,1431.0,1424.0,9.5,True
2026-08-29 09:00:00+02:00,surface,,9.0,2.0,16.7,True
2026-08-29 09:00:00+02:00,pressure,1000.0,61.0,54.0,16.2,True
2026-08-29 09:00:00+02:00,pressure,975.0,275.0,268.0,14.2,True
2026-08-29 09:00:00+02:00,pressure,950.0,495.0,488.0,13.5,True
2026-08-29 09:00:00+02:00,pressure,925.0,720.38,713.38,12.5,True
2026-08-29 09:00:00+02:00,pressure,900.0,950.83,943.83,11.4,True
2026-08-29 09:00:00+02:00,pressure,850.0,1428.0,1421.0,9.4,True
2026-08-29 10:00:00+02:00,surface,,9.0,2.0,17.2,True
2026-08-29 10:00:00+02:00,pressure,1000.0,67.0,60.0,16.5,True
2026-08-29 10:00:00+02:00,pressure,975.0,282.0,275.0,14.3,True
2026-08-29 10:00:00+02:00,pressure,950.0,501.0,494.0,12.8,True
2026-08-29 10:00:00+02:00,pressure,925.0,726.15,719.15,11.9,True
2026-08-29 10:00:00+02:00,pressure,900.0,956.35,949.35,11.1,True
2026-08-29 10:00:00+02:00,pressure,850.0,1433.0,1426.0,9.3,True
2026-08-29 11:00:00+02:00,surface,,9.0,2.0,17.9,True
2026-08-29 11:00:00+02:00,pressure,1000.0,73.0,66.0,17.1,True
2026-08-29 11:00:00+02:00,pressure,975.0,289.0,282.0,15.2,True
2026-08-29 11:00:00+02:00,pressure,950.0,509.0,502.0,13.6,True
2026-08-29 11:00:00+02:00,pressure,925.0,734.14,727.14,12.6,True
2026-08-29 11:00:00+02:00,pressure,900.0,964.35,957.35,11.6,True
2026-08-29 11:00:00+02:00,pressure,850.0,1441.0,1434.0,9.5,True
2026-08-29 12:00:00+02:00,surface,,9.0,2.0,18.9,True
2026-08-29 12:00:00+02:00,pressure,1000.0,70.0,63.0,18.0,True
2026-08-29 12:00:00+02:00,pressure,975.0,287.0,280.0,15.8,True
2026-08-29 12:00:00+02:00,pressure,950.0,507.0,500.0,13.9,True
2026-08-29 12:00:00+02:00,pressure,925.0,731.91,724.91,12.8,True
2026-08-29 12:00:00+02:00,pressure,900.0,961.87,954.87,11.8,True
2026-08-29 12:00:00+02:00,pressure,850.0,1438.0,1431.0,9.7,True
2026-08-29 13:00:00+02:00,surface,,9.0,2.0,20.3,True
2026-08-29 13:00:00+02:00,pressure,1000.0,73.0,66.0,19.1,True
2026-08-29 13:00:00+02:00,pressure,975.0,290.0,283.0,16.9,True
2026-08-29 13:00:00+02:00,pressure,950.0,511.0,504.0,15.0,True
2026-08-29 13:00:00+02:00,pressure,925.0,736.38,729.38,13.4,True
2026-08-29 13:00:00+02:00,pressure,900.0,966.82,959.82,11.8,True
2026-08-29 13:00:00+02:00,pressure,850.0,1444.0,1437.0,8.7,True
2026-08-29 14:00:00+02:00,surface,,9.0,2.0,20.2,True
2026-08-29 14:00:00+02:00,pressure,1000.0,74.0,67.0,19.0,True
2026-08-29 14:00:00+02:00,pressure,975.0,291.0,284.0,16.8,True
2026-08-29 14:00:00+02:00,pressure,950.0,512.0,505.0,15.1,True
