time,icon_d2_index,icon_d2_max_positive_gradient_K_per_100m,icon_d2_inversion_deltaT_K,icon_d2_inversion_depth_m,icon_d2_inversion_base_m,icon_d2_inversion_top_m,icon_d2_level_count
2026-09-20 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-20 01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-20 02:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-20 03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-20 04:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-20 05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-20 06:00:00+02:00,0.5627344632768347,0.1694915254237282,0.1999999999999993,118.0,2.0,120.0,7
2026-09-20 07:00:00+02:00,1.1413361581920904,0.423728813559322,0.5,118.0,2.0,120.0,7
2026-09-20 08:00:00+02:00,0.7556016949152522,0.2542372881355923,0.29999999999999893,118.0,2.0,120.0,7
2026-09-20 09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-20 10:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-20 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-20 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-20 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-20 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-20 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-20 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-20 17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-20 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-20 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-20 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-20 21:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-20 22:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-20 23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
