time,kit_mast_index,kit_max_positive_gradient_K_per_100m,kit_positive_deltaT_K,kit_inversion_base_m,kit_inversion_top_m,kit_inversion_depth_m,kit_inversion_deltaT_K,kit_source_id,kit_profile_levels,kit_missing_levels,kit_temperature_2m_C,kit_temperature_10m_C,kit_temperature_30m_C,kit_temperature_60m_C,kit_temperature_100m_C,kit_temperature_130m_C,kit_temperature_160m_C,kit_temperature_200m_C
2026-09-04 00:00:00+02:00,5.0,22.33082265802961,4.743587944935655,2.0,130.0,128.0,4.743587944935655,p177196,8,,18.877839254604385,20.664305067246755,22.690385590774472,23.29560581488044,23.59113189377861,23.62142719954004,23.530262617830907,23.24336245865249
2026-09-04 00:10:00+02:00,5.0,20.146673025925075,4.6892731901333065,2.0,130.0,128.0,4.6892731901333065,p196720,8,,18.860069981227923,20.47180382330193,22.66147911788936,23.08041111575318,23.46166669565523,23.54934317136123,23.53015687580873,23.391222851058984
2026-09-04 00:40:00+02:00,5.0,19.05296360026929,4.673388442929564,2.0,160.0,158.0,4.673388442929564,p193025,8,,18.70853361133577,20.23277069935732,22.18724206414792,22.80944614083604,23.348475176551265,23.359621258167703,23.38192205426534,23.31892973605728
2026-09-04 00:50:00+02:00,5.0,18.757746209319137,4.693004707884441,2.0,160.0,158.0,4.693004707884441,p202911,8,,18.68268693490984,20.18330663165537,22.060359424728336,22.605893316683467,23.264120852190725,23.31777676911156,23.37569164279428,23.357542871501913
2026-09-04 01:00:00+02:00,5.0,17.181156753968317,5.082009985744442,2.0,160.0,158.0,5.082009985744442,p177178,8,,18.58798396458058,19.96247650489805,21.95748342079159,22.52046113913985,23.33458847393217,23.44488598366507,23.669993950325026,23.458615261920933
2026-09-04 01:10:00+02:00,5.0,17.425323118034974,5.323271254291537,2.0,160.0,158.0,5.323271254291537,p196703,8,,18.57346245412827,19.967488303571063,21.904311900100645,22.59358458146667,23.45861847684801,23.611392496008477,23.89673370841981,23.446948221282973
2026-09-04 01:40:00+02:00,5.0,10.814315372116834,4.630513134078942,2.0,160.0,158.0,4.630513134078942,p193008,8,,19.054088708885228,19.91923393865457,21.817295094924887,22.63742645225781,23.269257056271343,23.61766728786495,23.68460184296417,23.154249697490688
2026-09-04 01:50:00+02:00,5.0,10.421559012610064,4.709248630041401,2.0,130.0,128.0,4.709248630041401,p202894,8,,18.941744896884952,19.57284288900627,21.657154691528284,22.650767054949444,23.01714705945356,23.650993526926353,23.59817700872802,23.04026546575165
2026-09-04 02:10:00+02:00,5.0,11.700551502971646,4.767118006715094,2.0,160.0,158.0,4.767118006715094,p196686,8,,18.572440295963307,18.996236534076672,21.336346834671,22.498615364784303,22.878857909717837,23.089332023715556,23.3395583026784,22.89628732202531
2026-09-04 02:40:00+02:00,5.0,11.74425990862524,5.1399227153994005,2.0,160.0,158.0,5.1399227153994005,p192990,8,,17.967913533130663,18.612025047205588,20.96087702893064,22.1228314667333,22.50148042987581,22.64900121161136,23.107836248530063,22.79423615028762
2026-09-04 02:50:00+02:00,5.0,12.585935760065697,5.123139729001338,2.0,160.0,158.0,5.123139729001338,p202877,8,,17.86653293132021,18.39379509635414,20.91098224836728,22.059811327898657,22.391035287609977,22.521852226222673,22.98967266032155,22.725754073131554
2026-09-04 03:10:00+02:00,5.0,11.736261420440766,4.342008376961989,2.0,160.0,158.0,4.342008376961989,p196668,8,,17.634566802433056,18.466031680831865,20.813283964920014,21.48152104470824,21.884266585579304,21.941169203640968,21.976575179395045,21.86779999118425
2026-09-04 03:50:00+02:00,5.0,10.269033256085214,3.8419324516067093,2.0,200.0,198.0,3.8419324516067093,p202860,8,,18.086461946525617,18.907984607012434,20.71365902322382,21.221920268747933,21.48602852378162,21.682921103418295,21.899023914942433,21.928394398132326
2026-09-04 04:50:00+02:00,5.0,12.81610425070081,4.118624436267815,2.0,200.0,198.0,4.118624436267815,p202842,8,,17.554179113075286,18.57946745313135,19.98634976490781,20.342458375124686,20.653029135095203,20.737292474345143,21.300842112548825,21.6728035493431
