time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,temperature_100m_agl,deltaT_100m_model_K,temperature_200m_agl,deltaT_200m_model_K,temperature_500m_agl,deltaT_500m_model_K,inversion_index,surface_temperature_obs,dwd_temperature_obs,surface_temperature_for_profile,surface_temperature_source,surface_temp_bias_K,inversion_index_corrected,surface_correction_used,deltaT_100m_surface_K,deltaT_200m_surface_K,deltaT_500m_surface_K,local_stratification_index,local_max_gradient_K_per_100m,local_positive_deltaT_K,local_inversion_depth_m,local_surface_measured,local_inverted_layer_count,local_strongest_layer,local_profile_top_m,local_profile_point_count
2026-08-21 00:00:00+02:00,17.2,998.2,1.0,180,25,17.9,86.0,1.0,180,20.1,305.0,2.05,225,18.8,528.0,5.94,275,17.0,755.7,6.02,269,15.2,988.59,6.17,262,11.6,1471.0,6.68,251,1.4285714285714295,203.0,2.900000000000002,2.0,18.6,1.4000000000000021,20.02857142857143,2.828571428571429,18.230830039525692,1.0308300395256929,4.011047619047622,,,17.2,model_2m,,4.011047619047622,False,1.4000000000000021,2.828571428571429,1.0308300395256929,4.676666666666667,1.4285714285714295,2.900000000000002,203.0,False,1,Boden-975hPa,428.0,3
2026-08-21 01:00:00+02:00,16.5,998.4,0.92,167,15,17.1,89.0,0.92,167,19.7,307.0,2.57,230,18.2,530.0,6.18,277,16.5,757.47,6.69,269,14.9,990.11,7.3,263,11.5,1472.0,8.73,253,1.5609756097560972,205.0,3.1999999999999993,2.0,18.029756097560977,1.529756097560977,19.590731707317072,3.0907317073170724,17.676854090649314,1.1768540906493143,4.2575,,,16.5,model_2m,,4.2575,False,1.529756097560977,3.0907317073170724,1.1768540906493143,4.683333333333334,1.5609756097560972,3.1999999999999993,205.0,False,1,Boden-975hPa,430.0,3
2026-08-21 02:00:00+02:00,15.7,998.5,1.04,163,100,16.1,89.0,1.04,163,18.9,306.0,2.49,225,17.9,529.0,4.63,274,16.2,756.24,5.62,264,14.6,988.63,6.72,257,11.2,1470.0,9.1,249,1.5686274509803917,204.0,3.1999999999999993,2.0,17.23725490196078,1.5372549019607824,18.805882352941175,3.105882352941176,17.368843513465936,1.6688435134659372,4.256,,,15.7,model_2m,,4.256,False,1.5372549019607824,3.105882352941176,1.6688435134659372,4.680000000000001,1.5686274509803917,3.1999999999999993,204.0,False,1,Boden-975hPa,429.0,3
2026-08-21 03:00:00+02:00,15.7,998.5,1.14,165,98,16.2,89.0,1.14,165,18.9,306.0,1.64,198,18.0,529.0,4.28,282,16.3,756.24,5.01,271,14.5,988.63,5.88,262,11.0,1470.0,7.85,252,1.5686274509803917,204.0,3.1999999999999993,2.0,17.23725490196078,1.5372549019607824,18.805882352941175,3.105882352941176,17.468843513465938,1.7688435134659386,4.256,,,15.7,model_2m,,4.256,False,1.5372549019607824,3.105882352941176,1.7688435134659386,4.680000000000001,1.5686274509803917,3.1999999999999993,204.0,False,1,Boden-975hPa,429.0,3
2026-08-21 04:00:00+02:00,15.1,998.2,1.02,191,100,15.7,87.0,1.02,191,19.0,304.0,2.1,171,17.8,527.0,2.48,272,16.2,754.0,4.01,262,14.5,986.16,5.61,258,11.2,1467.0,8.85,253,1.930693069306931,202.0,3.9000000000000004,2.0,16.992079207920792,1.8920792079207924,18.922772277227722,3.822772277227722,17.28546255506608,2.1854625550660796,4.5155,,,15.1,model_2m,,4.5155,False,1.8920792079207924,3.822772277227722,2.1854625550660796,4.673333333333334,1.930693069306931,3.9000000000000004,202.0,False,1,Boden-975hPa,427.0,3
2026-08-21 05:00:00+02:00,15.2,998.6,1.28,219,100,15.6,90.0,1.28,219,18.6,307.0,2.46,208,17.1,529.0,2.43,257,15.4,755.54,3.77,257,13.8,987.2,5.11,257,10.5,1467.0,7.8,257,1.6585365853658547,205.0,3.400000000000002,2.0,16.825365853658536,1.6253658536585363,18.48390243902439,3.2839024390243914,16.56720226008652,1.367202260086522,4.3325000000000005,,,15.2,model_2m,,4.3325000000000005,False,1.6253658536585363,3.2839024390243914,1.367202260086522,4.683333333333334,1.6585365853658547,3.400000000000002,205.0,False,1,Boden-975hPa,429.0,3
2026-08-21 06:00:00+02:00,14.7,998.2,0.92,167,100,15.1,87.0,0.92,167,18.4,303.0,2.3,188,17.2,525.0,1.98,229,15.4,751.54,3.14,248,13.6,983.2,4.43,256,10.0,1463.0,7.14,263,1.8407960199004973,201.0,3.6999999999999993,2.0,16.503980099502485,1.8039800995024855,18.344776119402983,3.6447761194029837,16.604078749889645,1.9040787498896456,4.439,,,14.7,model_2m,,4.439,False,1.8039800995024855,3.6447761194029837,1.9040787498896456,4.67,1.8407960199004973,3.6999999999999993,201.0,False,1,Boden-975hPa,425.0,3
2026-08-21 07:00:00+02:00,14.9,998.1,0.63,198,99,15.3,85.0,0.63,198,18.1,302.0,2.39,175,17.2,524.0,1.95,186,15.3,750.31,2.11,220,13.5,981.73,2.82,243,9.8,1461.0,4.85,263,1.6000000000000003,200.0,3.200000000000001,2.0,16.468,1.5679999999999996,18.068,3.168000000000001,16.561937165834475,1.661937165834475,4.25,,,14.9,model_2m,,4.25,False,1.5679999999999996,3.168000000000001,1.661937165834475,4.666666666666667,1.6000000000000003,3.200000000000001,200.0,False,1,Boden-975hPa,424.0,3
2026-08-21 08:00:00+02:00,16.1,997.9,0.81,150,88,16.0,84.0,0.81,150,17.8,300.0,2.08,174,17.3,522.0,1.94,199,15.6,748.77,2.5,227,13.8,980.68,3.39,242,10.4,1461.0,5.5,255,0.8585858585858582,198.0,1.6999999999999993,2.0,16.941414141414143,0.8414141414141412,17.8,1.6999999999999993,16.71526656965207,0.6152665696520678,2.508574074074073,,,16.1,model_2m,,2.508574074074073,False,0.8414141414141412,1.6999999999999993,0.6152665696520678,4.397499999999999,0.8585858585858582,1.6999999999999993,198.0,False,1,Boden-975hPa,422.0,3
2026-08-21 09:00:00+02:00,17.7,998.0,0.36,146,90,17.5,85.0,0.36,146,17.1,301.0,2.08,174,16.9,523.0,1.38,219,15.2,749.54,2.11,245,13.5,981.2,3.05,256,10.1,1461.0,5.08,266,0.0,0.0,0.0,2.0,17.40452261306533,-0.29547738693467096,17.103015075376884,-0.5969849246231149,16.322177098967067,-1.377822901032932,0.0,,,17.7,model_2m,,0.0,False,-0.29547738693467096,-0.5969849246231149,-1.377822901032932,0.0,0.0,0.0,0.0,False,0,keine,423.0,3
