time,level_type,pressure_hPa,height_msl_m,height_agl_m,temperature_C,usable_for_inversion
2026-08-21 00:00:00+02:00,surface,,104.0,2.0,17.2,True
2026-08-21 00:00:00+02:00,pressure,1000.0,86.0,-16.0,17.9,False
2026-08-21 00:00:00+02:00,pressure,975.0,305.0,203.0,20.1,True
2026-08-21 00:00:00+02:00,pressure,950.0,528.0,426.0,18.8,True
2026-08-21 00:00:00+02:00,pressure,925.0,755.7,653.7,17.0,True
2026-08-21 00:00:00+02:00,pressure,900.0,988.59,886.59,15.2,True
2026-08-21 00:00:00+02:00,pressure,850.0,1471.0,1369.0,11.6,True
2026-08-21 01:00:00+02:00,surface,,104.0,2.0,16.5,True
2026-08-21 01:00:00+02:00,pressure,1000.0,89.0,-13.0,17.1,False
2026-08-21 01:00:00+02:00,pressure,975.0,307.0,205.0,19.7,True
2026-08-21 01:00:00+02:00,pressure,950.0,530.0,428.0,18.2,True
2026-08-21 01:00:00+02:00,pressure,925.0,757.47,655.47,16.5,True
2026-08-21 01:00:00+02:00,pressure,900.0,990.11,888.11,14.9,True
2026-08-21 01:00:00+02:00,pressure,850.0,1472.0,1370.0,11.5,True
2026-08-21 02:00:00+02:00,surface,,104.0,2.0,15.7,True
2026-08-21 02:00:00+02:00,pressure,1000.0,89.0,-13.0,16.1,False
2026-08-21 02:00:00+02:00,pressure,975.0,306.0,204.0,18.9,True
2026-08-21 02:00:00+02:00,pressure,950.0,529.0,427.0,17.9,True
2026-08-21 02:00:00+02:00,pressure,925.0,756.24,654.24,16.2,True
2026-08-21 02:00:00+02:00,pressure,900.0,988.63,886.63,14.6,True
2026-08-21 02:00:00+02:00,pressure,850.0,1470.0,1368.0,11.2,True
2026-08-21 03:00:00+02:00,surface,,104.0,2.0,15.7,True
2026-08-21 03:00:00+02:00,pressure,1000.0,89.0,-13.0,16.2,False
2026-08-21 03:00:00+02:00,pressure,975.0,306.0,204.0,18.9,True
2026-08-21 03:00:00+02:00,pressure,950.0,529.0,427.0,18.0,True
2026-08-21 03:00:00+02:00,pressure,925.0,756.24,654.24,16.3,True
2026-08-21 03:00:00+02:00,pressure,900.0,988.63,886.63,14.5,True
2026-08-21 03:00:00+02:00,pressure,850.0,1470.0,1368.0,11.0,True
2026-08-21 04:00:00+02:00,surface,,104.0,2.0,15.1,True
2026-08-21 04:00:00+02:00,pressure,1000.0,87.0,-15.0,15.7,False
2026-08-21 04:00:00+02:00,pressure,975.0,304.0,202.0,19.0,True
2026-08-21 04:00:00+02:00,pressure,950.0,527.0,425.0,17.8,True
2026-08-21 04:00:00+02:00,pressure,925.0,754.0,652.0,16.2,True
2026-08-21 04:00:00+02:00,pressure,900.0,986.16,884.16,14.5,True
2026-08-21 04:00:00+02:00,pressure,850.0,1467.0,1365.0,11.2,True
2026-08-21 05:00:00+02:00,surface,,104.0,2.0,15.2,True
2026-08-21 05:00:00+02:00,pressure,1000.0,90.0,-12.0,15.6,False
2026-08-21 05:00:00+02:00,pressure,975.0,307.0,205.0,18.6,True
2026-08-21 05:00:00+02:00,pressure,950.0,529.0,427.0,17.1,True
2026-08-21 05:00:00+02:00,pressure,925.0,755.54,653.54,15.4,True
2026-08-21 05:00:00+02:00,pressure,900.0,987.2,885.2,13.8,True
2026-08-21 05:00:00+02:00,pressure,850.0,1467.0,1365.0,10.5,True
2026-08-21 06:00:00+02:00,surface,,104.0,2.0,14.7,True
2026-08-21 06:00:00+02:00,pressure,1000.0,87.0,-15.0,15.1,False
2026-08-21 06:00:00+02:00,pressure,975.0,303.0,201.0,18.4,True
2026-08-21 06:00:00+02:00,pressure,950.0,525.0,423.0,17.2,True
2026-08-21 06:00:00+02:00,pressure,925.0,751.54,649.54,15.4,True
2026-08-21 06:00:00+02:00,pressure,900.0,983.2,881.2,13.6,True
2026-08-21 06:00:00+02:00,pressure,850.0,1463.0,1361.0,10.0,True
2026-08-21 07:00:00+02:00,surface,,104.0,2.0,14.9,True
2026-08-21 07:00:00+02:00,pressure,1000.0,85.0,-17.0,15.3,False
2026-08-21 07:00:00+02:00,pressure,975.0,302.0,200.0,18.1,True
2026-08-21 07:00:00+02:00,pressure,950.0,524.0,422.0,17.2,True
2026-08-21 07:00:00+02:00,pressure,925.0,750.31,648.31,15.3,True
