time,level_type,pressure_hPa,height_msl_m,height_agl_m,temperature_C,usable_for_inversion
2026-09-19 00:00:00+02:00,surface,,9.0,2.0,14.7,True
2026-09-19 00:00:00+02:00,pressure,1000.0,106.0,99.0,14.1,True
2026-09-19 00:00:00+02:00,pressure,975.0,320.0,313.0,13.4,True
2026-09-19 00:00:00+02:00,pressure,950.0,538.0,531.0,12.0,True
2026-09-19 00:00:00+02:00,pressure,925.0,760.34,753.34,10.6,True
2026-09-19 00:00:00+02:00,pressure,900.0,987.61,980.61,9.3,True
2026-09-19 00:00:00+02:00,pressure,850.0,1458.0,1451.0,6.6,True
2026-09-19 01:00:00+02:00,surface,,9.0,2.0,14.4,True
2026-09-19 01:00:00+02:00,pressure,1000.0,107.0,100.0,13.7,True
2026-09-19 01:00:00+02:00,pressure,975.0,321.0,314.0,13.5,True
2026-09-19 01:00:00+02:00,pressure,950.0,539.0,532.0,12.3,True
2026-09-19 01:00:00+02:00,pressure,925.0,762.04,755.04,11.0,True
2026-09-19 01:00:00+02:00,pressure,900.0,990.05,983.05,9.7,True
2026-09-19 01:00:00+02:00,pressure,850.0,1462.0,1455.0,7.1,True
2026-09-19 02:00:00+02:00,surface,,9.0,2.0,14.5,True
2026-09-19 02:00:00+02:00,pressure,1000.0,104.0,97.0,13.8,True
2026-09-19 02:00:00+02:00,pressure,975.0,318.0,311.0,13.3,True
2026-09-19 02:00:00+02:00,pressure,950.0,536.0,529.0,12.9,True
2026-09-19 02:00:00+02:00,pressure,925.0,759.51,752.51,11.6,True
2026-09-19 02:00:00+02:00,pressure,900.0,988.0,981.0,10.2,True
2026-09-19 02:00:00+02:00,pressure,850.0,1461.0,1454.0,7.5,True
2026-09-19 03:00:00+02:00,surface,,9.0,2.0,14.6,True
2026-09-19 03:00:00+02:00,pressure,1000.0,102.0,95.0,13.9,True
2026-09-19 03:00:00+02:00,pressure,975.0,315.0,308.0,13.3,True
2026-09-19 03:00:00+02:00,pressure,950.0,534.0,527.0,12.5,True
2026-09-19 03:00:00+02:00,pressure,925.0,757.51,750.51,11.2,True
2026-09-19 03:00:00+02:00,pressure,900.0,986.0,979.0,9.8,True
2026-09-19 03:00:00+02:00,pressure,850.0,1459.0,1452.0,7.1,True
2026-09-19 04:00:00+02:00,surface,,9.0,2.0,14.9,True
2026-09-19 04:00:00+02:00,pressure,1000.0,103.0,96.0,14.1,True
2026-09-19 04:00:00+02:00,pressure,975.0,316.0,309.0,12.8,True
2026-09-19 04:00:00+02:00,pressure,950.0,534.0,527.0,12.0,True
2026-09-19 04:00:00+02:00,pressure,925.0,757.51,750.51,10.9,True
2026-09-19 04:00:00+02:00,pressure,900.0,986.0,979.0,9.8,True
2026-09-19 04:00:00+02:00,pressure,850.0,1459.0,1452.0,7.6,True
2026-09-19 05:00:00+02:00,surface,,9.0,2.0,15.1,True
2026-09-19 05:00:00+02:00,pressure,1000.0,104.0,97.0,14.3,True
2026-09-19 05:00:00+02:00,pressure,975.0,317.0,310.0,12.7,True
2026-09-19 05:00:00+02:00,pressure,950.0,535.0,528.0,11.8,True
2026-09-19 05:00:00+02:00,pressure,925.0,758.74,751.74,10.6,True
2026-09-19 05:00:00+02:00,pressure,900.0,987.48,980.48,9.5,True
2026-09-19 05:00:00+02:00,pressure,850.0,1461.0,1454.0,7.2,True
2026-09-19 06:00:00+02:00,surface,,9.0,2.0,15.0,True
2026-09-19 06:00:00+02:00,pressure,1000.0,101.0,94.0,14.2,True
2026-09-19 06:00:00+02:00,pressure,975.0,314.0,307.0,12.9,True
2026-09-19 06:00:00+02:00,pressure,950.0,532.0,525.0,12.5,True
2026-09-19 06:00:00+02:00,pressure,925.0,756.44,749.44,11.5,True
2026-09-19 06:00:00+02:00,pressure,900.0,985.91,978.91,10.5,True
2026-09-19 06:00:00+02:00,pressure,850.0,1461.0,1454.0,8.6,True
2026-09-19 07:00:00+02:00,surface,,9.0,2.0,15.1,True
2026-09-19 07:00:00+02:00,pressure,1000.0,103.0,96.0,14.3,True
2026-09-19 07:00:00+02:00,pressure,975.0,317.0,310.0,12.8,True
2026-09-19 07:00:00+02:00,pressure,950.0,535.0,528.0,12.4,True
2026-09-19 07:00:00+02:00,pressure,925.0,759.21,752.21,11.4,True
2026-09-19 07:00:00+02:00,pressure,900.0,988.43,981.43,10.4,True
2026-09-19 07:00:00+02:00,pressure,850.0,1463.0,1456.0,8.4,True
2026-09-19 08:00:00+02:00,surface,,9.0,2.0,15.1,True
2026-09-19 08:00:00+02:00,pressure,1000.0,102.0,95.0,14.2,True
2026-09-19 08:00:00+02:00,pressure,975.0,316.0,309.0,12.7,True
2026-09-19 08:00:00+02:00,pressure,950.0,534.0,527.0,12.9,True
2026-09-19 08:00:00+02:00,pressure,925.0,758.21,751.21,11.8,True
2026-09-19 08:00:00+02:00,pressure,900.0,987.43,980.43,10.6,True
2026-09-19 08:00:00+02:00,pressure,850.0,1462.0,1455.0,8.2,True
2026-09-19 09:00:00+02:00,surface,,9.0,2.0,15.3,True
