time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,temperature_100m_agl,deltaT_100m_model_K,temperature_200m_agl,deltaT_200m_model_K,temperature_500m_agl,deltaT_500m_model_K,inversion_index,surface_temperature_obs,dwd_temperature_obs,surface_temperature_for_profile,surface_temperature_source,surface_temp_bias_K,inversion_index_corrected,surface_correction_used,deltaT_100m_surface_K,deltaT_200m_surface_K,deltaT_500m_surface_K,local_stratification_index,local_max_gradient_K_per_100m,local_positive_deltaT_K,local_inversion_depth_m,local_surface_measured,local_inverted_layer_count,local_strongest_layer,local_profile_top_m,local_profile_point_count
2026-09-19 00:00:00+02:00,14.7,1011.8,4.66,215,100,14.1,106.0,8.98,218,13.4,320.0,14.23,235,12.0,538.0,14.81,243,10.6,760.34,15.26,248,9.3,987.61,15.82,253,6.6,1458.0,17.19,261,0.0,0.0,0.0,103.4,14.120118343195266,-0.5798816568047336,13.784018691588784,-0.9159813084112152,12.227339449541285,-2.4726605504587145,0.0,,,14.7,model_2m,,0.0,False,-0.5798816568047336,-0.9159813084112152,-2.4726605504587145,0.0,0.0,0.0,0.0,False,0,keine,535.4,4
2026-09-19 01:00:00+02:00,14.4,1012.0,4.47,207,74,13.7,107.0,8.92,210,13.5,321.0,15.62,231,12.3,539.0,17.31,243,11.0,762.04,16.71,246,9.7,990.05,16.18,250,7.1,1462.0,15.37,259,0.0,0.0,0.0,104.4,13.730078124999999,-0.6699218750000018,13.610654205607476,-0.7893457943925242,12.500366972477064,-1.8996330275229365,0.0,,,14.4,model_2m,,0.0,False,-0.6699218750000018,-0.7893457943925242,-1.8996330275229365,0.0,0.0,0.0,0.0,False,0,keine,536.4,4
2026-09-19 02:00:00+02:00,14.5,1011.6,5.32,206,98,13.8,104.0,10.02,207,13.3,318.0,16.61,230,12.9,536.0,16.94,246,11.6,759.51,17.04,248,10.2,988.0,17.15,249,7.5,1461.0,17.41,252,0.0,0.0,0.0,101.4,13.809859154929578,-0.6901408450704221,13.5696261682243,-0.9303738317757002,12.961284403669724,-1.5387155963302757,0.0,,,14.5,model_2m,,0.0,False,-0.6901408450704221,-0.9303738317757002,-1.5387155963302757,0.0,0.0,0.0,0.0,False,0,keine,533.4,4
2026-09-19 03:00:00+02:00,14.6,1011.3,5.37,209,100,13.9,102.0,9.95,210,13.3,315.0,16.6,229,12.5,534.0,16.18,247,11.2,757.51,16.93,249,9.8,986.0,17.71,251,7.1,1459.0,19.34,256,0.0,0.0,0.0,99.4,13.89830985915493,-0.70169014084507,13.61661971830986,-0.98338028169014,12.614703196347032,-1.9852968036529681,0.0,,,14.6,model_2m,,0.0,False,-0.70169014084507,-0.98338028169014,-1.9852968036529681,0.0,0.0,0.0,0.0,False,0,keine,531.4,4
2026-09-19 04:00:00+02:00,14.9,1011.4,5.77,214,100,14.1,103.0,10.51,214,12.8,316.0,16.37,228,12.0,534.0,18.21,247,10.9,757.51,17.78,250,9.8,986.0,17.39,252,7.6,1459.0,16.71,258,0.0,0.0,0.0,100.4,14.103252032520325,-0.7967479674796749,13.492112676056339,-1.4078873239436618,12.115229357798166,-2.784770642201835,0.0,,,14.9,model_2m,,0.0,False,-0.7967479674796749,-1.4078873239436618,-2.784770642201835,0.0,0.0,0.0,0.0,False,0,keine,531.4,4
2026-09-19 05:00:00+02:00,15.1,1011.5,5.94,213,100,14.3,104.0,10.57,213,12.7,317.0,15.39,226,11.8,535.0,18.1,250,10.6,758.74,17.65,252,9.5,987.48,17.23,254,7.2,1461.0,16.48,259,0.0,0.0,0.0,101.4,14.311267605633804,-0.7887323943661961,13.559342723004695,-1.5406572769953044,11.933761467889909,-3.166238532110091,0.0,,,15.1,model_2m,,0.0,False,-0.7887323943661961,-1.5406572769953044,-3.166238532110091,0.0,0.0,0.0,0.0,False,0,keine,532.4,4
2026-09-19 06:00:00+02:00,15.0,1011.2,5.77,208,97,14.2,101.0,10.16,209,12.9,314.0,14.88,224,12.5,532.0,17.33,246,11.5,756.44,16.79,251,10.5,985.91,16.4,256,8.6,1461.0,16.09,268,0.0,0.0,0.0,98.4,14.190234741784037,-0.8097652582159629,13.579906103286385,-1.420093896713615,12.55394495412844,-2.44605504587156,0.0,,,15.0,model_2m,,0.0,False,-0.8097652582159629,-1.420093896713615,-2.44605504587156,0.0,0.0,0.0,0.0,False,0,keine,529.4,4
2026-09-19 07:00:00+02:00,15.1,1011.5,5.19,214,100,14.3,103.0,9.57,214,12.8,317.0,14.95,226,12.4,535.0,17.55,248,11.4,759.21,16.88,250,10.4,988.43,16.25,253,8.4,1463.0,15.09,259,0.0,0.0,0.0,100.4,14.303252032520327,-0.7967479674796731,13.601869158878506,-1.498130841121494,12.459449541284403,-2.6405504587155963,0.0,,,15.1,model_2m,,0.0,False,-0.7967479674796731,-1.498130841121494,-2.6405504587155963,0.0,0.0,0.0,0.0,False,0,keine,532.4,4
2026-09-19 08:00:00+02:00,15.1,1011.4,6.08,207,100,14.2,102.0,10.82,208,12.7,316.0,15.74,220,12.9,534.0,17.13,246,11.8,758.21,17.03,248,10.6,987.43,16.97,251,8.2,1462.0,16.95,256,0.09174311926605554,218.0,0.20000000000000107,99.4,14.195794392523364,-0.9042056074766354,13.494859813084112,-1.6051401869158877,12.87119266055046,-2.2288073394495402,0.5701957186544355,,,15.1,model_2m,,0.5701957186544355,False,-0.9042056074766354,-1.6051401869158877,-2.2288073394495402,1.3145107033639176,0.09174311926605554,0.20000000000000107,218.0,False,1,975hPa-950hPa,531.4,4
2026-09-19 09:00:00+02:00,15.3,1011.9,6.33,211,100,14.4,107.0,11.44,211,12.9,320.0,16.88,222,12.7,539.0,19.57,240,11.7,763.44,18.7,241,10.6,992.91,17.86,243,8.4,1468.0,16.22,247,0.0,0.0,0.0,104.4,14.438671875,-0.861328125,13.726760563380282,-1.573239436619719,12.73324200913242,-2.566757990867581,0.0,,,15.3,model_2m,,0.0,False,-0.861328125,-1.573239436619719,-2.566757990867581,0.0,0.0,0.0,0.0,False,0,keine,536.4,4
