time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,inversion_index,dwd_temperature_obs,surface_temp_bias_K,inversion_index_corrected,surface_correction_used
2026-08-08 00:00:00+02:00,18.3,1009.0,2.43,351,0,19.6,179.0,6.31,356,20.3,397.0,5.61,16,19.3,621.0,7.22,28,17.7,848.69,4.55,27,16.0,1081.56,1.89,20,12.8,1564.0,3.52,218,1.6883116883116893,295.0,2.0,79.0,3.9425000000000003,,,3.9425000000000003,False
2026-08-08 01:00:00+02:00,17.2,1008.9,2.0,357,0,19.0,178.0,5.22,12,19.8,396.0,6.34,38,19.0,619.0,6.92,46,17.6,847.15,4.01,49,16.1,1080.52,1.17,67,13.3,1564.0,4.81,215,2.3684210526315796,294.0,2.6000000000000014,78.0,4.166,,,4.166,False
2026-08-08 02:00:00+02:00,16.0,1008.9,2.04,349,3,18.4,177.0,4.41,4,19.6,395.0,5.79,44,19.1,618.0,6.62,58,17.5,845.69,4.02,61,15.9,1078.57,1.5,78,12.8,1561.0,3.94,222,3.199999999999998,293.0,3.6000000000000014,77.0,4.5395,,,4.5395,False
2026-08-08 03:00:00+02:00,15.6,1008.8,2.14,349,0,17.5,177.0,5.32,4,18.5,393.0,5.87,54,18.0,616.0,7.54,76,16.6,843.45,4.94,79,15.2,1076.09,2.39,88,12.4,1558.0,3.02,237,2.533333333333334,291.0,2.9000000000000004,77.0,4.274,,,4.274,False
2026-08-08 04:00:00+02:00,15.2,1008.8,2.02,351,0,17.3,177.0,4.34,15,17.4,393.0,6.74,67,17.9,615.0,7.35,84,16.5,842.69,4.95,87,15.1,1075.57,2.59,96,12.3,1558.0,2.5,240,2.8000000000000016,513.0,2.6999999999999993,77.0,4.5125,,,4.5125,False
2026-08-08 05:00:00+02:00,14.4,1008.9,2.06,346,0,16.6,177.0,4.37,11,16.8,393.0,6.06,70,18.0,615.0,5.06,86,16.6,842.45,3.48,92,15.1,1075.09,1.99,108,12.2,1557.0,1.98,220,2.9333333333333345,513.0,3.5999999999999996,77.0,4.8500000000000005,,,4.8500000000000005,False
2026-08-08 06:00:00+02:00,14.0,1008.9,2.04,349,0,16.0,177.0,4.26,9,16.4,392.0,4.5,75,17.7,614.0,3.23,94,16.3,841.46,2.24,101,15.0,1074.09,1.32,118,12.2,1556.0,1.35,221,2.666666666666667,512.0,3.6999999999999993,77.0,4.887499999999999,,,4.887499999999999,False
2026-08-08 07:00:00+02:00,14.1,1009.2,1.82,351,0,15.5,179.0,3.77,22,16.7,395.0,4.72,81,17.5,616.0,2.91,88,16.2,843.45,2.17,99,14.8,1076.09,1.59,119,12.2,1558.0,1.65,184,1.8181818181818188,514.0,3.4000000000000004,79.0,4.775,,,4.775,False
2026-08-08 08:00:00+02:00,15.7,1008.5,1.43,348,0,15.5,174.0,2.65,11,17.2,389.0,3.21,88,17.4,611.0,2.38,95,16.2,838.46,2.19,121,15.0,1071.09,2.48,146,12.6,1553.0,3.94,174,0.7906976744186044,437.0,1.8999999999999986,74.0,2.8176124031007745,,,2.8176124031007745,False
2026-08-08 09:00:00+02:00,19.0,1009.0,1.36,343,0,17.4,178.0,1.65,346,17.1,394.0,2.8,88,17.4,615.0,2.79,106,16.2,842.69,2.76,126,15.0,1075.57,3.04,144,12.7,1558.0,4.27,168,0.13574660633484034,221.0,0.29999999999999716,78.0,0.6928687782805396,,,0.6928687782805396,False
