time,level_type,pressure_hPa,height_msl_m,height_agl_m,temperature_C,usable_for_inversion
2026-08-08 00:00:00+02:00,surface,,104.0,2.0,18.3,True
2026-08-08 00:00:00+02:00,pressure,1000.0,179.0,77.0,19.6,True
2026-08-08 00:00:00+02:00,pressure,975.0,397.0,295.0,20.3,True
2026-08-08 00:00:00+02:00,pressure,950.0,621.0,519.0,19.3,True
2026-08-08 00:00:00+02:00,pressure,925.0,848.69,746.69,17.7,True
2026-08-08 00:00:00+02:00,pressure,900.0,1081.56,979.56,16.0,True
2026-08-08 00:00:00+02:00,pressure,850.0,1564.0,1462.0,12.8,True
2026-08-08 01:00:00+02:00,surface,,104.0,2.0,17.2,True
2026-08-08 01:00:00+02:00,pressure,1000.0,178.0,76.0,19.0,True
2026-08-08 01:00:00+02:00,pressure,975.0,396.0,294.0,19.8,True
2026-08-08 01:00:00+02:00,pressure,950.0,619.0,517.0,19.0,True
2026-08-08 01:00:00+02:00,pressure,925.0,847.15,745.15,17.6,True
2026-08-08 01:00:00+02:00,pressure,900.0,1080.52,978.52,16.1,True
2026-08-08 01:00:00+02:00,pressure,850.0,1564.0,1462.0,13.3,True
2026-08-08 02:00:00+02:00,surface,,104.0,2.0,16.0,True
2026-08-08 02:00:00+02:00,pressure,1000.0,177.0,75.0,18.4,True
2026-08-08 02:00:00+02:00,pressure,975.0,395.0,293.0,19.6,True
2026-08-08 02:00:00+02:00,pressure,950.0,618.0,516.0,19.1,True
2026-08-08 02:00:00+02:00,pressure,925.0,845.69,743.69,17.5,True
2026-08-08 02:00:00+02:00,pressure,900.0,1078.57,976.5699999999999,15.9,True
2026-08-08 02:00:00+02:00,pressure,850.0,1561.0,1459.0,12.8,True
2026-08-08 03:00:00+02:00,surface,,104.0,2.0,15.6,True
2026-08-08 03:00:00+02:00,pressure,1000.0,177.0,75.0,17.5,True
2026-08-08 03:00:00+02:00,pressure,975.0,393.0,291.0,18.5,True
2026-08-08 03:00:00+02:00,pressure,950.0,616.0,514.0,18.0,True
2026-08-08 03:00:00+02:00,pressure,925.0,843.45,741.45,16.6,True
2026-08-08 03:00:00+02:00,pressure,900.0,1076.09,974.0899999999999,15.2,True
2026-08-08 03:00:00+02:00,pressure,850.0,1558.0,1456.0,12.4,True
2026-08-08 04:00:00+02:00,surface,,104.0,2.0,15.2,True
2026-08-08 04:00:00+02:00,pressure,1000.0,177.0,75.0,17.3,True
2026-08-08 04:00:00+02:00,pressure,975.0,393.0,291.0,17.4,True
2026-08-08 04:00:00+02:00,pressure,950.0,615.0,513.0,17.9,True
2026-08-08 04:00:00+02:00,pressure,925.0,842.69,740.69,16.5,True
2026-08-08 04:00:00+02:00,pressure,900.0,1075.57,973.5699999999999,15.1,True
2026-08-08 04:00:00+02:00,pressure,850.0,1558.0,1456.0,12.3,True
2026-08-08 05:00:00+02:00,surface,,104.0,2.0,14.4,True
2026-08-08 05:00:00+02:00,pressure,1000.0,177.0,75.0,16.6,True
2026-08-08 05:00:00+02:00,pressure,975.0,393.0,291.0,16.8,True
2026-08-08 05:00:00+02:00,pressure,950.0,615.0,513.0,18.0,True
2026-08-08 05:00:00+02:00,pressure,925.0,842.45,740.45,16.6,True
2026-08-08 05:00:00+02:00,pressure,900.0,1075.09,973.0899999999999,15.1,True
2026-08-08 05:00:00+02:00,pressure,850.0,1557.0,1455.0,12.2,True
2026-08-08 06:00:00+02:00,surface,,104.0,2.0,14.0,True
2026-08-08 06:00:00+02:00,pressure,1000.0,177.0,75.0,16.0,True
2026-08-08 06:00:00+02:00,pressure,975.0,392.0,290.0,16.4,True
2026-08-08 06:00:00+02:00,pressure,950.0,614.0,512.0,17.7,True
2026-08-08 06:00:00+02:00,pressure,925.0,841.46,739.46,16.3,True
2026-08-08 06:00:00+02:00,pressure,900.0,1074.09,972.0899999999999,15.0,True
2026-08-08 06:00:00+02:00,pressure,850.0,1556.0,1454.0,12.2,True
2026-08-08 07:00:00+02:00,surface,,104.0,2.0,14.1,True
2026-08-08 07:00:00+02:00,pressure,1000.0,179.0,77.0,15.5,True
2026-08-08 07:00:00+02:00,pressure,975.0,395.0,293.0,16.7,True
2026-08-08 07:00:00+02:00,pressure,950.0,616.0,514.0,17.5,True
2026-08-08 07:00:00+02:00,pressure,925.0,843.45,741.45,16.2,True
2026-08-08 07:00:00+02:00,pressure,900.0,1076.09,974.0899999999999,14.8,True
2026-08-08 07:00:00+02:00,pressure,850.0,1558.0,1456.0,12.2,True
2026-08-08 08:00:00+02:00,surface,,104.0,2.0,15.7,True
2026-08-08 08:00:00+02:00,pressure,1000.0,174.0,72.0,15.5,True
2026-08-08 08:00:00+02:00,pressure,975.0,389.0,287.0,17.2,True
2026-08-08 08:00:00+02:00,pressure,950.0,611.0,509.0,17.4,True
2026-08-08 08:00:00+02:00,pressure,925.0,838.46,736.46,16.2,True
2026-08-08 08:00:00+02:00,pressure,900.0,1071.09,969.0899999999999,15.0,True
2026-08-08 08:00:00+02:00,pressure,850.0,1553.0,1451.0,12.6,True
2026-08-08 09:00:00+02:00,surface,,104.0,2.0,19.0,True
2026-08-08 09:00:00+02:00,pressure,1000.0,178.0,76.0,17.4,True
2026-08-08 09:00:00+02:00,pressure,975.0,394.0,292.0,17.1,True
2026-08-08 09:00:00+02:00,pressure,950.0,615.0,513.0,17.4,True
2026-08-08 09:00:00+02:00,pressure,925.0,842.69,740.69,16.2,True
2026-08-08 09:00:00+02:00,pressure,900.0,1075.57,973.5699999999999,15.0,True
2026-08-08 09:00:00+02:00,pressure,850.0,1558.0,1456.0,12.7,True
2026-08-08 10:00:00+02:00,surface,,104.0,2.0,21.6,True
2026-08-08 10:00:00+02:00,pressure,1000.0,178.0,76.0,19.5,True
2026-08-08 10:00:00+02:00,pressure,975.0,395.0,293.0,17.3,True
2026-08-08 10:00:00+02:00,pressure,950.0,617.0,515.0,17.0,True
2026-08-08 10:00:00+02:00,pressure,925.0,844.46,742.46,16.0,True
2026-08-08 10:00:00+02:00,pressure,900.0,1077.09,975.0899999999999,15.0,True
2026-08-08 10:00:00+02:00,pressure,850.0,1559.0,1457.0,13.0,True
2026-08-08 11:00:00+02:00,surface,,104.0,2.0,24.0,True
2026-08-08 11:00:00+02:00,pressure,1000.0,175.0,73.0,21.7,True
2026-08-08 11:00:00+02:00,pressure,975.0,394.0,292.0,19.4,True
2026-08-08 11:00:00+02:00,pressure,950.0,616.0,514.0,17.7,True
2026-08-08 11:00:00+02:00,pressure,925.0,843.92,741.92,16.6,True
2026-08-08 11:00:00+02:00,pressure,900.0,1077.04,975.04,15.4,True
2026-08-08 11:00:00+02:00,pressure,850.0,1560.0,1458.0,13.2,True
2026-08-08 12:00:00+02:00,surface,,104.0,2.0,26.3,True
2026-08-08 12:00:00+02:00,pressure,1000.0,174.0,72.0,23.7,True
2026-08-08 12:00:00+02:00,pressure,975.0,394.0,292.0,21.3,True
2026-08-08 12:00:00+02:00,pressure,950.0,618.0,516.0,19.1,True
2026-08-08 12:00:00+02:00,pressure,925.0,846.39,744.39,17.7,True
2026-08-08 12:00:00+02:00,pressure,900.0,1080.0,978.0,16.3,True
2026-08-08 12:00:00+02:00,pressure,850.0,1564.0,1462.0,13.5,True
2026-08-08 13:00:00+02:00,surface,,104.0,2.0,28.3,True
2026-08-08 13:00:00+02:00,pressure,1000.0,168.0,66.0,25.5,True
2026-08-08 13:00:00+02:00,pressure,975.0,389.0,287.0,23.1,True
2026-08-08 13:00:00+02:00,pressure,950.0,615.0,513.0,20.8,True
2026-08-08 13:00:00+02:00,pressure,925.0,843.85,741.85,19.1,True
