time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,inversion_index,dwd_temperature_obs,surface_temp_bias_K,inversion_index_corrected,surface_correction_used
2026-08-12 00:00:00+02:00,21.0,1010.9,2.57,347,0,23.0,195.0,4.96,19,21.9,414.0,8.95,72,21.3,639.0,11.7,83,19.7,868.78,8.99,83,18.1,1103.85,6.29,84,14.8,1591.0,0.89,90,2.1505376344086025,93.0,2.0,95.0,3.6395000000000004,,,3.6395000000000004,False
2026-08-12 01:00:00+02:00,20.1,1011.3,2.51,355,0,22.0,199.0,5.33,30,20.8,418.0,8.87,76,20.9,642.0,10.97,91,19.4,871.78,8.29,91,17.8,1106.85,5.61,90,14.7,1594.0,0.28,63,1.9587628865979367,321.0,1.9999999999999964,99.0,3.9814999999999987,,,3.9814999999999987,False
2026-08-12 02:00:00+02:00,18.9,1011.4,1.96,345,0,21.5,199.0,3.7,38,20.0,418.0,7.9,85,20.4,641.0,11.82,97,19.0,870.55,8.98,97,17.6,1105.37,6.15,96,14.8,1592.0,0.57,63,2.680412371134022,320.0,3.0,99.0,4.355,,,4.355,False
2026-08-12 03:00:00+02:00,18.3,1011.5,2.45,348,0,20.5,200.0,4.56,26,19.5,418.0,6.68,83,20.4,641.0,10.04,103,19.0,870.55,7.55,101,17.6,1105.37,5.07,98,14.8,1592.0,0.92,16,2.244897959183673,321.0,3.099999999999998,100.0,4.393999999999999,,,4.393999999999999,False
2026-08-12 04:00:00+02:00,17.4,1011.8,2.01,354,0,20.0,202.0,4.04,42,19.3,420.0,6.12,92,20.0,643.0,8.51,106,18.7,872.31,6.47,102,17.4,1106.89,4.49,95,14.8,1593.0,1.7,27,2.6000000000000014,323.0,3.3000000000000007,102.0,4.472,,,4.472,False
2026-08-12 05:00:00+02:00,16.6,1012.0,2.42,353,0,19.4,204.0,5.16,22,18.7,421.0,5.2,77,19.6,644.0,7.91,102,18.4,873.08,6.02,95,17.2,1107.42,4.28,84,14.7,1593.0,2.64,17,2.7450980392156836,325.0,3.6999999999999993,104.0,4.625,,,4.625,False
2026-08-12 06:00:00+02:00,16.0,1012.2,1.8,357,0,19.0,206.0,3.82,47,18.5,423.0,5.76,98,19.4,646.0,8.5,103,18.2,874.61,6.53,96,16.9,1108.46,4.75,83,14.5,1593.0,3.36,20,2.8846153846153846,327.0,3.8999999999999986,106.0,4.702999999999999,,,4.702999999999999,False
2026-08-12 07:00:00+02:00,15.9,1012.6,2.0,357,0,18.6,209.0,3.69,41,18.3,426.0,5.32,97,19.6,649.0,8.27,103,18.4,877.61,6.64,97,17.1,1111.47,5.11,88,14.6,1596.0,3.04,45,2.5233644859813094,330.0,4.000000000000002,109.0,4.745,,,4.745,False
2026-08-12 08:00:00+02:00,17.2,1012.2,2.22,352,0,19.0,205.0,3.62,24,18.4,423.0,3.32,92,19.3,645.0,7.59,102,18.1,873.61,6.36,96,16.9,1107.46,5.23,88,14.5,1592.0,3.65,56,1.7475728155339814,325.0,2.700000000000003,105.0,4.250000000000002,,,4.250000000000002,False
2026-08-12 09:00:00+02:00,20.1,1012.8,2.21,355,0,18.8,211.0,3.18,13,18.4,428.0,3.24,83,18.7,650.0,7.09,100,17.6,878.61,6.14,93,16.5,1112.46,5.3,84,14.2,1597.0,4.21,57,0.13513513513513545,222.0,0.3000000000000007,111.0,0.6932477477477486,,,0.6932477477477486,False
2026-08-12 10:00:00+02:00,22.9,1012.8,1.6,356,0,20.7,211.0,1.9,357,19.4,429.0,3.37,79,18.7,652.0,6.81,102,17.7,880.61,5.91,98,16.6,1114.46,5.05,93,14.6,1599.0,3.53,75,0.0,0.0,0.0,111.0,0.0,,,0.0,False
2026-08-12 11:00:00+02:00,25.6,1012.3,2.14,349,0,23.1,207.0,2.63,351,20.9,427.0,2.7,4,19.5,651.0,4.51,78,18.5,879.61,4.25,78,17.5,1113.46,3.99,78,15.4,1598.0,3.48,80,0.0,0.0,0.0,107.0,0.0,,,0.0,False
2026-08-12 12:00:00+02:00,28.6,1012.3,1.71,7,0,25.7,207.0,2.06,14,23.4,428.0,2.32,27,21.1,653.0,2.67,40,19.7,881.85,2.71,56,18.3,1115.94,2.94,70,15.4,1601.0,3.8,90,0.0,0.0,0.0,107.0,0.0,,,0.0,False
2026-08-12 13:00:00+02:00,30.2,1012.0,2.62,50,0,27.2,205.0,3.2,51,24.8,428.0,3.22,57,22.5,654.0,3.18,66,20.6,883.31,3.33,78,18.7,1117.89,3.61,88,15.0,1604.0,4.42,103,0.0,0.0,0.0,105.0,0.0,,,0.0,False
2026-08-12 14:00:00+02:00,30.9,1011.8,2.41,42,0,27.9,203.0,2.97,45,25.5,426.0,3.16,49,23.1,652.0,3.25,56,21.2,881.78,3.22,67,19.2,1116.85,3.31,78,15.3,1604.0,3.83,98,0.0,0.0,0.0,103.0,0.0,,,0.0,False
2026-08-12 15:00:00+02:00,31.8,1011.2,2.34,40,0,28.8,199.0,2.83,42,26.5,422.0,3.08,45,24.1,650.0,3.28,49,21.9,880.24,3.21,60,19.8,1115.8,3.25,71,15.4,1604.0,3.67,90,0.0,0.0,0.0,99.0,0.0,,,0.0,False
2026-08-12 16:00:00+02:00,32.5,1011.0,2.55,48,1,29.8,197.0,3.26,47,27.4,421.0,3.52,47,25.1,650.0,3.66,50,22.7,880.94,3.76,53,20.4,1117.23,3.87,57,15.6,1607.0,4.13,63,0.0,0.0,0.0,97.0,0.0,,,0.0,False
2026-08-12 17:00:00+02:00,33.1,1010.6,3.12,50,0,30.8,194.0,4.2,52,28.3,419.0,4.46,54,26.0,647.0,4.5,57,23.6,878.87,4.37,60,21.2,1116.13,4.25,63,16.4,1608.0,4.04,70,0.0,0.0,0.0,94.0,0.0,,,0.0,False
2026-08-12 18:00:00+02:00,32.4,1010.4,3.18,62,0,30.6,192.0,4.34,61,28.2,416.0,4.59,62,26.0,645.0,4.71,63,23.6,876.64,4.33,64,21.3,1113.66,3.94,64,16.5,1605.0,3.17,67,0.0,0.0,0.0,92.0,0.0,,,0.0,False
