time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,temperature_100m_agl,deltaT_100m_model_K,temperature_200m_agl,deltaT_200m_model_K,temperature_500m_agl,deltaT_500m_model_K,inversion_index,surface_temperature_obs,dwd_temperature_obs,surface_temperature_for_profile,surface_temperature_source,surface_temp_bias_K,inversion_index_corrected,surface_correction_used,deltaT_100m_surface_K,deltaT_200m_surface_K,deltaT_500m_surface_K,local_stratification_index,local_max_gradient_K_per_100m,local_positive_deltaT_K,local_inversion_depth_m,local_surface_measured,local_inverted_layer_count,local_strongest_layer,local_profile_top_m,local_profile_point_count
2026-08-22 00:00:00+02:00,15.8,1001.2,2.33,190,100,15.7,112.0,2.43,189,13.9,327.0,5.98,214,12.9,546.0,6.6,240,11.5,770.2,6.45,248,10.2,999.43,6.44,257,7.4,1474.0,6.85,273,0.0,0.0,0.0,12.0,14.963255813953488,-0.8367441860465128,14.126046511627907,-1.673953488372094,12.562801070472792,-3.2371989295272083,0.0,,,15.8,model_2m,,0.0,False,-0.8367441860465128,-1.673953488372094,-3.2371989295272083,0.0,0.0,0.0,0.0,False,0,keine,446.0,3
2026-08-22 01:00:00+02:00,15.6,1001.4,2.06,203,100,15.5,113.0,2.28,203,14.0,328.0,5.65,229,13.0,547.0,6.48,264,11.6,770.97,6.8,271,10.1,999.95,7.21,278,7.2,1474.0,8.25,288,0.0,0.0,0.0,13.0,14.893023255813954,-0.7069767441860453,14.195348837209302,-1.4046511627906977,12.668705630218334,-2.931294369781666,0.0,,,15.6,model_2m,,0.0,False,-0.7069767441860453,-1.4046511627906977,-2.931294369781666,0.0,0.0,0.0,0.0,False,0,keine,447.0,3
2026-08-22 02:00:00+02:00,15.4,1001.5,2.6,182,94,15.4,115.0,2.9,182,13.8,330.0,6.68,210,12.9,549.0,6.94,240,11.5,773.2,7.1,249,10.1,1002.43,7.42,258,7.2,1477.0,8.48,272,0.0,0.0,0.0,15.0,14.767441860465116,-0.6325581395348845,14.023255813953488,-1.376744186046512,12.581534344335415,-2.8184656556645855,0.0,,,15.4,model_2m,,0.0,False,-0.6325581395348845,-1.376744186046512,-2.8184656556645855,0.0,0.0,0.0,0.0,False,0,keine,449.0,3
2026-08-22 03:00:00+02:00,15.2,1001.8,2.12,188,100,15.2,117.0,2.53,189,14.0,332.0,5.88,221,12.9,551.0,8.61,254,11.5,774.97,8.6,259,10.1,1003.95,8.64,263,7.2,1478.0,8.86,272,0.0,0.0,0.0,17.0,14.736744186046511,-0.4632558139534879,14.178604651162791,-1.021395348837208,12.5937089788811,-2.606291021118899,0.0,,,15.2,model_2m,,0.0,False,-0.4632558139534879,-1.021395348837208,-2.606291021118899,0.0,0.0,0.0,0.0,False,0,keine,451.0,3
2026-08-22 04:00:00+02:00,15.1,1002.0,2.0,183,99,15.0,120.0,2.41,185,13.9,334.0,4.92,235,12.5,553.0,8.4,266,11.1,776.74,8.7,268,9.7,1005.47,9.0,269,6.9,1479.0,9.63,272,0.0,0.0,0.0,20.0,14.588785046728972,-0.5112149532710273,14.074766355140188,-1.0252336448598118,12.205908643961742,-2.894091356038258,0.0,,,15.1,model_2m,,0.0,False,-0.5112149532710273,-1.0252336448598118,-2.894091356038258,0.0,0.0,0.0,0.0,False,0,keine,453.0,3
2026-08-22 05:00:00+02:00,14.7,1002.2,2.4,182,100,14.6,121.0,3.0,182,13.8,335.0,4.91,224,12.5,554.0,7.23,265,11.1,777.5,7.78,268,9.8,1006.0,8.35,270,7.0,1479.0,9.51,274,0.0,0.0,0.0,21.0,14.304672897196262,-0.39532710280373706,13.930841121495327,-0.7691588785046726,12.211856823266219,-2.4881431767337805,0.0,,,14.7,model_2m,,0.0,False,-0.39532710280373706,-0.7691588785046726,-2.4881431767337805,0.0,0.0,0.0,0.0,False,0,keine,454.0,4
2026-08-22 06:00:00+02:00,14.6,1003.2,2.77,193,99,14.3,129.0,3.79,192,13.3,342.0,5.37,220,11.8,561.0,6.35,259,10.4,784.27,7.38,266,9.0,1012.52,8.5,272,6.3,1485.0,10.88,279,0.0,0.0,0.0,29.0,13.966666666666667,-0.6333333333333329,13.49718309859155,-1.102816901408449,11.555453038921486,-3.044546961078513,0.0,,,14.6,model_2m,,0.0,False,-0.6333333333333329,-1.102816901408449,-3.044546961078513,0.0,0.0,0.0,0.0,False,0,keine,461.0,4
2026-08-22 07:00:00+02:00,14.4,1003.8,2.28,209,91,14.1,134.0,3.36,210,13.1,348.0,6.41,247,11.3,566.0,7.7,255,10.1,789.03,8.24,262,8.8,1017.04,8.9,269,6.3,1489.0,10.51,279,0.0,0.0,0.0,34.0,13.791588785046729,-0.6084112149532714,13.324299065420561,-1.075700934579439,11.117064968838273,-3.2829350311617276,0.0,,,14.4,model_2m,,0.0,False,-0.6084112149532714,-1.075700934579439,-3.2829350311617276,0.0,0.0,0.0,0.0,False,0,keine,466.0,4
2026-08-22 08:00:00+02:00,15.1,1004.0,1.89,238,96,14.7,136.0,2.78,240,12.9,349.0,6.57,264,11.5,567.0,7.02,275,10.1,790.03,7.12,278,8.8,1018.04,7.24,281,6.2,1490.0,7.53,287,0.0,0.0,0.0,36.0,14.159154929577465,-0.9408450704225348,13.314084507042253,-1.7859154929577468,11.29285297941981,-3.8071470205801905,0.0,,,15.1,model_2m,,0.0,False,-0.9408450704225348,-1.7859154929577468,-3.8071470205801905,0.0,0.0,0.0,0.0,False,0,keine,467.0,4
2026-08-22 09:00:00+02:00,15.5,1005.0,2.01,264,96,15.0,144.0,3.01,264,12.9,358.0,4.66,270,11.5,576.0,5.89,291,10.0,798.8,6.03,295,8.6,1026.56,6.19,298,5.7,1498.0,6.57,304,0.0,0.0,0.0,44.0,14.450467289719626,-1.0495327102803742,13.469158878504674,-2.0308411214953264,11.338420107719928,-4.161579892280072,0.0,,,15.5,model_2m,,0.0,False,-1.0495327102803742,-2.0308411214953264,-4.161579892280072,0.0,0.0,0.0,0.0,False,0,keine,476.0,4
2026-08-22 10:00:00+02:00,15.8,1005.4,2.0,267,98,15.1,148.0,2.91,266,13.2,362.0,4.41,279,11.7,580.0,4.87,313,10.2,802.8,5.47,312,8.7,1030.56,6.07,311,5.7,1502.0,7.28,310,0.0,0.0,0.0,48.0,14.638317757009345,-1.161682242990656,13.750467289719625,-2.049532710280376,11.565350089766605,-4.234649910233395,0.0,,,15.8,model_2m,,0.0,False,-1.161682242990656,-2.049532710280376,-4.234649910233395,0.0,0.0,0.0,0.0,False,0,keine,480.0,4
2026-08-22 11:00:00+02:00,17.3,1006.0,2.11,301,91,16.3,153.0,2.8,305,14.2,367.0,3.4,308,12.1,586.0,4.11,315,10.5,808.56,4.4,320,8.8,1036.08,4.72,325,5.6,1507.0,5.44,332,0.0,0.0,0.0,53.0,15.838785046728972,-1.4612149532710283,14.857476635514018,-2.4425233644859823,11.999352983465133,-5.300647016534867,0.0,,,17.3,model_2m,,0.0,False,-1.4612149532710283,-2.4425233644859823,-5.300647016534867,0.0,0.0,0.0,0.0,False,0,keine,486.0,4
2026-08-22 12:00:00+02:00,18.0,1006.8,1.86,306,84,16.7,160.0,2.36,306,14.5,375.0,2.62,304,12.4,594.0,2.71,304,10.7,816.56,3.45,309,9.0,1044.08,4.2,313,5.6,1515.0,5.73,317,0.0,0.0,0.0,60.0,16.290697674418603,-1.7093023255813975,15.267441860465116,-2.732558139534884,12.354169662113588,-5.645830337886412,0.0,,,18.0,model_2m,,0.0,False,-1.7093023255813975,-2.732558139534884,-5.645830337886412,0.0,0.0,0.0,0.0,False,0,keine,494.0,4
2026-08-22 13:00:00+02:00,18.9,1006.9,1.42,321,94,17.3,160.0,1.7,320,15.1,376.0,1.83,317,12.9,595.0,1.9,313,11.2,818.03,2.58,308,9.4,1046.03,3.28,306,5.9,1518.0,4.67,303,0.0,0.0,0.0,60.0,16.892592592592592,-2.007407407407406,15.874074074074073,-3.0259259259259252,12.861888535174641,-6.0381114648253575,0.0,,,18.9,model_2m,,0.0,False,-2.007407407407406,-3.0259259259259252,-6.0381114648253575,0.0,0.0,0.0,0.0,False,0,keine,495.0,4
2026-08-22 14:00:00+02:00,19.7,1006.4,1.61,300,94,18.4,156.0,1.92,298,16.2,372.0,2.22,298,13.9,592.0,2.31,298,12.0,815.5,2.87,292,10.1,1043.99,3.46,288,6.3,1517.0,4.67,283,0.0,0.0,0.0,56.0,17.95185185185185,-1.7481481481481502,16.933333333333334,-2.7666666666666657,13.831991051454139,-5.86800894854586,0.0,,,19.7,model_2m,,0.0,False,-1.7481481481481502,-2.7666666666666657,-5.86800894854586,0.0,0.0,0.0,0.0,False,0,keine,492.0,4
2026-08-22 15:00:00+02:00,20.2,1007.4,2.01,297,93,18.7,165.0,2.55,296,16.5,381.0,2.83,294,14.3,601.0,3.04,293,12.3,824.73,3.34,287,10.4,1053.46,3.68,281,6.4,1527.0,4.44,273,0.0,0.0,0.0,65.0,18.34351851851852,-1.856481481481481,17.325,-2.875,14.31,-5.889999999999999,0.0,,,20.2,model_2m,,0.0,False,-1.856481481481481,-2.875,-5.889999999999999,0.0,0.0,0.0,0.0,False,0,keine,501.0,4
2026-08-22 16:00:00+02:00,20.1,1007.6,1.84,248,99,18.9,166.0,2.28,247,16.7,383.0,2.33,249,14.5,603.0,2.18,250,12.6,826.96,2.72,259,10.6,1055.94,3.31,265,6.8,1530.0,4.56,272,0.0,0.0,0.0,66.0,18.555299539170505,-1.544700460829496,17.54147465437788,-2.5585253456221224,14.53,-5.570000000000002,0.0,,,20.1,model_2m,,0.0,False,-1.544700460829496,-2.5585253456221224,-5.570000000000002,0.0,0.0,0.0,0.0,False,0,keine,503.0,4
2026-08-22 17:00:00+02:00,21.0,1007.1,1.79,207,80,19.4,162.0,2.15,208,17.2,379.0,2.19,211,15.1,600.0,1.9,223,13.2,824.66,2.37,246,11.3,1054.37,3.09,261,7.5,1530.0,4.83,275,0.0,0.0,0.0,62.0,19.014746543778802,-1.9852534562211979,18.000921658986172,-2.9990783410138278,15.1,-5.9,0.0,,,21.0,model_2m,,0.0,False,-1.9852534562211979,-2.9990783410138278,-5.9,0.0,0.0,0.0,0.0,False,0,keine,500.0,4
2026-08-22 18:00:00+02:00,18.6,1008.0,3.3,268,100,17.7,170.0,4.7,271,15.9,386.0,4.23,281,14.2,606.0,3.06,288,12.4,829.96,3.24,294,10.5,1058.94,3.44,298,6.9,1533.0,3.9,306,0.0,0.0,0.0,70.0,17.45,-1.1500000000000021,16.616666666666667,-1.9833333333333343,14.246363636363636,-4.353636363636365,0.0,,,18.6,model_2m,,0.0,False,-1.1500000000000021,-1.9833333333333343,-4.353636363636365,0.0,0.0,0.0,0.0,False,0,keine,506.0,4
2026-08-22 19:00:00+02:00,17.8,1008.1,1.36,126,77,17.1,171.0,1.64,128,16.2,387.0,1.14,360,14.4,607.0,1.86,350,12.7,831.43,3.11,318,10.9,1060.89,4.75,306,7.4,1536.0,8.27,297,0.0,0.0,0.0,71.0,16.979166666666668,-0.8208333333333329,16.5625,-1.2375000000000007,14.457272727272727,-3.3427272727272737,0.0,,,17.8,model_2m,,0.0,False,-0.8208333333333329,-1.2375000000000007,-3.3427272727272737,0.0,0.0,0.0,0.0,False,0,keine,507.0,4
2026-08-22 20:00:00+02:00,17.3,1008.4,0.41,104,35,16.9,173.0,0.85,111,15.9,389.0,1.58,23,14.6,609.0,2.8,2,12.8,833.42,3.17,336,11.0,1062.89,4.04,317,7.4,1538.0,6.41,300,0.0,0.0,0.0,73.0,16.775,-0.5250000000000021,16.312037037037037,-0.987962962962964,14.653181818181817,-2.6468181818181833,0.0,,,17.3,model_2m,,0.0,False,-0.5250000000000021,-0.987962962962964,-2.6468181818181833,0.0,0.0,0.0,0.0,False,0,keine,509.0,4
2026-08-22 21:00:00+02:00,16.6,1008.8,0.63,162,57,17.1,177.0,0.71,135,16.6,393.0,1.81,347,14.6,614.0,3.91,344,12.8,838.19,4.64,333,11.0,1067.41,5.5,324,7.4,1542.0,7.43,314,0.6666666666666667,75.0,0.5,77.0,17.04675925925926,0.4467592592592595,16.81527777777778,0.21527777777777857,14.726696832579185,-1.8733031674208167,1.5222222222222226,,,16.6,model_2m,,1.5222222222222226,False,0.4467592592592595,0.21527777777777857,-1.8733031674208167,2.9375,0.6666666666666667,0.5,75.0,False,1,Boden-1000hPa,514.0,4
