time,temperature_C,height_msl_m,pressure_hPa,sounding_id,height_agl_m,sounding_start,station_id,wmo
2026-08-22 02:00:00+02:00,12.9,376,969.55,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:00:02+02:00,12.6,388,968.18,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:00:04+02:00,13.0,396,967.24,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:00:06+02:00,13.6,404,966.24,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:00:08+02:00,13.8,417,964.82,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:00:10+02:00,14.0,428,963.5,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:00:12+02:00,14.1,440,962.19,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:00:14+02:00,14.2,451,960.96,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:00:16+02:00,14.2,461,959.83,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:00:18+02:00,14.3,470,958.81,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:00:20+02:00,14.4,478,957.87,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:00:22+02:00,14.4,486,956.94,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:00:24+02:00,14.4,494,956.0,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:00:26+02:00,14.2,503,955.05,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:00:28+02:00,14.2,511,954.14,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:00:30+02:00,14.2,519,953.27,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:00:32+02:00,14.2,526,952.4,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:00:34+02:00,14.1,534,951.49,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:00:36+02:00,14.0,543,950.53,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:00:38+02:00,13.9,552,949.53,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:00:40+02:00,13.9,561,948.53,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:00:42+02:00,13.8,569,947.58,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:00:44+02:00,13.8,577,946.69,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:00:46+02:00,13.8,584,945.87,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:00:48+02:00,13.8,592,945.07,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:00:50+02:00,13.6,599,944.21,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:00:52+02:00,13.7,608,943.23,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:00:54+02:00,13.8,619,942.06,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:00:56+02:00,13.7,631,940.72,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:00:58+02:00,13.5,643,939.32,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:01:00+02:00,13.4,655,937.99,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:01:02+02:00,13.4,666,936.77,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:01:04+02:00,13.3,676,935.63,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:01:06+02:00,13.2,686,934.52,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:01:08+02:00,13.2,697,933.38,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:01:10+02:00,13.1,707,932.19,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:01:12+02:00,13.0,719,930.93,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:01:14+02:00,13.0,731,929.61,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:01:16+02:00,13.0,743,928.27,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:01:18+02:00,12.9,754,927.0,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:01:20+02:00,12.8,765,925.8,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:01:21+02:00,12.8,772,925.0,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:01:22+02:00,12.8,775,924.66,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:01:24+02:00,12.7,786,923.56,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:01:26+02:00,12.6,795,922.48,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:01:28+02:00,12.5,805,921.44,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:01:30+02:00,12.4,814,920.42,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:01:32+02:00,12.3,824,919.39,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:01:34+02:00,12.2,833,918.3,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:01:36+02:00,12.1,844,917.14,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:01:38+02:00,12.0,855,915.94,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:01:40+02:00,11.9,866,914.73,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:01:42+02:00,11.8,877,913.54,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:01:44+02:00,11.8,888,912.37,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:01:46+02:00,11.7,898,911.25,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:01:48+02:00,11.6,908,910.15,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:01:50+02:00,11.5,918,909.09,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:01:52+02:00,11.5,927,908.07,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:01:54+02:00,11.4,937,907.06,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:01:56+02:00,11.3,946,906.05,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:01:58+02:00,11.2,955,905.03,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:02:00+02:00,11.1,965,903.98,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:02:02+02:00,11.1,975,902.9,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:02:04+02:00,11.0,985,901.8,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:02:06+02:00,10.9,995,900.7,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:02:08+02:00,10.8,1005,899.64,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:02:10+02:00,10.8,1015,898.6,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:02:12+02:00,10.7,1025,897.53,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:02:14+02:00,10.6,1035,896.43,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:02:16+02:00,10.5,1045,895.35,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:02:18+02:00,10.5,1055,894.34,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:02:20+02:00,10.4,1063,893.39,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:02:22+02:00,10.3,1072,892.49,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:02:24+02:00,10.3,1081,891.56,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:02:26+02:00,10.2,1090,890.6,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:02:28+02:00,10.1,1099,889.62,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:02:30+02:00,10.1,1108,888.66,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:02:32+02:00,10.1,1116,887.74,1,0.0,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:02:34+02:00,10.0,1125,886.83,1,8.099999999999909,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:02:36+02:00,9.9,1134,885.91,1,17.09999999999991,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:02:38+02:00,9.9,1142,885.0,1,25.09999999999991,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:02:40+02:00,9.8,1150,884.11,1,33.09999999999991,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:02:42+02:00,9.8,1159,883.25,1,42.09999999999991,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:02:44+02:00,9.7,1167,882.4,1,50.09999999999991,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:02:46+02:00,9.8,1175,881.51,1,58.09999999999991,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:02:48+02:00,9.7,1184,880.56,1,67.09999999999991,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:02:50+02:00,9.7,1194,879.54,1,77.09999999999991,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:02:52+02:00,9.6,1203,878.53,1,86.09999999999991,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:02:54+02:00,9.6,1212,877.58,1,95.09999999999991,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:02:56+02:00,9.5,1221,876.69,1,104.09999999999991,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:02:58+02:00,9.5,1229,875.82,1,112.09999999999991,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:03:00+02:00,9.4,1237,874.95,1,120.09999999999991,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:03:02+02:00,9.4,1245,874.08,1,128.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:03:04+02:00,9.3,1254,873.2,1,137.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:03:06+02:00,9.2,1262,872.34,1,145.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:03:08+02:00,9.2,1270,871.52,1,153.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:03:10+02:00,9.1,1277,870.71,1,160.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:03:12+02:00,9.0,1285,869.88,1,168.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:03:14+02:00,8.9,1293,869.06,1,176.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:03:16+02:00,8.8,1301,868.28,1,184.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:03:18+02:00,8.8,1308,867.54,1,191.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:03:20+02:00,8.8,1314,866.83,1,197.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:03:22+02:00,8.8,1322,866.08,1,205.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:03:24+02:00,8.8,1330,865.22,1,213.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:03:26+02:00,8.8,1339,864.23,1,222.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:03:28+02:00,8.8,1349,863.18,1,232.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:03:30+02:00,8.7,1360,862.11,1,243.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:03:32+02:00,8.6,1370,861.05,1,253.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:03:34+02:00,8.6,1380,860.0,1,263.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:03:36+02:00,8.7,1390,858.95,1,273.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:03:38+02:00,8.7,1400,857.89,1,283.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:03:40+02:00,8.6,1411,856.81,1,294.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:03:42+02:00,8.5,1421,855.7,1,304.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:03:44+02:00,8.4,1432,854.58,1,315.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:03:46+02:00,8.3,1443,853.46,1,326.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:03:48+02:00,8.2,1454,852.38,1,337.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:03:50+02:00,8.1,1463,851.39,1,346.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:03:52+02:00,8.1,1472,850.47,1,355.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:03:53+02:00,8.0,1477,850.0,1,360.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:03:54+02:00,8.0,1481,849.57,1,364.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:03:56+02:00,7.9,1490,848.64,1,373.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:03:58+02:00,7.9,1499,847.66,1,382.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:04:00+02:00,7.8,1509,846.66,1,392.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:04:02+02:00,7.7,1519,845.67,1,402.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:04:04+02:00,7.7,1529,844.64,1,412.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:04:06+02:00,7.6,1539,843.56,1,422.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:04:08+02:00,7.4,1550,842.46,1,433.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:04:10+02:00,7.3,1560,841.41,1,443.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
2026-08-22 02:04:12+02:00,7.2,1570,840.4,1,453.0999999999999,2026-08-22 02:00:00+02:00,02385,10618
