time,temperature_obs,temperature_source,station_id,station_name,station_altitude_m,latitude,longitude,humidity_percent,pressure_hpa,pressure_sea_level_hpa,wind_speed_ms,wind_direction_deg,precip_mm
2026-08-31 00:00:00+02:00,25.1,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,84.0,1014.8,1016.3,3.1,11.0,0.0
2026-08-31 01:00:00+02:00,24.7,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,84.0,1014.9,1016.4,3.4,11.0,0.0
2026-08-31 02:00:00+02:00,24.6,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,84.0,1014.9,1016.4,2.4,4.0,0.0
2026-08-31 03:00:00+02:00,24.0,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,79.0,1014.8,1016.3,2.2,355.0,0.0
2026-08-31 04:00:00+02:00,23.6,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,80.0,1014.7,1016.2,1.1,311.0,0.0
2026-08-31 05:00:00+02:00,23.0,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,81.0,1014.7,1016.2,1.5,260.0,0.0
2026-08-31 06:00:00+02:00,22.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,81.0,1014.6,1016.1,1.3,269.0,0.0
2026-08-31 07:00:00+02:00,22.0,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,81.0,1014.9,1016.4,0.7,325.0,0.0
2026-08-31 08:00:00+02:00,21.6,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,83.0,1015.4,1016.9,0.0,0.0,0.0
2026-08-31 09:00:00+02:00,22.8,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,72.0,1016.0,1017.5,1.1,264.0,0.0
2026-08-31 10:00:00+02:00,24.7,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,71.0,1016.4,1017.9,0.9,265.0,0.0
2026-08-31 11:00:00+02:00,27.9,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,67.0,1016.7,1018.2,2.8,32.0,0.0
2026-08-31 12:00:00+02:00,29.4,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,65.0,1017.3,1018.8,2.7,61.0,0.0
2026-08-31 13:00:00+02:00,29.6,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,67.0,1017.2,1018.7,3.0,68.0,0.0
2026-08-31 14:00:00+02:00,29.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,66.0,1017.0,1018.5,4.2,26.0,0.0
2026-08-31 15:00:00+02:00,29.4,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,68.0,1016.5,1018.0,3.7,34.0,0.0
2026-08-31 16:00:00+02:00,29.1,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,70.0,1016.3,1017.8,1.9,36.0,0.0
2026-08-31 17:00:00+02:00,27.8,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,74.0,1016.4,1017.9,2.2,65.0,0.0
2026-08-31 18:00:00+02:00,27.0,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,76.0,1016.0,1017.5,2.0,63.0,0.0
2026-08-31 19:00:00+02:00,26.6,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,77.0,1015.6,1017.1,1.8,63.0,0.0
2026-08-31 20:00:00+02:00,26.2,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,79.0,1015.8,1017.3,2.2,23.0,0.0
2026-08-31 21:00:00+02:00,25.7,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,82.0,1016.1,1017.6,2.3,11.0,0.0
2026-08-31 22:00:00+02:00,25.8,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,83.0,1017.1,1018.6,1.1,357.0,0.0
