time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa
2026-09-09 00:00:00+02:00,15.6,1001.5,3.35,260,100,15.4,19.0,3.35,260,13.5,234.0,5.89,260,12.2,452.0,6.22,260,11.1,675.52,6.35,250,10.0,904.02,6.67,240,7.8,1377.0,7.79,224
2026-09-09 01:00:00+02:00,15.3,1001.7,3.41,267,98,15.2,22.0,3.61,267,13.3,236.0,7.92,276,12.1,454.0,9.35,289,11.0,677.75,9.48,284,9.9,906.5,9.7,278,7.7,1380.0,10.39,268
2026-09-09 02:00:00+02:00,15.4,1002.1,3.97,311,92,15.3,24.0,4.47,310,13.3,238.0,8.35,316,11.9,456.0,10.85,321,10.8,679.76,10.65,315,9.8,908.5,10.57,309,7.7,1382.0,10.76,297
2026-09-09 03:00:00+02:00,15.8,1003.4,3.7,289,91,15.7,35.0,4.94,291,13.8,250.0,8.49,298,11.9,468.0,9.34,305,10.4,691.05,9.84,302,9.0,919.06,10.37,299,6.0,1391.0,11.5,294
2026-09-09 04:00:00+02:00,14.9,1004.6,4.05,254,86,14.6,46.0,5.99,255,13.7,260.0,10.05,278,11.9,478.0,9.73,290,10.4,700.58,9.91,288,8.9,928.11,10.09,286,5.9,1399.0,10.5,283
2026-09-09 05:00:00+02:00,14.4,1005.0,3.72,239,92,14.1,49.0,5.64,240,13.0,262.0,9.2,256,11.6,480.0,9.03,269,10.1,702.58,9.28,272,8.6,930.11,9.55,275,5.7,1401.0,10.16,280
2026-09-09 06:00:00+02:00,14.0,1005.0,4.25,229,92,13.6,49.0,6.52,229,12.6,262.0,11.96,244,11.8,480.0,11.94,253,10.2,702.58,11.53,254,8.6,930.11,11.13,255,5.4,1401.0,10.35,258
2026-09-09 07:00:00+02:00,13.5,1005.0,4.5,233,62,13.1,48.0,6.86,233,11.9,261.0,12.42,244,12.1,479.0,13.61,261,10.6,701.58,13.61,261,9.1,929.11,13.61,261,6.0,1400.0,13.61,260
2026-09-09 08:00:00+02:00,13.5,1005.1,4.66,239,30,13.0,50.0,7.05,238,12.7,262.0,14.37,248,11.9,480.0,14.53,258,10.3,702.58,14.65,258,8.8,930.11,14.78,258,5.7,1401.0,15.02,258
2026-09-09 09:00:00+02:00,14.2,1005.4,5.02,235,8,13.6,52.0,7.68,235,12.3,265.0,13.95,245,11.7,483.0,15.1,256,10.0,705.11,14.43,257,8.3,932.15,13.77,258,4.9,1402.0,12.47,260
2026-09-09 10:00:00+02:00,15.4,1005.7,4.91,237,94,14.5,55.0,7.55,238,12.4,268.0,10.2,242,11.7,486.0,14.21,256,10.1,708.11,13.83,257,8.5,935.15,13.46,259,5.4,1405.0,12.76,263
2026-09-09 11:00:00+02:00,16.5,1006.5,5.32,242,38,15.4,62.0,8.14,242,13.2,276.0,9.32,243,11.0,494.0,9.96,245,9.5,716.11,10.28,247,7.9,943.15,10.62,250,4.8,1413.0,11.34,254
2026-09-09 12:00:00+02:00,16.9,1006.5,5.0,233,78,15.8,62.0,7.7,232,13.6,276.0,8.93,232,11.5,494.0,9.27,232,9.8,716.11,9.57,239,8.1,943.15,9.98,245,4.7,1413.0,11.11,255
2026-09-09 13:00:00+02:00,17.5,1006.7,5.31,223,68,16.3,64.0,8.07,222,14.0,279.0,9.02,223,11.9,497.0,9.13,224,10.2,719.11,9.23,231,8.5,946.15,9.47,238,5.1,1416.0,10.33,251
2026-09-09 14:00:00+02:00,17.8,1006.5,5.32,221,90,16.6,62.0,8.09,220,14.4,277.0,9.26,220,12.2,496.0,9.53,221,10.5,718.35,9.58,228,8.8,945.63,9.76,234,5.4,1416.0,10.49,247
2026-09-09 15:00:00+02:00,18.0,1006.8,5.7,232,100,16.9,65.0,8.95,230,14.7,280.0,10.43,229,12.5,499.0,10.74,229,10.7,721.35,10.26,227,8.9,948.62,9.79,226,5.2,1419.0,8.87,222
2026-09-09 16:00:00+02:00,17.8,1007.2,4.24,225,99,17.0,68.0,6.86,223,14.8,283.0,8.28,223,12.6,502.0,8.67,223,10.8,724.58,8.25,226,8.9,952.1,7.84,228,5.2,1423.0,7.09,235
2026-09-09 17:00:00+02:00,16.2,1007.2,2.42,232,98,15.3,67.0,3.41,230,13.3,282.0,4.73,232,11.8,500.0,6.5,241,10.3,722.58,5.46,246,8.8,950.1,4.48,254,5.8,1421.0,2.98,282
2026-09-09 18:00:00+02:00,16.2,1008.4,2.52,304,98,15.4,78.0,4.3,306,13.4,292.0,5.58,312,11.9,511.0,6.54,315,10.3,733.58,6.81,314,8.8,961.1,7.07,314,5.7,1432.0,7.61,313
