time,icon_d2_index,icon_d2_max_positive_gradient_K_per_100m,icon_d2_inversion_deltaT_K,icon_d2_inversion_depth_m,icon_d2_inversion_base_m,icon_d2_inversion_top_m,icon_d2_level_count
2026-08-05 00:00:00+02:00,3.3980000000000006,2.857142857142847,0.8000000000000007,232.0,2.0,234.0,7
2026-08-05 01:00:00+02:00,2.2532564102563803,0.7692307692307528,1.3000000000000007,237.0,2.0,239.0,7
2026-08-05 02:00:00+02:00,2.9891666666666596,1.2499999999999956,0.9000000000000021,240.0,2.0,242.0,7
2026-08-05 03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-05 04:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-05 05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-05 06:00:00+02:00,1.774666666666692,0.909090909090922,0.20000000000000284,22.0,2.0,24.0,7
2026-08-05 07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-05 08:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-05 09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-05 10:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-05 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-05 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-05 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-05 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-05 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-05 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-05 17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-05 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-05 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-05 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-05 21:00:00+02:00,1.5242564102564315,0.7692307692307802,0.20000000000000284,26.0,2.0,28.0,7
2026-08-05 22:00:00+02:00,1.1751190476190438,0.5714285714285694,0.1999999999999993,35.0,2.0,37.0,7
2026-08-05 23:00:00+02:00,1.0308089430894447,0.4878048780487874,0.20000000000000284,41.0,2.0,43.0,7
