time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa
2026-08-16 00:00:00+02:00,24.8,1000.7,1.92,321,87,24.9,107.0,1.92,321,27.1,331.0,3.12,6,26.6,560.0,3.46,54,25.3,794.68,2.3,34,23.9,1034.87,1.8,352,21.2,1533.0,3.62,295
2026-08-16 01:00:00+02:00,24.2,1000.9,1.71,339,95,24.1,109.0,1.71,339,26.0,331.0,4.25,1,26.0,560.0,1.4,58,24.7,794.45,0.51,349,23.4,1034.39,1.39,280,20.9,1532.0,3.93,266
2026-08-16 02:00:00+02:00,23.2,1002.0,3.0,330,100,23.2,118.0,3.54,331,24.9,340.0,6.27,338,25.0,568.0,1.36,288,23.6,801.28,2.03,296,22.1,1040.01,2.72,300,19.2,1535.0,4.11,304
2026-08-16 03:00:00+02:00,23.8,1001.9,4.21,4,100,23.8,118.0,4.81,4,23.9,339.0,13.38,3,25.1,566.0,7.86,341,23.3,798.82,7.43,335,21.4,1037.06,7.09,329,17.6,1531.0,6.71,314
2026-08-16 04:00:00+02:00,23.2,1001.9,3.71,357,100,23.2,117.0,4.31,356,23.7,338.0,10.51,5,24.3,565.0,8.51,357,22.5,797.12,8.17,348,20.7,1034.63,8.08,338,17.1,1527.0,8.61,319
2026-08-16 05:00:00+02:00,22.8,1001.0,1.55,15,100,22.9,109.0,1.58,18,24.2,330.0,5.69,33,23.8,558.0,5.17,358,22.3,790.12,4.18,324,20.8,1027.63,4.94,289,17.9,1520.0,9.31,258
2026-08-16 06:00:00+02:00,22.2,1001.1,2.28,322,100,22.3,111.0,2.44,325,23.9,332.0,4.05,32,23.4,559.0,4.23,345,22.1,790.89,3.81,307,20.7,1028.16,5.05,275,18.0,1520.0,9.53,251
2026-08-16 07:00:00+02:00,20.7,1001.9,1.88,335,100,20.6,117.0,2.19,336,22.2,337.0,3.32,2,22.7,563.0,3.74,342,21.4,794.66,4.43,314,20.1,1031.68,5.82,296,17.5,1523.0,9.39,280
2026-08-16 08:00:00+02:00,21.1,1002.5,1.2,318,0,20.5,123.0,1.35,318,20.8,341.0,0.96,13,22.0,567.0,2.44,319,20.8,798.42,3.79,296,19.6,1035.2,5.4,287,17.3,1526.0,8.83,278
2026-08-16 09:00:00+02:00,22.7,1003.1,0.28,315,100,21.6,128.0,0.28,315,19.9,347.0,0.43,166,21.0,572.0,0.78,326,19.8,802.95,2.52,293,18.6,1039.25,4.41,288,16.3,1529.0,8.23,284
2026-08-16 10:00:00+02:00,25.1,1003.3,0.95,198,97,23.7,129.0,1.08,202,21.4,350.0,1.71,194,20.8,575.0,2.92,186,19.5,805.49,2.86,229,18.3,1041.3,4.1,258,15.8,1530.0,7.82,279
2026-08-16 11:00:00+02:00,26.7,1003.3,1.27,225,41,25.0,129.0,1.41,225,22.5,351.0,1.61,225,21.3,576.0,3.49,214,20.0,806.72,3.97,242,18.7,1042.77,5.15,261,16.2,1532.0,8.32,279
2026-08-16 12:00:00+02:00,28.7,1002.8,0.98,246,37,26.9,124.0,1.08,248,24.3,347.0,1.21,250,22.1,574.0,1.4,247,20.6,804.95,3.06,267,19.2,1041.25,4.83,272,16.3,1531.0,8.4,276
