time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,temperature_100m_agl,deltaT_100m_model_K,temperature_200m_agl,deltaT_200m_model_K,temperature_500m_agl,deltaT_500m_model_K,inversion_index,surface_temperature_obs,dwd_temperature_obs,surface_temperature_for_profile,surface_temperature_source,surface_temp_bias_K,deltaT_100m_surface_K,deltaT_200m_surface_K,deltaT_500m_surface_K,inversion_index_corrected,surface_correction_used,local_stratification_index,local_max_gradient_K_per_100m,local_positive_deltaT_K,local_inversion_depth_m,local_surface_measured,local_inverted_layer_count,local_strongest_layer,local_profile_top_m,local_profile_point_count
2026-08-31 00:00:00+02:00,19.9,1000.8,0.81,150,100,20.4,109.0,0.81,150,21.8,329.0,2.92,153,20.6,554.0,3.76,182,18.7,783.1,4.97,207,16.7,1017.44,6.72,220,12.9,1503.0,10.76,233,0.6363636363636374,220.0,1.4000000000000021,9.0,20.979090909090907,1.0790909090909082,21.615454545454547,1.7154545454545485,20.218507202095157,0.3185072020951587,2.021666666666669,,,19.9,model_2m,,1.0790909090909082,1.7154545454545485,0.3185072020951587,2.021666666666669,False,4.669166666666669,0.8370044052863447,1.9000000000000021,227.0,False,1,Boden-975hPa,454.0,3
2026-08-31 01:00:00+02:00,19.2,1001.2,1.53,281,100,19.5,112.0,1.61,277,21.3,332.0,3.57,216,19.9,556.0,3.97,221,18.1,784.63,5.43,227,16.2,1018.49,6.94,231,12.6,1503.0,10.01,235,0.8181818181818185,220.0,1.8000000000000007,12.0,20.22,1.0199999999999996,21.03818181818182,1.8381818181818197,19.55358876787823,0.35358876787823235,2.505000000000001,,,19.2,model_2m,,1.0199999999999996,1.8381818181818197,0.35358876787823235,2.505000000000001,False,4.766666666666667,0.9130434782608702,2.1000000000000014,230.0,False,1,Boden-975hPa,456.0,3
2026-08-31 02:00:00+02:00,17.6,1001.9,1.0,354,100,17.4,118.0,1.22,351,18.2,335.0,3.01,333,17.7,558.0,2.04,252,16.2,785.7,3.24,230,14.6,1018.58,4.64,220,11.5,1501.0,7.62,212,0.36866359447004643,217.0,0.8000000000000007,18.0,17.702304147465437,0.10230414746543559,18.070967741935483,0.47096774193548185,17.423320158102765,-0.1766798418972364,1.301383256528419,17.75,17.75,17.75,measured,0.14999999999999858,-0.04769585253456299,0.3209677419354833,-0.326679841897235,1.1369816484048976,True,2.0395153791130167,0.1931330472103001,0.4499999999999993,233.0,True,1,Boden-975hPa,458.0,3
2026-08-31 03:00:00+02:00,17.0,1001.7,1.12,80,100,16.9,117.0,1.32,81,16.3,333.0,1.35,360,15.9,554.0,2.28,225,14.8,781.0,4.62,226,13.7,1013.15,6.96,226,11.5,1494.0,11.64,226,0.0,0.0,0.0,17.0,16.669444444444444,-0.3305555555555557,16.391666666666666,-0.6083333333333343,15.677092511013216,-1.3229074889867842,0.0,17.466666666666665,17.466666666666665,17.466666666666665,measured,0.466666666666665,-0.7972222222222207,-1.0749999999999993,-1.7895741556534492,0.0,True,0.0,0.0,0.0,0.0,True,0,keine,454.0,3
2026-08-31 04:00:00+02:00,17.1,1001.8,0.92,131,100,17.0,118.0,0.99,135,17.1,334.0,3.22,237,16.2,556.0,8.08,243,14.8,782.53,9.39,246,13.4,1014.2,10.72,248,10.6,1494.0,13.41,251,0.04629629629629695,216.0,0.10000000000000142,18.0,17.037962962962965,-0.06203703703703667,17.08425925925926,-0.01574074074074261,15.92807133712974,-1.1719286628702612,0.44637654320987824,17.5,17.5,17.5,measured,0.3999999999999986,-0.46203703703703525,-0.4157407407407412,-1.5719286628702598,0.33478240740740867,True,0.0,0.0,0.0,0.0,True,0,keine,456.0,3
2026-08-31 05:00:00+02:00,16.9,1001.7,1.33,193,85,17.0,116.0,1.53,191,16.7,333.0,4.78,210,15.6,554.0,10.06,241,14.5,780.3,11.5,243,13.3,1011.72,12.95,244,11.1,1491.0,15.87,247,0.0,0.0,0.0,16.0,16.883870967741935,-0.016129032258064058,16.745622119815668,-0.15437788018433096,15.376403004860803,-1.5235969951391954,0.0,17.616666666666667,17.616666666666667,17.616666666666667,measured,0.7166666666666686,-0.7327956989247326,-0.8710445468509995,-2.240263661805864,0.0,True,0.0,0.0,0.0,0.0,True,0,keine,454.0,3
2026-08-31 06:00:00+02:00,17.3,1002.4,2.1,180,95,17.3,122.0,2.8,182,16.9,339.0,8.21,227,15.3,560.0,10.45,246,14.0,785.83,11.65,251,12.7,1016.76,12.91,255,10.1,1495.0,15.55,260,0.0,0.0,0.0,22.0,17.156221198156683,-0.14377880184331815,16.971889400921658,-0.32811059907834306,15.069738298720276,-2.2302617012797246,0.0,17.46666666666667,17.46666666666667,17.46666666666667,measured,0.16666666666666785,-0.310445468509986,-0.4947772657450109,-2.3969283679463924,0.0,True,0.0,0.0,0.0,0.0,True,0,keine,460.0,4
2026-08-31 07:00:00+02:00,17.6,1002.9,2.98,194,89,17.6,127.0,4.15,195,16.7,343.0,9.71,220,15.2,564.0,11.25,244,13.7,789.6,11.81,248,12.3,1020.29,12.42,252,9.4,1498.0,13.8,259,0.0,0.0,0.0,27.0,17.295833333333334,-0.30416666666666714,16.879166666666666,-0.720833333333335,14.96063829787234,-2.639361702127662,0.0,17.366666666666667,17.366666666666667,17.366666666666667,measured,-0.23333333333333428,-0.07083333333333286,-0.4875000000000007,-2.4060283687943276,0.7777777777777808,True,2.537500000000001,0.933333333333337,0.23333333333333428,25.0,True,1,Boden-1000hPa,464.0,4
2026-08-31 08:00:00+02:00,17.9,1002.6,2.94,198,63,17.8,124.0,3.89,198,16.6,341.0,8.81,221,15.0,562.0,9.7,239,13.5,787.37,10.75,244,12.1,1017.81,11.87,248,9.2,1495.0,14.28,255,0.0,0.0,0.0,24.0,17.37972350230415,-0.5202764976958498,16.82672811059908,-1.0732718894009174,14.747082575320585,-3.152917424679414,0.0,18.599999999999998,18.599999999999998,18.599999999999998,measured,0.6999999999999993,-1.2202764976958491,-1.7732718894009167,-3.852917424679413,0.0,True,0.0,0.0,0.0,0.0,True,0,keine,462.0,4
2026-08-31 09:00:00+02:00,18.9,1003.3,3.22,206,49,18.5,130.0,4.34,206,16.5,347.0,7.71,221,14.8,568.0,11.25,243,13.4,793.37,12.15,245,12.0,1023.81,13.07,247,9.1,1501.0,14.94,250,0.0,0.0,0.0,30.0,17.85483870967742,-1.0451612903225787,16.933179723502302,-1.966820276497696,14.601215778497583,-4.298784221502416,0.0,19.783333333333335,19.783333333333335,19.783333333333335,measured,0.8833333333333364,-1.928494623655915,-2.8501536098310325,-5.182117554835752,0.0,True,0.0,0.0,0.0,0.0,True,0,keine,468.0,4
