time,temperature_obs,temperature_source,station_id,station_name,station_altitude_m,latitude,longitude,humidity_percent,pressure_hpa,pressure_sea_level_hpa,wind_speed_ms,wind_direction_deg,precip_mm
2026-09-15 00:00:00+02:00,23.2,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,56.0,1019.7,1021.2,0.8,360.0,0.0
2026-09-15 01:00:00+02:00,22.7,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,56.0,1019.6,1021.1,1.6,259.0,0.0
2026-09-15 02:00:00+02:00,22.4,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,53.0,1019.4,1020.9,1.3,266.0,0.0
2026-09-15 03:00:00+02:00,22.0,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,52.0,1019.3,1020.8,1.8,265.0,0.0
2026-09-15 04:00:00+02:00,21.7,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,52.0,1019.0,1020.5,1.9,264.0,0.0
2026-09-15 05:00:00+02:00,21.4,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,53.0,1018.6,1020.1,1.9,256.0,0.0
2026-09-15 06:00:00+02:00,21.3,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,53.0,1018.2,1019.7,2.3,267.0,0.0
2026-09-15 07:00:00+02:00,21.1,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,53.0,1018.2,1019.7,1.9,257.0,0.0
2026-09-15 08:00:00+02:00,21.4,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,51.0,1018.4,1019.9,2.0,241.0,0.0
2026-09-15 09:00:00+02:00,21.9,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,53.0,1018.7,1020.2,1.3,232.0,0.0
2026-09-15 10:00:00+02:00,24.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,45.0,1018.6,1020.1,2.0,218.0,0.0
2026-09-15 11:00:00+02:00,28.0,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,39.0,1018.7,1020.2,1.5,218.0,0.0
2026-09-15 12:00:00+02:00,30.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,37.0,1018.5,1020.0,1.9,155.0,0.0
2026-09-15 13:00:00+02:00,32.3,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,33.0,1017.7,1019.1,2.7,143.0,0.0
2026-09-15 14:00:00+02:00,30.9,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,44.0,1017.0,1018.4,3.3,133.0,0.0
2026-09-15 15:00:00+02:00,30.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,46.0,1016.3,1017.7,3.0,156.0,0.0
2026-09-15 16:00:00+02:00,30.6,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,32.0,1015.9,1017.4,3.6,137.0,0.0
2026-09-15 17:00:00+02:00,30.6,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,30.0,1015.2,1016.7,3.1,144.0,0.0
2026-09-15 18:00:00+02:00,29.4,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,53.0,1015.0,1016.5,1.6,114.0,0.0
2026-09-15 19:00:00+02:00,27.8,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,64.0,1014.7,1016.2,2.7,18.0,0.0
2026-09-15 20:00:00+02:00,26.8,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,67.0,1014.7,1016.2,3.1,25.0,0.0
