time,kit_mast_index,kit_max_positive_gradient_K_per_100m,kit_positive_deltaT_K,kit_inversion_base_m,kit_inversion_top_m,kit_inversion_depth_m,kit_inversion_deltaT_K,kit_source_id,kit_profile_levels,kit_missing_levels,kit_temperature_2m_C,kit_temperature_10m_C,kit_temperature_30m_C,kit_temperature_60m_C,kit_temperature_100m_C,kit_temperature_130m_C,kit_temperature_160m_C,kit_temperature_200m_C
2026-09-12 00:00:00+02:00,5.0,17.731344995924445,6.535327970313983,2.0,200.0,198.0,6.535327970313983,p473468,8,,11.647008223587068,12.263703682852412,15.8099726820373,17.69834849740604,17.85227153651558,17.88938710814635,18.061863983538306,18.18233619390105
2026-09-12 00:20:00+02:00,5.0,18.356134374275204,6.579366236437441,2.0,160.0,158.0,6.579366236437441,p449280,8,,11.506350695793175,12.0268487956619,15.69807567051694,17.6937810062561,17.823929834814596,17.935387779813688,18.085716932230618,17.99946311067966
2026-09-12 00:30:00+02:00,5.0,21.68405504721317,6.75962506277207,2.0,160.0,158.0,6.75962506277207,p469773,8,,11.184715472206154,11.472979607882156,15.809790617324792,17.58835344369001,17.760740006063223,17.82666254558906,17.944340534978224,17.897305988723783
2026-09-12 00:40:00+02:00,4.98,20.4589782808684,7.104306675867637,2.0,100.0,98.0,6.88160996685712,p483622,8,,10.931845963684108,11.20624257989501,15.29803823606869,17.69363336324822,17.813455930541227,17.800937234760873,17.980551964024855,18.02363394377139
2026-09-12 01:00:00+02:00,4.98,25.2438097279929,7.159868860651709,2.0,100.0,98.0,6.923639932424141,p473451,8,,10.77565973844149,10.928702268039688,15.977464213638267,17.572776403915494,17.69929967086563,17.63057872481428,17.81107293282826,17.86680765304185
2026-09-12 01:30:00+02:00,5.0,21.8903678646278,7.601615596574138,2.0,160.0,158.0,7.601615596574138,p469756,8,,10.365743881626148,10.52119420046613,14.89926777339169,17.747272927286797,17.801578044965265,17.822276272612246,17.967359478200287,17.940181545238513
2026-09-12 01:40:00+02:00,5.0,20.389314533799336,7.962777914969076,2.0,160.0,158.0,7.962777914969076,p483605,8,,10.232971452549018,10.371818453698465,14.449681360458332,17.655854330548625,17.892603391699108,17.929632776490074,18.195749367518093,18.132335926399243
2026-09-12 02:00:00+02:00,4.98,17.401721948203868,7.879724384817646,2.0,100.0,98.0,7.754400616616063,p473434,8,,10.06926787017444,10.311294629310597,13.79163901895137,17.227589665140815,17.823668486790503,17.681824924852624,17.79811213153331,17.807148693054206
2026-09-12 02:30:00+02:00,4.98,18.81886305173227,7.64154858530023,2.0,100.0,98.0,7.625656360736494,p469738,8,,9.88996344762423,10.080639334004704,13.844411944351158,16.871231587926225,17.515619808360725,17.398561602884786,17.414453827448522,17.339943068214424
2026-09-12 02:40:00+02:00,4.98,17.354654431622755,8.188340131801551,2.0,100.0,98.0,7.97129511636785,p492983,8,,9.655699898132356,9.946746396375003,13.417677282699556,16.44303314787292,17.626995014500206,17.49265800696239,17.50882248615772,17.70970302239609
