time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa
2026-09-24 00:00:00+02:00,22.9,1021.0,0.92,319,53,23.0,199.0,1.17,31,21.0,419.1,1.41,39,19.1,644.0,1.67,45,20.5,874.0,3.4,63,20.5,1110.0,3.27,84,18.2,1601.0,2.28,71
2026-09-24 01:00:00+02:00,22.1,1021.2,1.06,311,50,22.8,200.0,1.12,350,20.8,420.1,1.16,11,18.9,645.0,1.35,29,20.1,875.0,3.2,65,20.3,1111.0,3.14,88,18.1,1601.0,2.56,81
2026-09-24 02:00:00+02:00,21.7,1021.2,0.94,302,40,22.6,200.0,0.99,315,20.8,420.1,0.91,348,19.1,645.0,1.12,17,20.5,875.0,2.93,72,20.7,1111.0,2.57,95,18.2,1602.0,2.41,93
2026-09-24 03:00:00+02:00,21.2,1021.1,0.94,302,51,22.4,199.0,1.0,307,20.7,418.61,0.72,341,19.0,643.0,0.82,23,20.2,873.0,2.52,77,20.8,1109.0,2.47,98,18.1,1600.0,2.21,103
2026-09-24 04:00:00+02:00,20.8,1021.0,1.0,307,58,22.3,197.0,1.14,308,20.6,417.1,0.78,338,18.9,642.0,0.82,23,19.7,871.0,2.12,72,20.7,1107.0,2.11,96,18.1,1598.0,2.21,103
2026-09-24 05:00:00+02:00,20.4,1020.8,1.12,297,52,22.0,196.0,1.17,301,20.3,415.61,0.65,323,18.7,640.0,0.48,27,19.1,869.0,1.56,69,20.4,1105.0,1.52,94,18.0,1595.0,2.49,105
2026-09-24 06:00:00+02:00,20.1,1020.8,1.17,290,40,21.8,196.0,1.3,302,20.3,415.12,0.58,331,18.8,639.0,0.63,59,19.3,869.0,1.43,51,20.3,1104.0,1.19,79,17.7,1594.0,2.33,103
2026-09-24 07:00:00+02:00,19.9,1021.0,1.12,280,35,21.6,197.0,1.39,291,20.2,416.12,0.38,301,18.8,640.0,0.65,99,19.4,869.0,1.3,31,20.3,1105.0,0.82,45,17.5,1595.0,2.17,97
2026-09-24 08:00:00+02:00,19.6,1021.2,1.22,279,31,21.3,198.0,1.84,283,20.0,417.12,0.58,263,18.7,641.0,0.84,130,19.8,870.0,1.15,29,20.4,1106.0,0.66,45,17.5,1596.0,1.65,90
2026-09-24 09:00:00+02:00,20.2,1021.4,1.2,275,31,21.1,200.0,2.2,273,19.8,419.12,0.92,238,18.5,643.0,1.25,149,19.7,872.0,1.03,41,20.4,1108.0,0.68,31,17.6,1598.0,1.2,72
2026-09-24 10:00:00+02:00,22.0,1021.7,1.1,270,29,21.1,203.0,2.2,267,19.7,421.63,1.19,224,18.3,645.0,1.7,162,19.7,874.0,1.12,53,20.5,1110.0,0.94,30,17.7,1601.0,1.09,54
2026-09-24 11:00:00+02:00,24.5,1021.9,1.14,255,26,21.9,205.0,1.63,259,20.3,424.61,0.96,214,18.7,649.0,1.4,157,20.1,878.0,1.19,41,20.9,1115.0,0.85,16,18.0,1606.0,0.65,11
2026-09-24 12:00:00+02:00,26.1,1021.8,1.08,202,9,23.0,206.0,1.34,207,21.2,425.61,1.04,188,19.4,650.0,0.92,159,21.1,880.0,1.41,18,21.1,1117.0,0.85,344,18.2,1608.0,0.85,333
2026-09-24 13:00:00+02:00,27.7,1020.9,1.58,162,11,24.3,199.0,1.84,167,22.3,419.59,1.63,169,20.3,645.0,1.41,171,22.1,876.0,1.58,352,21.3,1113.0,1.1,302,18.3,1605.0,1.44,308
2026-09-24 14:00:00+02:00,28.4,1020.4,2.5,143,0,24.9,195.0,2.97,147,23.2,416.08,2.44,153,21.4,642.0,1.94,161,22.8,874.0,1.92,324,21.6,1111.0,1.69,286,18.8,1604.0,2.35,306
2026-09-24 15:00:00+02:00,28.2,1019.7,3.11,132,0,24.8,189.0,4.1,135,24.1,410.57,2.44,140,23.4,637.0,0.89,166,23.6,869.0,1.55,300,22.2,1107.0,2.17,286,19.3,1601.0,3.13,313
2026-09-24 16:00:00+02:00,27.6,1019.1,3.26,130,0,24.4,183.0,4.6,132,24.5,405.06,2.64,137,24.6,632.0,0.78,164,24.1,865.0,1.01,276,22.8,1103.0,2.29,294,20.0,1597.0,3.62,335
2026-09-24 17:00:00+02:00,27.3,1018.2,3.24,124,0,24.4,175.0,4.66,125,24.9,397.06,2.91,125,25.5,624.0,1.16,124,24.8,858.0,0.9,277,23.6,1097.0,2.91,299,20.8,1593.0,3.75,348
2026-09-24 18:00:00+02:00,26.5,1017.8,2.95,114,16,24.1,172.0,4.38,117,24.6,394.06,3.16,113,25.1,621.0,1.98,103,24.8,855.0,0.56,217,23.9,1094.0,2.39,299,20.8,1591.0,2.92,342
2026-09-24 19:00:00+02:00,25.8,1017.8,2.38,105,5,23.9,172.0,3.79,108,24.4,393.57,3.2,101,24.9,620.0,2.69,90,24.7,853.0,0.71,162,24.0,1093.0,1.36,290,20.8,1590.0,2.43,321
2026-09-24 20:00:00+02:00,24.8,1017.9,1.71,97,7,23.5,172.0,3.08,103,24.0,393.57,2.75,96,24.5,620.0,2.48,88,24.6,853.0,0.68,189,23.8,1093.0,1.66,245,21.1,1590.0,2.83,297
2026-09-24 21:00:00+02:00,24.0,1018.4,1.0,53,0,23.2,177.0,2.43,81,23.6,398.08,2.42,80,24.1,624.0,2.4,80,24.6,858.0,0.25,117,23.7,1097.0,1.36,239,21.1,1594.0,0.9,278
2026-09-24 22:00:00+02:00,23.2,1018.2,1.04,343,5,23.1,175.0,1.42,39,23.5,396.57,1.35,68,24.0,623.0,1.62,94,24.6,856.0,0.47,135,23.8,1095.0,1.16,217,21.0,1592.0,0.68,202
2026-09-24 23:00:00+02:00,22.6,1018.5,1.25,299,0,23.1,177.0,2.22,306,23.7,398.57,1.13,278,24.4,625.0,1.06,204,24.6,858.0,2.05,209,23.7,1098.0,2.35,213,20.6,1594.0,0.99,220
