time,temperature_obs
2026-09-19 02:00:00+02:00,12.2
2026-09-19 02:10:00+02:00,12.2
2026-09-19 02:20:00+02:00,12.2
2026-09-19 02:30:00+02:00,12.5
2026-09-19 02:40:00+02:00,12.4
2026-09-19 02:50:00+02:00,12.3
2026-09-19 03:00:00+02:00,12.3
2026-09-19 03:10:00+02:00,12.3
2026-09-19 03:20:00+02:00,12.3
2026-09-19 03:30:00+02:00,12.3
2026-09-19 03:40:00+02:00,12.3
2026-09-19 03:50:00+02:00,12.2
2026-09-19 04:00:00+02:00,12.2
2026-09-19 04:10:00+02:00,11.9
2026-09-19 04:20:00+02:00,12.0
2026-09-19 04:30:00+02:00,12.2
2026-09-19 04:40:00+02:00,12.1
2026-09-19 04:50:00+02:00,12.0
2026-09-19 05:00:00+02:00,11.9
2026-09-19 05:10:00+02:00,11.9
2026-09-19 05:20:00+02:00,12.0
2026-09-19 05:30:00+02:00,12.0
2026-09-19 05:40:00+02:00,12.3
2026-09-19 05:50:00+02:00,12.1
2026-09-19 06:00:00+02:00,12.0
2026-09-19 06:10:00+02:00,12.0
2026-09-19 06:20:00+02:00,12.0
2026-09-19 06:30:00+02:00,12.0
2026-09-19 06:40:00+02:00,12.0
2026-09-19 06:50:00+02:00,11.9
2026-09-19 07:00:00+02:00,12.0
2026-09-19 07:10:00+02:00,12.0
2026-09-19 07:20:00+02:00,12.1
2026-09-19 07:30:00+02:00,12.0
2026-09-19 07:40:00+02:00,12.1
2026-09-19 07:50:00+02:00,12.2
2026-09-19 08:00:00+02:00,12.4
2026-09-19 08:10:00+02:00,12.6
2026-09-19 08:20:00+02:00,12.7
2026-09-19 08:30:00+02:00,12.9
2026-09-19 08:40:00+02:00,13.1
2026-09-19 08:50:00+02:00,13.3
2026-09-19 09:00:00+02:00,13.7
2026-09-19 09:10:00+02:00,14.3
2026-09-19 09:20:00+02:00,14.3
2026-09-19 09:30:00+02:00,15.0
2026-09-19 09:40:00+02:00,15.3
2026-09-19 09:50:00+02:00,15.6
2026-09-19 10:00:00+02:00,16.1
2026-09-19 10:10:00+02:00,16.3
2026-09-19 10:20:00+02:00,17.1
2026-09-19 10:30:00+02:00,17.5
2026-09-19 10:40:00+02:00,18.3
2026-09-19 10:50:00+02:00,19.0
2026-09-19 11:00:00+02:00,19.4
2026-09-19 11:10:00+02:00,18.8
2026-09-19 11:20:00+02:00,19.2
2026-09-19 11:30:00+02:00,19.4
2026-09-19 11:40:00+02:00,19.8
2026-09-19 11:50:00+02:00,19.8
2026-09-19 12:00:00+02:00,20.6
2026-09-19 12:10:00+02:00,20.4
2026-09-19 12:20:00+02:00,21.3
2026-09-19 12:30:00+02:00,21.3
2026-09-19 12:40:00+02:00,21.0
2026-09-19 12:50:00+02:00,21.4
2026-09-19 13:00:00+02:00,22.3
2026-09-19 13:10:00+02:00,21.9
2026-09-19 13:20:00+02:00,22.3
2026-09-19 13:30:00+02:00,22.7
2026-09-19 13:40:00+02:00,22.7
2026-09-19 13:50:00+02:00,22.9
2026-09-19 14:00:00+02:00,23.3
2026-09-19 14:10:00+02:00,23.7
2026-09-19 14:20:00+02:00,23.1
2026-09-19 14:30:00+02:00,23.9
2026-09-19 14:40:00+02:00,24.0
2026-09-19 14:50:00+02:00,23.7
2026-09-19 15:00:00+02:00,23.8
2026-09-19 15:10:00+02:00,24.1
2026-09-19 15:20:00+02:00,24.4
2026-09-19 15:30:00+02:00,24.4
2026-09-19 15:40:00+02:00,24.3
2026-09-19 15:50:00+02:00,24.6
2026-09-19 16:00:00+02:00,24.6
2026-09-19 16:10:00+02:00,24.7
2026-09-19 16:20:00+02:00,24.9
2026-09-19 16:30:00+02:00,24.7
2026-09-19 16:40:00+02:00,24.9
2026-09-19 16:50:00+02:00,25.0
2026-09-19 17:00:00+02:00,24.8
2026-09-19 17:10:00+02:00,24.9
2026-09-19 17:20:00+02:00,24.6
2026-09-19 17:30:00+02:00,24.6
2026-09-19 17:40:00+02:00,24.6
2026-09-19 17:50:00+02:00,24.4
2026-09-19 18:00:00+02:00,24.4
2026-09-19 18:10:00+02:00,24.4
2026-09-19 18:20:00+02:00,24.4
2026-09-19 18:30:00+02:00,24.2
2026-09-19 18:40:00+02:00,23.8
2026-09-19 18:50:00+02:00,23.6
2026-09-19 19:00:00+02:00,23.2
2026-09-19 19:10:00+02:00,22.7
2026-09-19 19:20:00+02:00,22.6
2026-09-19 19:30:00+02:00,22.2
2026-09-19 19:40:00+02:00,21.9
2026-09-19 19:50:00+02:00,21.6
2026-09-19 20:00:00+02:00,21.3
2026-09-19 20:10:00+02:00,20.8
2026-09-19 20:20:00+02:00,20.8
2026-09-19 20:30:00+02:00,20.2
2026-09-19 20:40:00+02:00,20.1
2026-09-19 20:50:00+02:00,19.1
2026-09-19 21:00:00+02:00,17.8
2026-09-19 21:10:00+02:00,19.3
2026-09-19 21:20:00+02:00,19.2
2026-09-19 21:30:00+02:00,19.0
2026-09-19 21:40:00+02:00,18.3
2026-09-19 21:50:00+02:00,18.4
