time,icon_d2_index,icon_d2_max_positive_gradient_K_per_100m,icon_d2_inversion_deltaT_K,icon_d2_inversion_depth_m,icon_d2_inversion_base_m,icon_d2_inversion_top_m,icon_d2_level_count
2026-08-28 00:00:00+02:00,4.1645,1.5544041450777202,3.0,193.0,2.0,195.0,6
2026-08-28 01:00:00+02:00,4.115,1.5675675675675669,2.8999999999999986,185.0,2.0,187.0,6
2026-08-28 02:00:00+02:00,1.88425925925926,0.5777777777777781,1.3000000000000007,225.0,204.0,429.0,6
2026-08-28 03:00:00+02:00,2.479166666666668,0.8000000000000004,1.8000000000000007,225.0,208.0,433.0,6
2026-08-28 04:00:00+02:00,2.6280240549828204,0.7216494845360836,1.8000000000000007,420.0,2.0,422.0,6
2026-08-28 05:00:00+02:00,3.195037800687284,1.1340206185567006,2.1999999999999993,194.0,2.0,196.0,6
2026-08-28 06:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,6
2026-08-28 07:00:00+02:00,0.5746904761904753,0.08928571428571397,0.1999999999999993,224.0,208.0,432.0,6
2026-08-28 08:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,6
2026-08-28 09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,6
2026-08-28 10:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,6
2026-08-28 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,6
2026-08-28 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,6
2026-08-28 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,6
2026-08-28 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,6
2026-08-28 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,6
2026-08-28 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,6
2026-08-28 17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,6
2026-08-28 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,6
2026-08-28 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,6
2026-08-28 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,6
2026-08-28 21:00:00+02:00,2.828,9.999999999999964,0.1999999999999993,2.0,2.0,4.0,7
2026-08-28 22:00:00+02:00,2.8715000000000006,5.000000000000012,0.3000000000000007,6.0,2.0,8.0,7
2026-08-28 23:00:00+02:00,2.843,1.6666666666666607,0.1999999999999993,12.0,2.0,14.0,7
