time,temperature_obs,temperature_source,station_id,station_name,station_altitude_m,latitude,longitude,humidity_percent,pressure_hpa,pressure_sea_level_hpa,wind_speed_ms,wind_direction_deg,precip_mm
2026-09-25 00:00:00+02:00,22.9,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,86.0,1018.6,1020.1,1.4,343.0,0.0
2026-09-25 01:00:00+02:00,22.6,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,87.0,1018.2,1019.7,1.6,262.0,0.0
2026-09-25 02:00:00+02:00,22.1,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,86.0,1017.6,1019.1,1.6,264.0,0.0
2026-09-25 03:00:00+02:00,21.8,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,82.0,1017.4,1018.9,1.5,260.0,0.0
2026-09-25 04:00:00+02:00,21.3,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,84.0,1017.0,1018.5,1.5,214.0,0.0
2026-09-25 05:00:00+02:00,20.8,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,82.0,1016.8,1018.3,0.9,182.0,0.0
2026-09-25 06:00:00+02:00,20.0,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,83.0,1016.5,1018.0,0.6,271.0,0.0
2026-09-25 07:00:00+02:00,19.9,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,78.0,1016.5,1018.0,0.7,311.0,0.0
2026-09-25 08:00:00+02:00,19.4,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,81.0,1016.5,1018.0,1.2,250.0,0.0
2026-09-25 09:00:00+02:00,20.3,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,79.0,1016.7,1018.2,2.0,276.0,0.0
2026-09-25 10:00:00+02:00,22.7,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,72.0,1016.9,1018.4,1.0,264.0,0.0
2026-09-25 11:00:00+02:00,25.9,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,55.0,1016.9,1018.4,1.1,213.0,0.0
2026-09-25 12:00:00+02:00,29.4,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,48.0,1016.8,1018.3,1.4,244.0,0.0
2026-09-25 13:00:00+02:00,31.8,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,44.0,1016.3,1017.7,1.5,152.0,0.0
2026-09-25 14:00:00+02:00,31.9,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,52.0,1015.9,1017.3,3.1,120.0,0.0
2026-09-25 15:00:00+02:00,31.4,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,53.0,1015.4,1016.8,2.4,140.0,0.0
2026-09-25 16:00:00+02:00,29.8,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,60.0,1015.4,1016.8,2.5,129.0,0.0
2026-09-25 17:00:00+02:00,27.6,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,69.0,1015.7,1017.2,2.8,109.0,0.0
2026-09-25 18:00:00+02:00,26.9,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,68.0,1015.9,1017.4,1.9,51.0,0.0
2026-09-25 19:00:00+02:00,26.3,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,74.0,1016.3,1017.8,2.1,38.0,0.0
2026-09-25 20:00:00+02:00,25.6,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,79.0,1016.5,1018.0,1.6,29.0,0.0
2026-09-25 21:00:00+02:00,25.1,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,82.0,1017.0,1018.5,2.3,19.0,0.0
2026-09-25 22:00:00+02:00,24.7,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,84.0,1017.7,1019.2,1.6,1.0,0.0
2026-09-25 23:00:00+02:00,24.1,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,86.0,1018.1,1019.6,1.3,15.0,0.0
