time,icon_d2_index,icon_d2_max_positive_gradient_K_per_100m,icon_d2_inversion_deltaT_K,icon_d2_inversion_depth_m,icon_d2_inversion_base_m,icon_d2_inversion_top_m,icon_d2_level_count
2026-09-10 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-10 01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-10 02:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-10 03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-10 04:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-10 05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-10 06:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-10 07:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-10 08:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-10 09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-10 10:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-10 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-10 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-10 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-10 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-10 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-10 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-10 17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-10 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-10 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-10 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-10 21:00:00+02:00,1.6804489795918374,0.6122448979591839,0.9000000000000004,147.0,2.0,149.0,7
2026-09-10 22:00:00+02:00,3.004425287356321,1.1724137931034477,1.6999999999999993,145.0,2.0,147.0,7
2026-09-10 23:00:00+02:00,3.6270476190476186,1.4285714285714284,2.0999999999999996,147.0,2.0,149.0,7
