time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa
2026-09-10 00:00:00+02:00,15.5,1013.3,4.46,279,97,14.8,118.0,8.82,288,13.4,332.0,11.84,300,11.3,550.0,12.47,302,9.4,771.4,12.33,301,7.4,997.7,12.19,300,3.5,1466.0,11.95,297
2026-09-10 01:00:00+02:00,15.0,1013.9,4.72,275,100,14.3,123.0,9.7,284,12.7,337.0,12.28,292,10.7,554.0,12.85,294,8.8,775.17,13.04,293,6.9,1001.22,13.22,292,3.0,1469.0,13.62,290
2026-09-10 02:00:00+02:00,14.2,1014.2,3.91,273,100,13.5,126.0,7.91,283,12.3,339.0,10.08,300,10.4,556.0,11.03,308,8.5,776.7,11.59,307,6.5,1002.27,12.15,306,2.7,1469.0,13.27,305
2026-09-10 03:00:00+02:00,15.4,1013.9,3.64,307,94,14.8,123.0,8.63,314,12.9,337.0,11.21,316,10.7,554.0,11.64,316,8.7,774.93,11.5,314,6.7,1000.74,11.38,312,2.8,1468.0,11.19,308
2026-09-10 04:00:00+02:00,15.2,1014.5,3.83,303,38,14.4,129.0,8.39,309,12.5,342.0,9.48,311,10.3,559.0,9.6,311,8.4,779.7,10.2,310,6.5,1005.27,10.81,308,2.8,1472.0,12.05,306
2026-09-10 05:00:00+02:00,14.2,1014.2,2.92,276,81,13.6,126.0,6.24,292,12.4,339.0,8.74,311,10.5,556.0,9.66,315,8.5,776.7,9.52,315,6.6,1002.27,9.4,314,2.7,1469.0,9.15,312
2026-09-10 06:00:00+02:00,15.1,1014.9,3.44,306,87,14.3,132.0,7.99,314,12.4,345.0,9.45,315,10.3,562.0,9.81,315,8.3,782.47,9.63,312,6.4,1007.79,9.48,309,2.4,1474.0,9.27,302
2026-09-10 07:00:00+02:00,14.6,1015.2,1.84,319,87,14.1,134.0,5.92,330,12.3,347.0,7.16,329,10.1,564.0,7.37,326,8.2,784.47,7.84,320,6.4,1009.79,8.4,315,2.7,1476.0,9.7,306
2026-09-10 08:00:00+02:00,13.7,1015.6,3.09,245,85,12.9,137.0,5.67,261,12.3,350.0,6.35,298,10.7,567.0,7.41,310,8.6,787.7,7.6,312,6.6,1013.26,7.81,314,2.4,1480.0,8.24,317
2026-09-10 09:00:00+02:00,13.8,1016.2,3.04,243,94,12.5,142.0,5.85,250,12.3,355.0,6.39,287,10.5,572.0,7.62,301,8.5,792.7,7.57,303,6.5,1018.26,7.52,305,2.4,1485.0,7.47,309
2026-09-10 10:00:00+02:00,15.1,1017.2,3.57,259,46,13.3,151.0,5.77,261,12.3,363.0,6.78,293,10.4,580.0,6.98,304,8.4,800.7,6.96,299,6.4,1026.26,6.97,295,2.4,1493.0,7.13,287
2026-09-10 11:00:00+02:00,15.6,1017.6,3.83,255,100,13.9,154.0,5.97,256,12.1,367.0,7.04,279,10.2,584.0,7.21,290,8.3,804.46,6.86,295,6.4,1029.78,6.57,300,2.7,1496.0,6.18,313
2026-09-10 12:00:00+02:00,16.3,1017.6,4.03,263,84,14.4,155.0,6.31,267,12.4,368.0,6.64,273,10.4,585.0,7.11,290,8.4,805.46,6.49,292,6.4,1030.78,5.89,294,2.4,1497.0,4.71,301
2026-09-10 13:00:00+02:00,17.2,1017.8,3.42,263,78,15.0,156.0,4.92,265,12.8,370.0,5.09,266,10.7,587.0,5.16,269,8.7,807.7,5.3,270,6.6,1033.26,5.43,271,2.5,1500.0,5.71,274
2026-09-10 14:00:00+02:00,17.2,1017.8,3.2,272,94,14.9,156.0,4.61,274,12.8,370.0,4.99,275,10.6,587.0,5.2,277,8.8,807.93,5.72,280,6.9,1033.74,6.26,282,3.3,1501.0,7.34,285
