time,temperature_obs
2026-08-25 02:00:00+02:00,13.7
2026-08-25 02:10:00+02:00,13.6
2026-08-25 02:20:00+02:00,13.5
2026-08-25 02:30:00+02:00,13.3
2026-08-25 02:40:00+02:00,13.4
2026-08-25 02:50:00+02:00,13.3
2026-08-25 03:00:00+02:00,13.5
2026-08-25 03:10:00+02:00,13.2
2026-08-25 03:20:00+02:00,13.1
2026-08-25 03:30:00+02:00,13.2
2026-08-25 03:40:00+02:00,13.3
2026-08-25 03:50:00+02:00,13.2
2026-08-25 04:00:00+02:00,13.1
2026-08-25 04:10:00+02:00,13.1
2026-08-25 04:20:00+02:00,13.2
2026-08-25 04:30:00+02:00,13.1
2026-08-25 04:40:00+02:00,12.8
2026-08-25 04:50:00+02:00,12.9
2026-08-25 05:00:00+02:00,12.8
2026-08-25 05:10:00+02:00,12.7
2026-08-25 05:20:00+02:00,12.6
2026-08-25 05:30:00+02:00,12.6
2026-08-25 05:40:00+02:00,12.6
2026-08-25 05:50:00+02:00,12.6
2026-08-25 06:00:00+02:00,12.5
2026-08-25 06:10:00+02:00,12.4
2026-08-25 06:20:00+02:00,12.6
2026-08-25 06:30:00+02:00,12.5
2026-08-25 06:40:00+02:00,12.3
2026-08-25 06:50:00+02:00,12.2
2026-08-25 07:00:00+02:00,12.4
2026-08-25 07:10:00+02:00,12.5
2026-08-25 07:20:00+02:00,12.7
2026-08-25 07:30:00+02:00,12.8
2026-08-25 07:40:00+02:00,13.1
2026-08-25 07:50:00+02:00,13.4
2026-08-25 08:00:00+02:00,13.7
2026-08-25 08:10:00+02:00,13.8
2026-08-25 08:20:00+02:00,14.0
2026-08-25 08:30:00+02:00,14.6
2026-08-25 08:40:00+02:00,14.9
2026-08-25 08:50:00+02:00,15.4
2026-08-25 09:00:00+02:00,15.8
2026-08-25 09:10:00+02:00,16.1
2026-08-25 09:20:00+02:00,16.5
2026-08-25 09:30:00+02:00,16.7
2026-08-25 09:40:00+02:00,17.0
2026-08-25 09:50:00+02:00,17.6
2026-08-25 10:00:00+02:00,18.0
2026-08-25 10:10:00+02:00,18.3
2026-08-25 10:20:00+02:00,18.7
2026-08-25 10:30:00+02:00,19.2
2026-08-25 10:40:00+02:00,19.5
2026-08-25 10:50:00+02:00,19.7
2026-08-25 11:00:00+02:00,19.7
2026-08-25 11:10:00+02:00,19.8
2026-08-25 11:20:00+02:00,20.1
2026-08-25 11:30:00+02:00,20.3
2026-08-25 11:40:00+02:00,20.1
2026-08-25 11:50:00+02:00,20.3
2026-08-25 12:00:00+02:00,20.8
2026-08-25 12:10:00+02:00,21.1
2026-08-25 12:20:00+02:00,21.3
2026-08-25 12:30:00+02:00,21.4
2026-08-25 12:40:00+02:00,21.4
2026-08-25 12:50:00+02:00,21.0
2026-08-25 13:00:00+02:00,21.6
2026-08-25 13:10:00+02:00,21.3
2026-08-25 13:20:00+02:00,21.4
2026-08-25 13:30:00+02:00,21.8
2026-08-25 13:40:00+02:00,21.6
2026-08-25 13:50:00+02:00,21.8
2026-08-25 14:00:00+02:00,21.8
2026-08-25 14:10:00+02:00,22.0
2026-08-25 14:20:00+02:00,22.1
2026-08-25 14:30:00+02:00,22.3
2026-08-25 14:40:00+02:00,22.4
2026-08-25 14:50:00+02:00,22.8
2026-08-25 15:00:00+02:00,23.2
2026-08-25 15:10:00+02:00,22.9
2026-08-25 15:20:00+02:00,22.8
2026-08-25 15:30:00+02:00,22.7
2026-08-25 15:40:00+02:00,22.5
2026-08-25 15:50:00+02:00,22.6
2026-08-25 16:00:00+02:00,23.2
2026-08-25 16:10:00+02:00,23.8
2026-08-25 16:20:00+02:00,23.2
2026-08-25 16:30:00+02:00,23.4
2026-08-25 16:40:00+02:00,23.5
2026-08-25 16:50:00+02:00,23.5
