time,level_type,pressure_hPa,height_msl_m,height_agl_m,temperature_C,usable_for_inversion
2026-08-25 00:00:00+02:00,surface,,9.0,2.0,12.7,True
2026-08-25 00:00:00+02:00,pressure,1000.0,167.0,160.0,15.9,True
2026-08-25 00:00:00+02:00,pressure,975.0,382.0,375.0,14.8,True
2026-08-25 00:00:00+02:00,pressure,950.0,601.0,594.0,13.0,True
2026-08-25 00:00:00+02:00,pressure,925.0,824.26,817.26,11.8,True
2026-08-25 00:00:00+02:00,pressure,900.0,1052.51,1045.51,10.6,True
2026-08-25 00:00:00+02:00,pressure,850.0,1525.0,1518.0,8.1,True
2026-08-25 01:00:00+02:00,surface,,9.0,2.0,12.0,True
2026-08-25 01:00:00+02:00,pressure,1000.0,166.0,159.0,16.2,True
2026-08-25 01:00:00+02:00,pressure,975.0,381.0,374.0,15.1,True
2026-08-25 01:00:00+02:00,pressure,950.0,600.0,593.0,13.6,True
2026-08-25 01:00:00+02:00,pressure,925.0,823.49,816.49,12.0,True
2026-08-25 01:00:00+02:00,pressure,900.0,1051.98,1044.98,10.3,True
2026-08-25 01:00:00+02:00,pressure,850.0,1525.0,1518.0,7.1,True
2026-08-25 02:00:00+02:00,surface,,9.0,2.0,11.6,True
2026-08-25 02:00:00+02:00,pressure,1000.0,164.0,157.0,15.7,True
2026-08-25 02:00:00+02:00,pressure,975.0,379.0,372.0,14.7,True
2026-08-25 02:00:00+02:00,pressure,950.0,598.0,591.0,13.0,True
2026-08-25 02:00:00+02:00,pressure,925.0,821.03,814.03,11.6,True
2026-08-25 02:00:00+02:00,pressure,900.0,1049.03,1042.03,10.1,True
2026-08-25 02:00:00+02:00,pressure,850.0,1521.0,1514.0,7.1,True
2026-08-25 03:00:00+02:00,surface,,9.0,2.0,11.2,True
2026-08-25 03:00:00+02:00,pressure,1000.0,164.0,157.0,15.1,True
2026-08-25 03:00:00+02:00,pressure,975.0,378.0,371.0,14.6,True
2026-08-25 03:00:00+02:00,pressure,950.0,597.0,590.0,13.0,True
2026-08-25 03:00:00+02:00,pressure,925.0,820.03,813.03,11.6,True
2026-08-25 03:00:00+02:00,pressure,900.0,1048.03,1041.03,10.1,True
2026-08-25 03:00:00+02:00,pressure,850.0,1520.0,1513.0,7.1,True
2026-08-25 04:00:00+02:00,surface,,9.0,2.0,10.9,True
2026-08-25 04:00:00+02:00,pressure,1000.0,162.0,155.0,14.7,True
2026-08-25 04:00:00+02:00,pressure,975.0,376.0,369.0,14.8,True
2026-08-25 04:00:00+02:00,pressure,950.0,595.0,588.0,13.2,True
2026-08-25 04:00:00+02:00,pressure,925.0,818.26,811.26,11.7,True
2026-08-25 04:00:00+02:00,pressure,900.0,1046.51,1039.51,10.2,True
2026-08-25 04:00:00+02:00,pressure,850.0,1519.0,1512.0,7.2,True
2026-08-25 05:00:00+02:00,surface,,9.0,2.0,10.7,True
2026-08-25 05:00:00+02:00,pressure,1000.0,160.0,153.0,14.9,True
2026-08-25 05:00:00+02:00,pressure,975.0,374.0,367.0,14.5,True
