time,icon_d2_index,icon_d2_max_positive_gradient_K_per_100m,icon_d2_inversion_deltaT_K,icon_d2_inversion_depth_m,icon_d2_inversion_base_m,icon_d2_inversion_top_m,icon_d2_level_count
2026-08-25 00:00:00+02:00,4.187000000000001,2.025316455696203,3.200000000000001,158.0,2.0,160.0,7
2026-08-25 01:00:00+02:00,4.485500000000001,2.675159235668789,4.199999999999999,157.0,2.0,159.0,7
2026-08-25 02:00:00+02:00,4.4825,2.64516129032258,4.1,155.0,2.0,157.0,7
2026-08-25 03:00:00+02:00,4.445,2.516129032258065,3.9000000000000004,155.0,2.0,157.0,7
2026-08-25 04:00:00+02:00,4.763,2.4836601307189534,3.9000000000000004,367.0,2.0,369.0,7
2026-08-25 05:00:00+02:00,4.476500000000001,2.7814569536423845,4.200000000000001,151.0,2.0,153.0,7
2026-08-25 06:00:00+02:00,4.4735000000000005,2.953020134228188,4.4,149.0,2.0,151.0,7
2026-08-25 07:00:00+02:00,4.4705,2.7210884353741496,4.0,147.0,2.0,149.0,7
2026-08-25 08:00:00+02:00,4.34,1.575342465753424,2.799999999999999,360.0,2.0,362.0,7
2026-08-25 09:00:00+02:00,1.5526978193146415,0.46728971962616817,1.0,214.0,149.0,363.0,7
2026-08-25 10:00:00+02:00,0.5680426356589161,0.09302325581395399,0.20000000000000107,215.0,154.0,369.0,7
2026-08-25 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-25 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-25 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-25 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-25 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-25 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-25 17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-25 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-25 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-25 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-25 21:00:00+02:00,0.7140709219858168,0.21276595744680904,0.3000000000000007,141.0,2.0,143.0,7
2026-08-25 22:00:00+02:00,1.9193394777265724,0.5069124423963124,1.1999999999999993,360.0,2.0,362.0,7
2026-08-25 23:00:00+02:00,2.7307519201228874,0.7834101382488476,2.0,363.0,2.0,365.0,7
