time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa
2026-08-07 00:00:00+02:00,18.6,1009.5,1.72,324,0,20.7,183.0,2.7,360,19.9,401.0,3.85,27,18.2,624.0,4.57,27,16.3,850.76,3.41,13,14.4,1082.66,2.6,349,10.6,1563.0,3.2,288
2026-08-07 01:00:00+02:00,17.7,1009.7,1.55,345,0,19.9,185.0,3.86,10,19.5,403.0,5.24,27,17.8,626.0,6.91,21,15.9,852.29,5.41,14,14.0,1083.7,4.05,2,10.3,1563.0,2.71,307
2026-08-07 02:00:00+02:00,16.3,1010.2,1.1,355,0,18.5,188.0,2.88,20,18.9,406.0,4.93,15,17.3,628.0,5.59,23,15.4,854.29,4.61,14,13.5,1085.7,3.78,1,9.8,1565.0,3.14,320
2026-08-07 03:00:00+02:00,15.7,1010.1,1.71,353,0,17.9,187.0,6.0,360,17.9,404.0,5.73,6,16.5,626.0,5.92,25,14.8,851.82,4.67,23,13.0,1082.75,3.44,19,9.5,1561.0,1.17,347
2026-08-07 04:00:00+02:00,15.3,1010.2,1.96,345,0,17.6,188.0,5.4,358,17.2,405.0,5.89,24,16.0,626.0,6.53,33,14.4,851.82,4.62,29,12.8,1082.75,2.76,19,9.5,1561.0,1.79,262
2026-08-07 05:00:00+02:00,14.3,1009.9,2.04,349,0,16.5,185.0,5.8,1,16.0,401.0,5.65,26,15.5,621.0,7.23,42,13.9,846.82,5.28,38,12.3,1077.75,3.4,28,9.1,1556.0,1.76,291
2026-08-07 06:00:00+02:00,14.1,1010.1,2.22,352,0,15.9,187.0,6.3,360,15.6,402.0,5.24,30,15.3,622.0,6.32,42,13.7,847.59,4.53,37,12.2,1078.27,2.8,27,9.1,1556.0,1.66,279
2026-08-07 07:00:00+02:00,14.1,1010.5,2.31,355,0,15.2,190.0,6.12,5,15.2,405.0,5.89,28,14.8,625.0,6.15,36,13.4,850.36,4.37,33,11.9,1080.8,2.64,24,8.9,1558.0,1.52,265
2026-08-07 08:00:00+02:00,16.3,1010.6,2.12,352,0,15.4,191.0,4.2,360,15.2,406.0,5.06,35,15.4,626.0,4.64,42,13.8,851.59,3.31,37,12.2,1082.27,2.04,25,8.9,1560.0,1.42,280
2026-08-07 09:00:00+02:00,18.5,1010.9,2.7,360,0,16.7,194.0,3.9,1,15.0,409.0,5.57,29,15.1,629.0,5.12,39,13.5,854.35,3.9,35,11.9,1084.79,2.7,29,8.8,1562.0,0.99,320
