time,icon_d2_index,icon_d2_max_positive_gradient_K_per_100m,icon_d2_inversion_deltaT_K,icon_d2_inversion_depth_m,icon_d2_inversion_base_m,icon_d2_inversion_top_m,icon_d2_level_count
2026-08-07 00:00:00+02:00,3.6559999999999993,2.658227848101263,2.099999999999998,79.0,2.0,81.0,7
2026-08-07 01:00:00+02:00,3.6965,2.7160493827160486,2.1999999999999993,81.0,2.0,83.0,7
2026-08-07 02:00:00+02:00,4.177999999999999,2.619047619047618,2.599999999999998,302.0,2.0,304.0,7
2026-08-07 03:00:00+02:00,3.6995,2.6506024096385534,2.1999999999999993,83.0,2.0,85.0,7
2026-08-07 04:00:00+02:00,3.7385000000000006,2.7380952380952386,2.3000000000000007,84.0,2.0,86.0,7
2026-08-07 05:00:00+02:00,3.6965,2.7160493827160486,2.1999999999999993,81.0,2.0,83.0,7
2026-08-07 06:00:00+02:00,3.5495000000000005,2.168674698795182,1.8000000000000007,83.0,2.0,85.0,7
2026-08-07 07:00:00+02:00,2.886461240310077,1.27906976744186,1.0999999999999996,86.0,2.0,88.0,7
2026-08-07 08:00:00+02:00,0.571666666666668,0.0909090909090914,0.20000000000000107,220.0,304.0,524.0,7
2026-08-07 09:00:00+02:00,0.450833333333333,0.04545454545454529,0.09999999999999964,220.0,307.0,527.0,7
2026-08-07 10:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-07 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-07 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-07 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-07 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-07 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-07 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-07 17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-07 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-07 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-07 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-08-07 21:00:00+02:00,3.2960000000000003,1.874999999999999,1.1999999999999993,64.0,2.0,66.0,7
2026-08-07 22:00:00+02:00,3.6035000000000004,2.898550724637681,2.0,69.0,2.0,71.0,7
2026-08-07 23:00:00+02:00,3.7865,1.8055555555555565,1.6000000000000014,291.0,2.0,293.0,7
