time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,temperature_100m_agl,deltaT_100m_model_K,temperature_200m_agl,deltaT_200m_model_K,temperature_500m_agl,deltaT_500m_model_K,inversion_index,surface_temperature_obs,dwd_temperature_obs,surface_temperature_for_profile,surface_temperature_source,surface_temp_bias_K,deltaT_100m_surface_K,deltaT_200m_surface_K,deltaT_500m_surface_K,inversion_index_corrected,surface_correction_used,local_stratification_index,local_max_gradient_K_per_100m,local_positive_deltaT_K,local_inversion_depth_m,local_surface_measured,local_inverted_layer_count,local_strongest_layer,local_profile_top_m,local_profile_point_count
2026-09-22 00:00:00+02:00,14.5,1027.2,3.41,328,88,13.5,234.0,9.83,329,11.5,447.0,10.15,328,9.3,663.0,10.2,327,8.7,883.68,10.8,328,8.0,1109.24,11.41,328,6.8,1576.0,12.61,329,0.0,0.0,0.0,231.4,14.07279860505667,-0.42720139494332976,13.63687881429817,-0.8631211857018304,10.933703703703703,-3.566296296296297,0.0,,,14.5,model_2m,,-0.42720139494332976,-0.8631211857018304,-3.566296296296297,0.0,False,0.0,0.0,0.0,0.0,False,0,keine,444.4,3
2026-09-22 01:00:00+02:00,14.0,1027.6,3.49,333,16,13.1,237.0,9.18,331,11.0,449.0,9.29,329,9.3,666.0,9.81,328,9.0,886.68,10.37,330,8.6,1112.24,10.94,333,7.8,1579.0,12.13,337,0.0,0.0,0.0,234.4,13.620481927710843,-0.3795180722891569,13.233218588640275,-0.7667814113597249,10.580092165898618,-3.419907834101382,0.0,,,14.0,model_2m,,-0.3795180722891569,-0.7667814113597249,-3.419907834101382,0.0,False,0.0,0.0,0.0,0.0,False,0,keine,446.4,3
2026-09-22 02:00:00+02:00,14.0,1027.3,2.92,329,78,13.2,235.0,8.13,328,11.2,447.0,9.09,331,9.1,663.0,9.58,335,9.1,883.92,10.21,339,9.0,1109.72,10.86,342,8.9,1577.0,12.25,346,0.0,0.0,0.0,232.4,13.659722222222221,-0.34027777777777857,13.3125,-0.6875,10.659444444444443,-3.3405555555555573,0.0,14.433333333333332,14.433333333333332,14.433333333333332,measured,0.4333333333333318,-0.7736111111111104,-1.1208333333333318,-3.773888888888889,0.0,True,0.0,0.0,0.0,0.0,True,0,keine,444.4,3
2026-09-22 03:00:00+02:00,13.2,1026.8,2.47,346,88,13.0,230.0,8.26,339,11.0,442.0,8.41,338,9.0,659.0,8.57,336,8.7,879.68,9.04,339,8.4,1105.24,9.53,342,7.8,1572.0,10.56,346,0.0,0.0,0.0,227.4,13.113043478260868,-0.08695652173913082,13.024312333629103,-0.17568766637089617,10.44147465437788,-2.75852534562212,0.0,14.1,14.1,14.1,measured,0.9000000000000004,-0.9869565217391312,-1.0756876663708965,-3.6585253456221203,0.0,True,0.0,0.0,0.0,0.0,True,0,keine,439.4,3
2026-09-22 04:00:00+02:00,12.9,1027.3,1.81,354,94,13.0,235.0,7.12,349,11.0,447.0,7.24,347,9.1,663.0,7.33,346,8.4,883.45,7.84,345,7.8,1108.76,8.35,344,6.4,1575.0,9.37,344,0.043402777777777624,230.4,0.09999999999999964,232.4,12.942534722222222,0.04253472222222143,12.9859375,0.0859375,10.510925925925926,-2.389074074074074,0.46267175925925885,14.049999999999999,14.049999999999999,14.049999999999999,measured,1.1499999999999986,-1.1074652777777771,-1.0640624999999986,-3.5390740740740725,0.34700381944444414,True,0.0,0.0,0.0,0.0,True,0,keine,444.4,3
2026-09-22 05:00:00+02:00,12.3,1027.4,1.55,15,67,12.6,235.0,6.5,360,10.6,447.0,6.25,354,8.7,662.0,6.16,348,8.3,882.68,6.89,344,7.9,1108.24,7.65,340,7.1,1575.0,9.23,335,0.13020833333333287,230.4,0.29999999999999893,232.4,12.427604166666667,0.12760416666666607,12.5578125,0.2578125,10.108651162790697,-2.191348837209304,0.6968152777777765,13.950000000000001,13.950000000000001,13.950000000000001,measured,1.6500000000000004,-1.5223958333333343,-1.3921875000000004,-3.8413488372093045,0.5226114583333323,True,0.0,0.0,0.0,0.0,True,0,keine,444.4,3
2026-09-22 06:00:00+02:00,11.3,1027.2,1.14,75,99,12.1,233.0,3.74,16,10.5,444.0,5.22,353,8.5,660.0,5.87,346,8.2,880.45,6.97,344,8.0,1105.77,8.07,343,7.5,1572.0,10.29,341,0.3502626970227666,228.4,0.7999999999999989,230.4,11.643257443082312,0.34325744308231165,11.993520140105078,0.6935201401050772,9.957407407407407,-1.3425925925925934,1.2847482778750718,13.166666666666666,13.166666666666666,13.166666666666666,measured,1.8666666666666654,-1.5234092235843537,-1.1731465265615881,-3.209259259259259,0.9635612084063039,True,0.0,0.0,0.0,0.0,True,0,keine,441.4,3
2026-09-22 07:00:00+02:00,11.1,1027.7,1.17,110,98,11.8,236.0,3.14,53,10.2,448.0,3.64,15,8.4,663.0,3.91,352,8.3,883.68,5.54,351,8.2,1109.24,7.18,350,8.0,1576.0,10.45,349,0.30250648228176363,231.4,0.7000000000000011,233.4,11.396456352636129,0.29645635263612924,11.698962834917891,0.5989628349178915,9.742883720930232,-1.3571162790697677,1.164195217516567,12.383333333333333,12.383333333333333,12.383333333333333,measured,1.2833333333333332,-0.986876980697204,-0.6843704984154417,-2.640449612403101,0.8731464131374254,True,0.0,0.0,0.0,0.0,True,0,keine,445.4,3
2026-09-22 08:00:00+02:00,11.2,1027.6,0.85,159,65,11.8,236.0,1.14,15,10.2,447.0,2.97,348,8.4,663.0,4.25,339,8.1,883.45,5.82,343,7.9,1108.76,7.41,346,7.4,1575.0,10.6,348,0.25929127052722617,231.4,0.6000000000000014,233.4,11.454105445116681,0.2541054451166822,11.713396715643906,0.513396715643907,9.736666666666666,-1.463333333333333,1.047467329299915,12.5,12.5,12.5,measured,1.3000000000000007,-1.0458945548833185,-0.7866032843560937,-2.7633333333333336,0.7856004969749363,True,0.0,0.0,0.0,0.0,True,0,keine,444.4,3
2026-09-22 09:00:00+02:00,12.1,1028.3,1.0,143,61,11.7,241.0,0.5,37,10.3,453.0,2.79,338,8.3,668.0,3.37,338,8.0,888.92,4.85,345,7.7,1114.72,6.37,348,7.1,1582.0,9.45,352,0.0,0.0,0.0,238.4,11.934179357021996,-0.16582064297800336,11.76497461928934,-0.33502538071065935,9.838604651162791,-2.2613953488372083,0.0,14.066666666666668,14.066666666666668,14.066666666666668,measured,1.9666666666666686,-2.132487309644672,-2.301692047377328,-4.228062015503877,0.0,True,0.0,0.0,0.0,0.0,True,0,keine,450.4,3
