time,temperature_obs
2026-09-22 02:00:00+02:00,14.5
2026-09-22 02:10:00+02:00,14.4
2026-09-22 02:20:00+02:00,14.4
2026-09-22 02:30:00+02:00,14.5
2026-09-22 02:40:00+02:00,14.5
2026-09-22 02:50:00+02:00,14.3
2026-09-22 03:00:00+02:00,14.2
2026-09-22 03:10:00+02:00,14.2
2026-09-22 03:20:00+02:00,14.1
2026-09-22 03:30:00+02:00,14.1
2026-09-22 03:40:00+02:00,14.0
2026-09-22 03:50:00+02:00,14.0
2026-09-22 04:00:00+02:00,14.0
2026-09-22 04:10:00+02:00,14.1
2026-09-22 04:20:00+02:00,14.0
2026-09-22 04:30:00+02:00,14.1
2026-09-22 04:40:00+02:00,14.1
2026-09-22 04:50:00+02:00,14.0
2026-09-22 05:00:00+02:00,14.0
2026-09-22 05:10:00+02:00,14.0
2026-09-22 05:20:00+02:00,14.0
2026-09-22 05:30:00+02:00,14.0
2026-09-22 05:40:00+02:00,13.9
2026-09-22 05:50:00+02:00,13.8
2026-09-22 06:00:00+02:00,13.9
2026-09-22 06:10:00+02:00,13.5
2026-09-22 06:20:00+02:00,13.3
2026-09-22 06:30:00+02:00,13.0
2026-09-22 06:40:00+02:00,12.7
2026-09-22 06:50:00+02:00,12.6
2026-09-22 07:00:00+02:00,12.7
2026-09-22 07:10:00+02:00,12.3
2026-09-22 07:20:00+02:00,12.2
2026-09-22 07:30:00+02:00,12.4
2026-09-22 07:40:00+02:00,12.4
2026-09-22 07:50:00+02:00,12.3
2026-09-22 08:00:00+02:00,12.3
2026-09-22 08:10:00+02:00,12.2
2026-09-22 08:20:00+02:00,12.5
2026-09-22 08:30:00+02:00,12.4
2026-09-22 08:40:00+02:00,12.7
2026-09-22 08:50:00+02:00,12.9
2026-09-22 09:00:00+02:00,13.6
2026-09-22 09:10:00+02:00,13.8
2026-09-22 09:20:00+02:00,14.0
2026-09-22 09:30:00+02:00,14.2
2026-09-22 09:40:00+02:00,14.4
2026-09-22 09:50:00+02:00,14.4
2026-09-22 10:00:00+02:00,14.5
2026-09-22 10:10:00+02:00,15.0
2026-09-22 10:20:00+02:00,15.3
2026-09-22 10:30:00+02:00,15.5
2026-09-22 10:40:00+02:00,15.4
2026-09-22 10:50:00+02:00,15.4
2026-09-22 11:00:00+02:00,15.4
2026-09-22 11:10:00+02:00,15.5
2026-09-22 11:20:00+02:00,15.6
2026-09-22 11:30:00+02:00,15.9
2026-09-22 11:40:00+02:00,15.8
2026-09-22 11:50:00+02:00,15.8
2026-09-22 12:00:00+02:00,15.7
2026-09-22 12:10:00+02:00,15.9
2026-09-22 12:20:00+02:00,15.5
2026-09-22 12:30:00+02:00,15.9
2026-09-22 12:40:00+02:00,15.9
2026-09-22 12:50:00+02:00,16.3
2026-09-22 13:00:00+02:00,16.0
2026-09-22 13:10:00+02:00,16.0
2026-09-22 13:20:00+02:00,16.0
2026-09-22 13:30:00+02:00,16.3
2026-09-22 13:40:00+02:00,16.6
2026-09-22 13:50:00+02:00,16.2
2026-09-22 14:00:00+02:00,16.3
2026-09-22 14:10:00+02:00,16.4
2026-09-22 14:20:00+02:00,16.3
2026-09-22 14:30:00+02:00,16.3
2026-09-22 14:40:00+02:00,16.2
2026-09-22 14:50:00+02:00,16.8
2026-09-22 15:00:00+02:00,16.4
2026-09-22 15:10:00+02:00,16.4
2026-09-22 15:20:00+02:00,16.7
2026-09-22 15:30:00+02:00,16.5
2026-09-22 15:40:00+02:00,16.5
2026-09-22 15:50:00+02:00,16.4
2026-09-22 16:00:00+02:00,16.5
2026-09-22 16:10:00+02:00,16.6
2026-09-22 16:20:00+02:00,16.6
2026-09-22 16:30:00+02:00,16.5
2026-09-22 16:40:00+02:00,16.7
2026-09-22 16:50:00+02:00,16.9
2026-09-22 17:00:00+02:00,16.9
2026-09-22 17:10:00+02:00,17.1
2026-09-22 17:20:00+02:00,17.1
2026-09-22 17:30:00+02:00,16.8
2026-09-22 17:40:00+02:00,16.9
2026-09-22 17:50:00+02:00,16.8
2026-09-22 18:00:00+02:00,16.6
2026-09-22 18:10:00+02:00,16.5
2026-09-22 18:20:00+02:00,16.3
2026-09-22 18:30:00+02:00,16.2
2026-09-22 18:40:00+02:00,16.2
2026-09-22 18:50:00+02:00,16.1
2026-09-22 19:00:00+02:00,15.9
2026-09-22 19:10:00+02:00,15.8
2026-09-22 19:20:00+02:00,15.6
2026-09-22 19:30:00+02:00,15.6
2026-09-22 19:40:00+02:00,15.5
2026-09-22 19:50:00+02:00,15.5
2026-09-22 20:00:00+02:00,15.3
2026-09-22 20:10:00+02:00,15.4
2026-09-22 20:20:00+02:00,15.3
2026-09-22 20:30:00+02:00,15.2
2026-09-22 20:40:00+02:00,15.0
2026-09-22 20:50:00+02:00,15.0
2026-09-22 21:00:00+02:00,14.8
2026-09-22 21:10:00+02:00,14.6
2026-09-22 21:20:00+02:00,14.4
2026-09-22 21:30:00+02:00,14.3
2026-09-22 21:40:00+02:00,14.2
2026-09-22 21:50:00+02:00,14.1
