time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,temperature_100m_agl,deltaT_100m_model_K,temperature_200m_agl,deltaT_200m_model_K,temperature_500m_agl,deltaT_500m_model_K,inversion_index,surface_temperature_obs,dwd_temperature_obs,surface_temperature_for_profile,surface_temperature_source,surface_temp_bias_K,deltaT_100m_surface_K,deltaT_200m_surface_K,deltaT_500m_surface_K,inversion_index_corrected,surface_correction_used,local_stratification_index,local_max_gradient_K_per_100m,local_positive_deltaT_K,local_inversion_depth_m,local_surface_measured,local_inverted_layer_count,local_strongest_layer,local_profile_top_m,local_profile_point_count
2026-09-05 00:00:00+02:00,21.2,1004.6,3.6,360,100,20.7,141.0,5.61,357,18.7,360.0,8.37,348,17.6,582.0,15.09,319,16.3,809.93,14.72,314,14.9,1043.05,14.48,308,12.2,1526.0,14.44,297,0.0,0.0,0.0,41.0,20.16118721461187,-1.038812785388128,19.24794520547945,-1.9520547945205493,17.49733690168034,-3.7026630983196576,0.0,,,21.2,model_2m,,-1.038812785388128,-1.9520547945205493,-3.7026630983196576,0.0,False,0.0,0.0,0.0,0.0,False,0,keine,482.0,4
2026-09-05 01:00:00+02:00,19.8,1005.0,3.2,14,98,19.2,144.0,5.02,13,17.1,361.0,6.3,9,15.5,583.0,8.02,342,14.5,809.76,9.17,321,13.5,1041.67,11.23,306,11.6,1522.0,16.66,290,0.0,0.0,0.0,44.0,18.65806451612903,-1.14193548387097,17.690322580645162,-2.1096774193548384,15.425030869641912,-4.374969130358089,0.0,,,19.8,model_2m,,-1.14193548387097,-2.1096774193548384,-4.374969130358089,0.0,False,0.0,0.0,0.0,0.0,False,0,keine,483.0,4
2026-09-05 02:00:00+02:00,19.2,1006.0,2.46,27,100,18.7,153.0,4.43,25,16.6,370.0,6.49,20,15.5,591.0,9.63,340,14.8,817.76,10.42,321,14.1,1049.66,12.12,306,12.7,1530.0,17.05,288,0.0,0.0,0.0,53.0,18.24516129032258,-0.9548387096774178,17.27741935483871,-1.9225806451612897,15.47221732227906,-3.7277826777209384,0.0,19.033333333333335,19.033333333333335,19.033333333333335,measured,-0.1666666666666643,-0.7881720430107535,-1.7559139784946254,-3.561116011054274,0.0,True,0.0,0.0,0.0,0.0,True,0,keine,491.0,4
2026-09-05 03:00:00+02:00,18.3,1005.8,0.71,8,100,17.8,151.0,1.08,22,16.4,368.0,2.35,319,15.8,589.0,8.74,284,14.9,815.76,10.37,291,14.0,1047.66,12.15,297,12.2,1528.0,15.94,304,0.0,0.0,0.0,51.0,17.483870967741936,-0.8161290322580648,16.838709677419352,-1.4612903225806484,15.756341506438526,-2.543658493561475,0.0,17.95,17.95,17.95,measured,-0.3500000000000014,-0.46612903225806335,-1.111290322580647,-2.1936584935614736,0.0,True,0.0,0.0,0.0,0.0,True,0,keine,489.0,4
2026-09-05 04:00:00+02:00,18.1,1006.3,0.32,162,95,17.8,155.0,0.5,127,16.9,372.0,3.11,272,16.0,594.0,7.46,285,14.8,820.29,9.06,286,13.7,1051.71,10.67,287,11.3,1531.0,13.89,289,0.0,0.0,0.0,55.0,17.613364055299538,-0.48663594470046334,17.198617511520737,-0.901382488479264,15.968182420787485,-2.131817579212516,0.0,17.599999999999998,17.599999999999998,17.599999999999998,measured,-0.5000000000000036,0.013364055299540212,-0.4013824884792605,-1.6318175792125125,0.3144654088050359,True,2.049779874213863,0.3773584905660431,0.20000000000000284,53.0,True,1,Boden-1000hPa,494.0,4
2026-09-05 05:00:00+02:00,17.3,1006.3,1.17,200,100,17.2,156.0,2.12,188,16.6,372.0,3.74,251,15.7,593.0,7.95,279,14.2,818.83,9.84,283,12.7,1049.76,11.75,285,9.8,1528.0,15.61,288,0.0,0.0,0.0,56.0,17.077777777777776,-0.22222222222222499,16.8,-0.5,15.653504848780056,-1.6464951512199448,0.0,17.650000000000002,17.650000000000002,17.650000000000002,measured,0.3500000000000014,-0.5722222222222264,-0.8500000000000014,-1.9964951512199463,0.0,True,0.0,0.0,0.0,0.0,True,0,keine,493.0,4
2026-09-05 06:00:00+02:00,17.3,1007.0,1.24,166,94,17.0,162.0,2.62,173,16.4,378.0,4.47,226,15.4,599.0,6.18,277,13.7,824.36,7.34,279,12.1,1054.8,8.51,280,8.8,1532.0,10.85,281,0.0,0.0,0.0,62.0,16.894444444444446,-0.405555555555555,16.616666666666667,-0.6833333333333336,15.39245651402201,-1.9075434859779907,0.0,16.900000000000002,16.900000000000002,16.900000000000002,measured,-0.3999999999999986,-0.005555555555556424,-0.283333333333335,-1.5075434859779921,0.13888888888888595,True,1.0374999999999823,0.16666666666666313,0.09999999999999787,60.0,True,1,Boden-1000hPa,499.0,4
2026-09-05 07:00:00+02:00,17.5,1007.7,1.8,180,85,17.2,167.0,3.42,187,16.0,383.0,6.08,224,15.1,604.0,5.86,263,13.4,829.13,6.73,269,11.8,1059.32,7.67,274,8.4,1536.0,9.68,281,0.0,0.0,0.0,67.0,17.016666666666666,-0.4833333333333343,16.461111111111112,-1.0388888888888879,15.11628959276018,-2.3837104072398194,0.0,17.2,17.2,17.2,measured,-0.3000000000000007,-0.18333333333333357,-0.7388888888888872,-2.0837104072398187,0.0,True,0.0,0.0,0.0,0.0,True,0,keine,504.0,4
2026-09-05 08:00:00+02:00,17.8,1008.2,1.8,199,100,17.1,171.0,3.09,205,16.4,387.0,5.31,253,14.6,608.0,5.82,267,13.1,832.89,6.54,268,11.5,1062.85,7.27,269,8.3,1539.0,8.73,270,0.0,0.0,0.0,71.0,17.00601851851852,-0.793981481481481,16.681944444444444,-1.1180555555555571,14.665158371040723,-3.1348416289592773,0.0,18.133333333333333,18.133333333333333,18.133333333333333,measured,0.33333333333333215,-1.127314814814813,-1.4513888888888893,-3.4681749622926095,0.0,True,0.0,0.0,0.0,0.0,True,0,keine,508.0,4
2026-09-05 09:00:00+02:00,18.9,1008.5,1.88,245,100,17.8,174.0,2.75,251,15.9,391.0,5.09,275,14.7,611.0,7.07,283,13.1,835.66,7.53,280,11.5,1065.37,8.01,278,8.3,1541.0,9.01,274,0.0,0.0,0.0,74.0,17.57235023041475,-1.3276497695852498,16.696774193548386,-2.203225806451613,14.76,-4.139999999999999,0.0,19.599999999999998,19.599999999999998,19.599999999999998,measured,0.6999999999999993,-2.027649769585249,-2.903225806451612,-4.839999999999998,0.0,True,0.0,0.0,0.0,0.0,True,0,keine,511.0,4
