time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa
2026-09-06 00:00:00+02:00,15.9,1021.9,4.79,281,64,15.1,190.0,11.81,296,13.3,404.0,13.95,301,11.1,622.0,14.34,304,9.3,843.39,14.24,304,7.4,1069.68,14.13,305,3.6,1538.0,13.92,307
2026-09-06 01:00:00+02:00,16.3,1022.3,5.07,292,18,15.2,194.0,11.77,302,13.2,408.0,12.85,304,11.1,626.0,13.7,306,9.3,847.39,13.61,307,7.4,1073.68,13.52,307,3.6,1542.0,13.34,308
2026-09-06 02:00:00+02:00,14.3,1022.6,3.81,267,100,14.0,196.0,9.3,287,12.9,410.0,10.87,303,11.0,627.0,11.94,308,9.1,848.39,12.42,310,7.3,1074.68,12.91,311,3.5,1543.0,13.89,312
2026-09-06 03:00:00+02:00,14.5,1022.8,3.63,278,83,14.0,198.0,9.62,298,12.7,411.0,11.62,310,10.8,629.0,13.16,314,8.9,849.92,12.91,313,7.0,1075.73,12.68,312,3.1,1543.0,12.21,311
2026-09-06 04:00:00+02:00,15.1,1023.3,3.2,284,72,14.6,202.0,9.7,307,13.0,415.0,12.03,313,10.8,633.0,12.56,312,8.8,853.69,12.51,310,6.9,1079.25,12.47,309,2.9,1546.0,12.41,306
2026-09-06 05:00:00+02:00,13.2,1024.0,3.22,263,28,13.4,207.0,8.43,292,12.5,420.0,10.68,309,10.5,637.0,11.73,311,8.6,857.92,12.12,309,6.7,1083.73,12.52,307,2.9,1551.0,13.38,303
2026-09-06 06:00:00+02:00,12.7,1023.8,2.84,260,2,13.6,206.0,8.1,294,12.7,419.0,10.44,310,10.6,636.0,11.05,311,8.6,856.69,11.41,309,6.7,1082.25,11.8,307,2.8,1549.0,12.6,304
2026-09-06 07:00:00+02:00,12.8,1024.0,2.62,252,9,13.6,207.0,7.28,291,12.5,420.0,9.16,314,10.6,637.0,10.66,318,8.7,857.92,10.79,317,6.8,1083.73,10.92,316,3.0,1551.0,11.19,314
2026-09-06 08:00:00+02:00,13.4,1024.0,3.04,253,35,13.7,207.0,7.06,277,12.7,420.0,7.53,308,10.9,638.0,8.82,316,9.1,859.16,9.39,314,7.3,1085.2,9.97,313,3.6,1553.0,11.13,310
2026-09-06 09:00:00+02:00,14.3,1024.7,2.91,254,55,13.6,213.0,7.5,279,12.5,427.0,8.28,302,10.6,644.0,7.6,315,9.1,865.15,8.13,313,7.7,1091.2,8.66,311,4.7,1559.0,9.75,308
2026-09-06 10:00:00+02:00,15.6,1025.1,3.67,253,13,13.8,216.0,7.21,268,12.6,429.0,6.96,295,10.6,647.0,6.01,313,9.4,868.15,6.69,311,8.1,1094.2,7.38,310,5.7,1562.0,8.76,307
