time,kit_mast_index,kit_max_positive_gradient_K_per_100m,kit_positive_deltaT_K,kit_inversion_base_m,kit_inversion_top_m,kit_inversion_depth_m,kit_inversion_deltaT_K,kit_source_id,kit_profile_levels,kit_missing_levels,kit_temperature_2m_C,kit_temperature_10m_C,kit_temperature_30m_C,kit_temperature_60m_C,kit_temperature_100m_C,kit_temperature_130m_C,kit_temperature_160m_C,kit_temperature_200m_C
2026-09-01 00:00:00+02:00,4.987566330765596,8.88051803498577,2.9813494961483933,2.0,160.0,158.0,2.9813494961483933,p5085541,7,200.0,15.428572704944646,15.862148086453749,17.6382516934509,18.22859070132445,18.33138784383264,18.34033140750521,18.40992220109304,
2026-09-01 00:40:00+02:00,5.0,11.036482823435012,3.135181997914604,2.0,160.0,158.0,3.135181997914604,p5081845,7,200.0,15.198631737136855,16.081550363011658,17.125559913162192,17.558939062057508,18.02185628256799,18.23498593620804,18.33381373505146,
2026-09-01 00:50:00+02:00,4.993319500756997,11.022705124314117,2.9899792511354963,2.0,160.0,158.0,2.9899792511354963,p5110857,7,200.0,15.111034743686693,15.992851153631822,17.028641407684294,17.47938150145721,17.83290253527522,17.871360497000115,18.10101399482219,
2026-09-01 01:00:00+02:00,4.95369622311991,8.485001251188473,2.9305443346798654,2.0,160.0,158.0,2.9305443346798654,p5085523,7,200.0,15.12925766308215,15.808057763177228,16.980023824310294,17.48197164139558,17.80749076510744,18.01787395161295,18.05980199776201,
2026-09-01 01:50:00+02:00,5.0,7.1695494416236905,3.123088531951863,2.0,160.0,158.0,3.123088531951863,p5110840,7,200.0,14.809857687255889,15.32055790679548,16.754467795120217,17.347426682136533,17.593761021564536,17.802170388832348,17.93294621920775,
2026-09-01 02:50:00+02:00,4.312543268015537,8.967642170117678,2.8680108258006367,2.0,60.0,58.0,2.598814902023305,p5134135,7,200.0,14.902955931373636,15.167515968900016,16.96104440292355,17.50177083339694,17.404785075879353,17.41902387259528,17.673980999656685,
2026-09-01 03:50:00+02:00,5.0,10.72858771441779,3.826737070538812,2.0,160.0,158.0,3.826737070538812,p5134118,7,200.0,13.855225833793678,14.044907761758138,16.190625304641696,17.05861617951201,17.093677051580617,17.39929674331222,17.68196290433249,
2026-09-01 04:50:00+02:00,5.0,8.34670730946212,3.4708268387603347,2.0,160.0,158.0,3.4708268387603347,p5134101,7,200.0,13.463838955436737,13.607747734717028,15.277089196609452,16.486478679356974,16.720412852718944,16.881470932018292,16.93466579419707,
2026-09-01 05:30:00+02:00,5.0,11.742420101172131,4.220527723466187,2.0,160.0,158.0,4.220527723466187,p5205215,7,200.0,13.141628453258557,13.175085775892867,15.523569796127294,16.28803396349331,16.523402082746003,16.691579967519203,17.362156176724742,
2026-09-01 05:50:00+02:00,5.0,11.1214156937916,3.62774377737682,10.0,160.0,150.0,3.62774377737682,p5134084,7,200.0,13.098346641632112,13.073441082234682,15.297724220993002,16.11406521731821,16.453476417037106,16.53784411560642,16.7011848596115,
2026-09-01 06:30:00+02:00,4.98,11.69158576278046,3.577350786118356,2.0,100.0,98.0,3.4946044863855725,p5205198,7,200.0,12.60695154037096,12.70835776518376,15.046674917739852,15.79571533147938,16.101556026756533,16.00971115627611,16.092457456008894,
2026-09-01 06:50:00+02:00,4.58,11.441345385818504,3.5283662124869366,2.0,60.0,58.0,3.405507415990167,p5256292,7,200.0,12.359189455795308,12.394657500198344,14.682926577362045,15.764696871785477,15.73500347252546,15.663581802952391,15.78644059944916,
2026-09-01 07:30:00+02:00,4.98,12.5352758034769,3.749665767489889,2.0,100.0,98.0,3.508886965659604,p5205181,7,200.0,12.916553670917542,13.3848925420176,15.89194770271298,16.36601639307913,16.425440636577147,16.190271669615434,16.43105047144572,
2026-09-01 07:50:00+02:00,4.98,17.799412990664987,3.298725128641653,2.0,100.0,98.0,3.0570110693329937,p5256275,7,200.0,13.576660014293685,15.000613053546882,16.294530090179418,16.47381264740756,16.633671083626677,16.531340335072546,16.773054394381205,
2026-09-01 08:30:00+02:00,3.443782931783,19.90958135048464,2.1152739603330097,2.0,30.0,28.0,1.7456743976744988,p5205164,7,200.0,15.183476207504302,16.776242715543074,16.9291506051788,16.40470898935192,16.09533215048159,15.96741222402362,16.33701178668213,
2026-09-01 08:50:00+02:00,3.271342146080833,22.33766523901561,2.172479130170899,2.0,10.0,8.0,1.787013219121249,p5300377,7,200.0,16.35119384656909,18.13820706569033,17.60261307318111,16.937137283401558,16.50603900075126,16.294511348202256,16.679977259251906,
2026-09-01 09:30:00+02:00,2.8859219985274933,15.111037472390487,1.208882997791239,2.0,10.0,8.0,1.208882997791239,p5205146,7,200.0,18.527848703220403,19.73673170101164,18.780483426055863,17.938708961934378,17.47265505009524,17.056041963322553,16.919821608179713,
2026-09-01 09:50:00+02:00,2.781879647406505,13.160243388871962,1.052819471109757,2.0,10.0,8.0,1.052819471109757,p5300360,7,200.0,18.99237109718897,20.04519056829873,19.08670699929028,18.12943209182054,17.61693842844198,17.210953354934702,17.080882431456796,
2026-09-01 10:40:00+02:00,2.9829367317504536,16.930063720320998,1.3544050976256798,2.0,10.0,8.0,1.3544050976256798,p5351068,7,200.0,20.68573667712405,22.04014177474973,20.66847407676693,19.50234313074493,19.135580241756887,18.574608722910828,18.3450019274241,
2026-09-01 10:50:00+02:00,2.8903297761772464,15.193683303323358,1.2154946642658686,2.0,10.0,8.0,1.2154946642658686,p5300343,7,200.0,20.75633224162679,21.97182690589266,20.644332027999848,19.49439037067157,19.077368863079208,18.492929870738475,18.31453001844533,
2026-09-01 11:20:00+02:00,2.582555250550136,9.422910947815044,0.7538328758252035,2.0,10.0,8.0,0.7538328758252035,p5369720,7,200.0,20.98862541536335,21.742458291188555,20.58543254171749,19.76197014200847,19.35538242506992,18.94309901485736,18.75362904454548,
2026-09-01 11:40:00+02:00,2.8798641713722968,14.99745321323056,1.1997962570584448,2.0,10.0,8.0,1.1997962570584448,p5351051,7,200.0,21.60117296538545,22.800969222443896,21.67612127397153,20.382308591901136,19.904856639199497,19.527568111384944,19.295138058759026,
2026-09-01 11:50:00+02:00,2.527609912311104,8.392685855833193,0.6714148684666554,2.0,10.0,8.0,0.6714148684666554,p5300326,7,200.0,22.1232096683922,22.79462453685885,21.75788953211973,20.80771681107331,20.33099287123476,19.983661862354147,19.73292637408701,
2026-09-01 12:20:00+02:00,2.3961937819128702,5.928633410866313,0.474290672869305,2.0,10.0,8.0,0.474290672869305,p5369703,7,200.0,22.93955898362354,23.413849656492847,22.49339033039854,21.35351736660516,20.785181484478045,20.45870333227723,20.200785890062964,
2026-09-01 12:40:00+02:00,2.546238118162345,8.74196471554396,0.6993571772435168,2.0,10.0,8.0,0.6993571772435168,p5351034,7,200.0,22.984402046234155,23.683759223477672,22.295814050659168,21.490825690681472,21.037020819005733,20.66659146476941,20.501881673075346,
2026-09-01 12:50:00+02:00,0.3918327610191649,0.6878663846010991,0.0550293107680879,2.0,10.0,8.0,0.0550293107680879,p5410215,7,200.0,23.822857991565733,23.87788730233382,22.84091243504329,21.909086014905345,21.41003724338568,21.00092258826585,20.771817521197008,
2026-09-01 13:20:00+02:00,2.474661926309366,7.399911118300606,0.5919928894640485,2.0,10.0,8.0,0.5919928894640485,p5369686,7,200.0,23.5380016008606,24.12999449032465,23.225693055663992,22.322682597414666,21.910312988057346,21.3950467062822,21.203237159596743,
2026-09-01 13:40:00+02:00,2.40163185518813,6.030597284777439,0.4824477827821951,2.0,10.0,8.0,0.4824477827821951,p5351017,7,200.0,25.01319892948533,25.49564671226753,23.63788034495541,22.708197669314096,22.27613442924684,21.76900089490067,21.5629331774114,
2026-09-01 13:50:00+02:00,2.367209154832631,5.385171653111831,0.4308137322489465,2.0,10.0,8.0,0.4308137322489465,p5410198,7,200.0,24.136864979846955,24.5676787120959,23.2178548643341,22.65107844806928,22.188085044962943,21.709492023779827,21.462095918014512,
2026-09-01 14:20:00+02:00,2.4487358629540257,6.91379743038798,0.5531037944310384,2.0,10.0,8.0,0.5531037944310384,p5369669,7,200.0,24.576797473842618,25.129901268273656,24.03803150042719,23.261312450963352,22.689480763804543,22.35919298719065,22.09246212715657,
2026-09-01 14:40:00+02:00,3.650293867157552,4.875440800736328,2.2975101994830247,160.0,200.0,40.0,1.950176320294532,p5350999,8,,24.3211471198006,24.668480998989093,23.981827636901794,23.21679261158241,22.57422934568594,22.260790814245446,21.99178094756063,23.94195726785516
2026-09-01 14:50:00+02:00,1.3103236299814678,2.713949183782649,0.2171159347026119,2.0,10.0,8.0,0.2171159347026119,p5456141,8,,24.145739560480592,24.362855495183204,23.56393673860862,22.91846453680093,22.38167423145948,22.07349419222976,21.981256465263115,21.142914400028545
2026-09-01 15:20:00+02:00,1.4328095547036366,2.984138723610963,0.238731097888877,2.0,10.0,8.0,0.238731097888877,p5475629,8,,24.416141112648067,24.654872210536944,23.78703577444456,23.24386862070722,22.757586602611383,22.28571200864594,22.167312214103685,21.3026026370201
2026-09-01 15:50:00+02:00,1.4473898165940924,3.0163010660163803,0.2413040852813104,2.0,10.0,8.0,0.2413040852813104,p5456124,8,,24.147099767505672,24.388403852786983,23.92012135502622,23.383998955141667,22.99607719065056,22.53965268996059,22.38206955427552,21.50995672406769
2026-09-01 16:20:00+02:00,1.3148148638917836,2.7238563174083463,0.2179085053926677,2.0,10.0,8.0,0.2179085053926677,p5475612,8,,23.929927016338365,24.147835521731032,23.64025404672238,23.134914680531825,22.70292271847236,22.402437425676634,22.182401028650904,21.58056921108628
2026-09-01 16:50:00+02:00,2.487056124320977,7.632302331018304,0.6255500668844647,2.0,10.0,8.0,0.6105841864814643,p5508561,8,,25.086319391365084,25.696903577846548,24.73247711439509,23.731770802426663,23.35744329244809,23.02010047354242,23.03506635394542,22.061862587409976
2026-09-01 17:20:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p5475595,8,,24.494707680301666,24.42139211714169,23.886793907928435,23.467732764356025,23.07326772011827,22.785845892145925,22.58286071042633,21.968631885719315
2026-09-01 17:50:00+02:00,1.7648903259758324,3.716669836711395,0.2973335869369116,2.0,10.0,8.0,0.2973335869369116,p5508544,8,,24.19985316407777,24.49718675101468,24.003371253387407,23.47839880366777,23.10854475599321,22.83252002498288,22.594655538406347,22.022953072406786
2026-09-01 18:00:00+02:00,1.2876301413212463,2.663890017620396,0.2131112014096317,2.0,10.0,8.0,0.2131112014096317,p5520442,8,,24.34648971240618,24.55960091381581,24.12232226794433,23.62147418974558,23.209619623880705,22.939421892632147,22.73237685724638,22.14419459996794
2026-09-01 18:20:00+02:00,2.727162523193297,12.13429730987432,0.9707437847899456,2.0,10.0,8.0,0.9707437847899456,p5475578,8,,24.469751755714466,25.44049554050441,24.953640591461163,24.09394707271323,23.7496293963479,23.41876164859965,23.28087425874328,22.36697137203218
2026-09-01 18:50:00+02:00,2.892838395843469,8.473567126527959,0.9192575937652024,2.0,30.0,28.0,0.9192575937652024,p5508527,8,,23.87724775646973,24.555133126591965,24.79650535023493,24.300289496986405,23.878415970021976,23.56873438712354,23.376105164377854,22.596801023319248
2026-09-01 19:00:00+02:00,3.2298530593261265,12.39874749733545,1.424779588989189,2.0,30.0,28.0,1.424779588989189,p5520425,8,,23.22879676197817,24.220696561765006,24.65357635096736,24.05351062922922,23.686874151359312,23.36405901069821,23.195564929295873,22.568469601631197
2026-09-01 19:20:00+02:00,2.914765507438616,8.643777302074085,0.9521482611579232,2.0,30.0,28.0,0.9521482611579232,p5475560,8,,22.99536705427172,23.686869238437644,23.94751531542964,23.567193706723508,23.21814625585624,22.921527337882782,22.733771246404025,22.214912579677595
2026-09-01 19:50:00+02:00,3.561870268525841,12.406701253604302,1.4728054027887616,2.0,60.0,58.0,1.4728054027887616,p5508510,8,,21.4962544280243,22.488790528312645,22.966599843963586,22.969059830813062,22.761666022579792,22.55752901717654,22.33872055507407,21.836232218444845
2026-09-01 20:00:00+02:00,3.883853134881739,11.035090671491288,1.9557797023226087,2.0,60.0,58.0,1.9557797023226087,p5520408,8,,21.050771389644638,21.93357864336394,22.685335835021952,23.006551091967246,22.812295109868675,22.560825757006555,22.31394361396026,21.765767185894052
2026-09-01 20:50:00+02:00,4.58,19.03838684809358,4.157891999997371,2.0,60.0,58.0,4.157891999997371,p5508492,8,,18.230212687713657,18.51264165047707,22.320319020095788,22.388104687711028,22.20315245320998,22.17499224465282,22.03547871565755,21.519374267059337
2026-09-01 21:00:00+02:00,4.58,21.603479104378955,4.512793068431865,2.0,60.0,58.0,4.512793068431865,p5520391,8,,18.009551883098627,18.17942466409427,22.50012048497006,22.522344951530492,22.224027881272875,22.071682079179467,21.90526204051461,21.47177588642881
2026-09-01 22:00:00+02:00,4.58,17.48734385326431,6.034832068248033,2.0,60.0,58.0,6.034832068248033,p5520373,8,,16.305234868128927,16.4997889707702,19.997257741423063,22.34006693637696,22.053950317679707,21.84053692331084,21.546091986295394,21.125938957531503
