time,level_type,pressure_hPa,height_msl_m,height_agl_m,temperature_C,usable_for_inversion
2026-09-02 00:00:00+02:00,surface,,9.0,2.0,15.4,True
2026-09-02 00:00:00+02:00,pressure,1000.0,164.0,157.0,15.4,True
2026-09-02 00:00:00+02:00,pressure,975.0,378.0,371.0,14.2,True
2026-09-02 00:00:00+02:00,pressure,950.0,597.0,590.0,12.7,True
2026-09-02 00:00:00+02:00,pressure,925.0,820.03,813.03,11.2,True
2026-09-02 00:00:00+02:00,pressure,900.0,1048.03,1041.03,9.6,True
2026-09-02 00:00:00+02:00,pressure,850.0,1520.0,1513.0,6.5,True
2026-09-02 01:00:00+02:00,surface,,9.0,2.0,15.0,True
2026-09-02 01:00:00+02:00,pressure,1000.0,161.0,154.0,15.1,True
2026-09-02 01:00:00+02:00,pressure,975.0,375.0,368.0,14.2,True
2026-09-02 01:00:00+02:00,pressure,950.0,594.0,587.0,12.6,True
2026-09-02 01:00:00+02:00,pressure,925.0,817.26,810.26,11.1,True
2026-09-02 01:00:00+02:00,pressure,900.0,1045.51,1038.51,9.6,True
2026-09-02 01:00:00+02:00,pressure,850.0,1518.0,1511.0,6.6,True
2026-09-02 02:00:00+02:00,surface,,9.0,2.0,14.1,True
2026-09-02 02:00:00+02:00,pressure,1000.0,155.0,148.0,14.4,True
2026-09-02 02:00:00+02:00,pressure,975.0,369.0,362.0,14.1,True
2026-09-02 02:00:00+02:00,pressure,950.0,588.0,581.0,12.9,True
2026-09-02 02:00:00+02:00,pressure,925.0,811.26,804.26,11.5,True
2026-09-02 02:00:00+02:00,pressure,900.0,1039.51,1032.51,10.1,True
2026-09-02 02:00:00+02:00,pressure,850.0,1512.0,1505.0,7.2,True
2026-09-02 03:00:00+02:00,surface,,9.0,2.0,13.5,True
2026-09-02 03:00:00+02:00,pressure,1000.0,158.0,151.0,14.3,True
2026-09-02 03:00:00+02:00,pressure,975.0,372.0,365.0,13.9,True
2026-09-02 03:00:00+02:00,pressure,950.0,591.0,584.0,12.9,True
2026-09-02 03:00:00+02:00,pressure,925.0,814.26,807.26,11.5,True
2026-09-02 03:00:00+02:00,pressure,900.0,1042.51,1035.51,10.0,True
2026-09-02 03:00:00+02:00,pressure,850.0,1515.0,1508.0,7.0,True
2026-09-02 04:00:00+02:00,surface,,9.0,2.0,13.1,True
2026-09-02 04:00:00+02:00,pressure,1000.0,160.0,153.0,14.0,True
2026-09-02 04:00:00+02:00,pressure,975.0,374.0,367.0,13.5,True
2026-09-02 04:00:00+02:00,pressure,950.0,592.0,585.0,12.4,True
2026-09-02 04:00:00+02:00,pressure,925.0,815.26,808.26,11.0,True
2026-09-02 04:00:00+02:00,pressure,900.0,1043.51,1036.51,9.6,True
