time,icon_d2_index,icon_d2_max_positive_gradient_K_per_100m,icon_d2_inversion_deltaT_K,icon_d2_inversion_depth_m,icon_d2_inversion_base_m,icon_d2_inversion_top_m,icon_d2_level_count
2026-09-02 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-02 01:00:00+02:00,0.38611403508771874,0.0657894736842103,0.09999999999999964,152.0,2.0,154.0,7
2026-09-02 02:00:00+02:00,0.7082123287671245,0.205479452054795,0.3000000000000007,146.0,2.0,148.0,7
2026-09-02 03:00:00+02:00,1.5078400447427307,0.5369127516778528,0.8000000000000007,149.0,2.0,151.0,7
2026-09-02 04:00:00+02:00,1.65671523178808,0.5960264900662254,0.9000000000000004,151.0,2.0,153.0,7
2026-09-02 05:00:00+02:00,1.6683825503355711,0.6040268456375841,0.9000000000000004,149.0,2.0,151.0,7
2026-09-02 06:00:00+02:00,1.6866369863013706,0.6164383561643838,0.9000000000000004,146.0,2.0,148.0,7
2026-09-02 07:00:00+02:00,1.5289942528735643,0.5517241379310349,0.8000000000000007,145.0,2.0,147.0,7
2026-09-02 08:00:00+02:00,1.0460399061032866,0.35211267605633806,0.5,142.0,2.0,144.0,7
2026-09-02 09:00:00+02:00,0.8136791277258548,0.18691588785046662,0.3999999999999986,214.0,145.0,359.0,7
2026-09-02 10:00:00+02:00,0.813679127725857,0.18691588785046745,0.40000000000000036,214.0,147.0,361.0,7
2026-09-02 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-02 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-02 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-02 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-02 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-02 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-02 17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-02 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-02 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-02 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-02 21:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-02 22:00:00+02:00,0.3820707762557101,0.06849315068493249,0.10000000000000142,146.0,2.0,148.0,7
2026-09-02 23:00:00+02:00,1.0400740740740742,0.3472222222222222,0.5,144.0,2.0,146.0,7
