time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,temperature_100m_agl,deltaT_100m_model_K,temperature_200m_agl,deltaT_200m_model_K,temperature_500m_agl,deltaT_500m_model_K,inversion_index,surface_temperature_obs,dwd_temperature_obs,surface_temperature_for_profile,surface_temperature_source,surface_temp_bias_K,inversion_index_corrected,surface_correction_used,deltaT_100m_surface_K,deltaT_200m_surface_K,deltaT_500m_surface_K,local_stratification_index,local_max_gradient_K_per_100m,local_positive_deltaT_K,local_inversion_depth_m,local_surface_measured,local_inverted_layer_count,local_strongest_layer,local_profile_top_m,local_profile_point_count
2026-09-20 00:00:00+02:00,21.3,1022.0,1.2,318,28,22.3,206.0,1.7,360,20.5,425.61,1.04,56,18.8,650.0,1.8,107,17.4,879.0,2.11,122,15.9,1113.0,2.62,103,13.0,1596.0,5.16,79,0.5291005291005291,189.0,1.0,191.0,21.81851851851852,0.518518518518519,22.22623286735577,0.9262328673557683,19.822772850840057,-1.477227149159944,1.6285176366843035,,,21.3,model_2m,,1.6285176366843035,False,0.518518518518519,0.9262328673557683,-1.477227149159944,3.755,0.5291005291005291,1.0,189.0,False,1,Boden-1000hPa,410.61,3
2026-09-20 01:00:00+02:00,20.8,1022.0,1.22,305,17,22.2,206.0,2.31,342,20.4,425.61,1.07,13,18.6,650.0,1.19,95,17.2,879.0,1.38,104,16.0,1113.0,2.8,95,12.9,1596.0,5.72,85,0.74074074074074,189.0,1.3999999999999986,191.0,21.525925925925925,0.7259259259259245,22.126232867355768,1.3262328673557668,19.682935959713,-1.1170640402870013,2.1665246913580227,,,20.8,model_2m,,2.1665246913580227,False,0.7259259259259245,1.3262328673557668,-1.1170640402870013,4.104999999999999,0.74074074074074,1.3999999999999986,189.0,False,1,Boden-1000hPa,410.61,3
2026-09-20 02:00:00+02:00,20.4,1022.3,1.3,293,12,22.1,209.0,2.72,324,20.2,428.12,1.29,333,18.3,652.0,0.44,76,17.1,881.0,0.89,90,15.9,1114.0,2.45,95,13.0,1598.0,5.59,85,0.8854166666666682,192.0,1.7000000000000028,194.0,21.267708333333335,0.8677083333333364,22.047973713033954,1.6479737130339558,19.462676433803825,-0.9373235661961736,2.5487638888888924,,,20.4,model_2m,,2.5487638888888924,False,0.8677083333333364,1.6479737130339558,-0.9373235661961736,4.377500000000002,0.8854166666666682,1.7000000000000028,192.0,False,1,Boden-1000hPa,413.12,3
2026-09-20 03:00:00+02:00,19.9,1021.9,1.3,293,10,22.0,205.0,3.19,319,20.1,424.12,1.63,327,18.2,648.0,0.46,45,16.8,877.0,0.92,76,15.7,1110.0,2.1,93,13.3,1593.0,4.85,83,1.1170212765957455,188.0,2.1000000000000014,190.0,20.99468085106383,1.0946808510638313,21.913289521723257,2.0132895217232587,19.328729676612472,-0.5712703233875267,3.1173723404255345,,,19.9,model_2m,,3.1173723404255345,False,1.0946808510638313,2.0132895217232587,-0.5712703233875267,4.626666666666667,1.1170212765957455,2.1000000000000014,188.0,False,1,Boden-1000hPa,409.12,3
2026-09-20 04:00:00+02:00,19.5,1021.9,1.21,294,2,21.9,204.0,3.12,320,20.1,423.61,1.69,330,18.2,648.0,0.63,31,16.8,876.0,1.15,61,15.7,1109.0,1.87,83,13.5,1593.0,4.18,76,1.2834224598930473,187.0,2.3999999999999986,189.0,20.757754010695187,1.2577540106951872,21.809840171212603,2.3098401712126027,19.326164267569858,-0.17383573243014183,3.5334411764705864,,,19.5,model_2m,,3.5334411764705864,False,1.2577540106951872,2.3098401712126027,-0.17383573243014183,4.623333333333334,1.2834224598930473,2.3999999999999986,187.0,False,1,Boden-1000hPa,408.61,3
2026-09-20 05:00:00+02:00,18.8,1022.0,1.39,291,2,21.6,205.0,2.9,316,19.8,424.12,1.63,331,18.0,648.0,0.87,30,16.6,877.0,1.4,61,15.4,1110.0,1.95,73,13.4,1592.0,3.69,68,1.48936170212766,188.0,2.8000000000000007,190.0,20.25957446808511,1.4595744680851084,21.517853231106244,2.7178532311062433,19.069322851527605,0.2693228515276047,4.06249645390071,,,18.8,model_2m,,4.06249645390071,False,1.4595744680851084,2.7178532311062433,0.2693228515276047,4.626666666666667,1.48936170212766,2.8000000000000007,188.0,False,1,Boden-1000hPa,409.12,3
2026-09-20 06:00:00+02:00,18.3,1022.1,1.36,287,0,21.4,206.0,2.9,314,19.7,425.12,1.49,328,18.0,649.0,0.76,45,16.6,877.0,1.45,67,15.4,1110.0,1.88,68,13.4,1593.0,3.19,56,1.6402116402116391,189.0,3.099999999999998,191.0,19.90740740740741,1.6074074074074076,21.330175246440305,3.0301752464403044,19.017509380025015,0.7175093800250139,4.195999999999999,,,18.3,model_2m,,4.195999999999999,False,1.6074074074074076,3.0301752464403044,0.7175093800250139,4.63,1.6402116402116391,3.099999999999998,189.0,False,1,Boden-1000hPa,410.12,3
2026-09-20 07:00:00+02:00,18.0,1022.2,1.33,283,0,21.2,206.0,3.19,311,19.6,425.12,1.64,321,17.9,649.0,0.54,37,16.7,877.0,1.35,66,15.2,1110.0,1.82,63,13.3,1593.0,3.13,47,1.6931216931216928,189.0,3.1999999999999993,191.0,19.659259259259258,1.659259259259258,21.134282584884993,3.1342825848849927,18.917509380025013,0.9175093800250131,4.2335,,,18.0,model_2m,,4.2335,False,1.659259259259258,3.1342825848849927,0.9175093800250131,4.63,1.6931216931216928,3.1999999999999993,189.0,False,1,Boden-1000hPa,410.12,3
2026-09-20 08:00:00+02:00,17.8,1022.7,1.46,286,1,20.9,210.0,3.64,307,19.4,429.12,1.85,309,17.9,653.0,0.11,360,16.6,881.0,1.06,72,15.1,1114.0,1.77,67,13.0,1596.0,3.23,42,1.6062176165803097,193.0,3.099999999999998,195.0,19.374093264248703,1.5740932642487024,20.8657721796276,3.0657721796276007,18.824602465606574,1.0246024656065735,4.201999999999999,,,17.8,model_2m,,4.201999999999999,False,1.5740932642487024,3.0657721796276007,1.0246024656065735,4.6433333333333335,1.6062176165803097,3.099999999999998,193.0,False,1,Boden-1000hPa,414.12,3
2026-09-20 09:00:00+02:00,18.7,1023.0,1.53,281,0,20.9,213.0,3.69,311,19.5,432.12,1.95,314,18.0,656.0,0.32,360,16.7,884.0,1.1,66,15.2,1117.0,1.99,69,12.9,1599.0,3.49,44,1.1224489795918364,196.0,2.1999999999999993,198.0,19.799999999999997,1.0999999999999979,20.887221613727636,2.187221613727637,18.944702519206718,0.2447025192067187,3.1768231292517,,,18.7,model_2m,,3.1768231292517,False,1.0999999999999979,2.187221613727637,0.2447025192067187,4.653333333333334,1.1224489795918364,2.1999999999999993,196.0,False,1,Boden-1000hPa,417.12,3
