time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa
2026-09-20 00:00:00+02:00,21.3,1022.0,1.2,318,28,22.3,206.0,1.7,360,20.5,425.61,1.04,56,18.8,650.0,1.8,107,17.4,879.0,2.11,122,15.9,1113.0,2.62,103,13.0,1596.0,5.16,79
2026-09-20 01:00:00+02:00,20.8,1022.0,1.22,305,17,22.2,206.0,2.31,342,20.4,425.61,1.07,13,18.6,650.0,1.19,95,17.2,879.0,1.38,104,16.0,1113.0,2.8,95,12.9,1596.0,5.72,85
2026-09-20 02:00:00+02:00,20.4,1022.3,1.3,293,12,22.1,209.0,2.72,324,20.2,428.12,1.29,333,18.3,652.0,0.44,76,17.1,881.0,0.89,90,15.9,1114.0,2.45,95,13.0,1598.0,5.59,85
2026-09-20 03:00:00+02:00,19.9,1021.9,1.3,293,10,22.0,205.0,3.19,319,20.1,424.12,1.63,327,18.2,648.0,0.46,45,16.8,877.0,0.92,76,15.7,1110.0,2.1,93,13.3,1593.0,4.85,83
2026-09-20 04:00:00+02:00,19.5,1021.9,1.21,294,2,21.9,204.0,3.12,320,20.1,423.61,1.69,330,18.2,648.0,0.63,31,16.8,876.0,1.15,61,15.7,1109.0,1.87,83,13.5,1593.0,4.18,76
2026-09-20 05:00:00+02:00,18.8,1022.0,1.39,291,2,21.6,205.0,2.9,316,19.8,424.12,1.63,331,18.0,648.0,0.87,30,16.6,877.0,1.4,61,15.4,1110.0,1.95,73,13.4,1592.0,3.69,68
2026-09-20 06:00:00+02:00,18.3,1022.1,1.36,287,0,21.4,206.0,2.9,314,19.7,425.12,1.49,328,18.0,649.0,0.76,45,16.6,877.0,1.45,67,15.4,1110.0,1.88,68,13.4,1593.0,3.19,56
2026-09-20 07:00:00+02:00,18.0,1022.2,1.33,283,0,21.2,206.0,3.19,311,19.6,425.12,1.64,321,17.9,649.0,0.54,37,16.7,877.0,1.35,66,15.2,1110.0,1.82,63,13.3,1593.0,3.13,47
2026-09-20 08:00:00+02:00,17.8,1022.7,1.46,286,1,20.9,210.0,3.64,307,19.4,429.12,1.85,309,17.9,653.0,0.11,360,16.6,881.0,1.06,72,15.1,1114.0,1.77,67,13.0,1596.0,3.23,42
2026-09-20 09:00:00+02:00,18.7,1023.0,1.53,281,0,20.9,213.0,3.69,311,19.5,432.12,1.95,314,18.0,656.0,0.32,360,16.7,884.0,1.1,66,15.2,1117.0,1.99,69,12.9,1599.0,3.49,44
