time,kit_mast_index,kit_max_positive_gradient_K_per_100m,kit_positive_deltaT_K,kit_inversion_base_m,kit_inversion_top_m,kit_inversion_depth_m,kit_inversion_deltaT_K,kit_source_id,kit_profile_levels,kit_missing_levels,kit_temperature_2m_C,kit_temperature_10m_C,kit_temperature_30m_C,kit_temperature_60m_C,kit_temperature_100m_C,kit_temperature_130m_C,kit_temperature_160m_C,kit_temperature_200m_C
2026-09-20 00:00:00+02:00,5.0,19.47899071948368,8.016114279624915,2.0,160.0,158.0,8.016114279624915,p1940433,8,,13.125461519859332,14.063020635384856,17.958818779281593,19.032551345479323,20.73479040896824,21.02995536438653,21.141575799484247,20.93466279124452
2026-09-20 00:10:00+02:00,5.0,18.152003993778205,7.908595046976664,2.0,160.0,158.0,7.908595046976664,p1936738,8,,13.062252265731836,14.052417775066342,17.682818573821983,19.145481910728503,20.724062375769574,20.90098518264034,20.9708473127085,20.80088969279484
2026-09-20 00:20:00+02:00,5.0,17.93960869463593,8.06283793408709,2.0,160.0,158.0,8.06283793408709,p1916148,8,,12.91377488475039,14.101039730311058,17.688961469238244,19.18779657975773,20.445404513274298,20.737540096166587,20.97661281883748,20.85288736047748
2026-09-20 00:50:00+02:00,5.0,17.913092431767783,7.06705847824094,2.0,200.0,198.0,7.06705847824094,p1927994,8,,12.936487651046788,14.195927544087706,17.778546030441262,18.674281521647128,19.420127345908835,19.81750043912736,19.93427722750092,20.003546129287727
2026-09-20 01:00:00+02:00,5.0,18.377323994674484,7.326457480655687,2.0,200.0,198.0,7.326457480655687,p1947294,8,,12.78964274850847,13.85189622094725,17.527361019882147,18.24373533233392,19.01313478765897,19.47082378351197,19.735987009094227,20.11610022916416
2026-09-20 01:10:00+02:00,5.0,17.35290947664525,7.680209497077939,2.0,200.0,198.0,7.680209497077939,p1936721,8,,12.67248975915911,14.06072251729073,16.994924087936376,17.478791909573882,18.466398230933628,18.95710034746488,19.771017363492323,20.35269925623705
2026-09-20 02:00:00+02:00,5.0,12.265026179828508,7.37749675477982,2.0,200.0,198.0,7.37749675477982,p1947277,8,,12.602457378635428,13.385831612514496,15.8388368484802,16.475502488446605,17.494695541718343,18.55129506050321,19.3548332709961,19.979954133415248
2026-09-20 02:10:00+02:00,5.0,11.789777293967862,7.439519201744069,2.0,200.0,198.0,7.439519201744069,p1936703,8,,12.570114097652455,13.513296281169886,15.797087871185264,16.447944703753148,17.557340205805204,18.58789095636248,19.41546430830129,20.009633299396526
2026-09-20 02:40:00+02:00,5.0,14.989339382476752,8.185720703777314,2.0,200.0,198.0,8.185720703777314,p1953468,8,,11.857283744342835,12.50142605836484,15.499293934860187,16.62773974555969,18.121698127767733,19.181369533054607,19.97808345063018,20.04300444812015
2026-09-20 03:00:00+02:00,5.0,14.821495525143904,8.489084200294451,2.0,200.0,198.0,8.489084200294451,p1947260,8,,11.60322549888996,12.631445644940664,15.595744749969445,16.352658213061037,17.629572997283482,18.684089546132803,19.55092611461384,20.09230969918441
2026-09-20 03:10:00+02:00,5.0,14.437911175956597,8.022621260276779,2.0,200.0,198.0,8.022621260276779,p1959627,8,,11.607199526927982,12.507541183937049,15.395123419128367,16.291082943529783,17.280308583449422,17.707289949339785,18.75198456815084,19.62982078720476
2026-09-20 03:40:00+02:00,5.0,13.973831980012246,7.797140858093249,2.0,200.0,198.0,7.797140858093249,p1953451,8,,11.459776338489569,12.419574212136563,15.214340608139011,16.38561958808901,17.609172185341272,17.914047688777824,18.56217822667185,19.25691719658281
2026-09-20 04:00:00+02:00,5.0,15.374739497725152,7.461954603761422,2.0,130.0,128.0,7.461954603761422,p1947243,8,,11.19241660206606,12.402854722006476,15.477802621551506,16.487934232276935,18.23368878275854,18.65437120582748,18.57469641506957,18.42860156069947
2026-09-20 04:10:00+02:00,5.0,15.926580790303476,7.458652138498897,2.0,160.0,158.0,7.458652138498897,p1959610,8,,11.203056330413846,12.180924701939889,15.366240860000584,16.401358058291155,17.900759866172983,18.62235822115168,18.661708468912742,18.54848678167344
2026-09-20 04:40:00+02:00,5.0,17.646061311228657,7.128678336344413,2.0,160.0,158.0,7.128678336344413,p1953434,8,,11.585057462883,12.996742367781293,15.313828960464429,16.460775367947907,18.39509139978233,18.53660797918005,18.71373579922741,18.56591372977832
2026-09-20 04:50:00+02:00,5.0,16.626433594559863,7.100504128201779,2.0,160.0,158.0,7.100504128201779,p1983255,8,,11.515896155937224,12.846010843502016,15.52456832617183,16.489896325846363,17.84641353575625,18.29332935987452,18.616400284139004,18.54226356259537
2026-09-20 05:00:00+02:00,5.0,23.045108784150536,7.061658458835597,2.0,160.0,158.0,7.061658458835597,p1947225,8,,11.537045154262564,13.380653856994606,15.483403145111046,16.326109719759625,17.240454164277395,17.80329029012992,18.59870361309816,18.511668819404623
2026-09-20 05:10:00+02:00,5.0,23.444768683989142,6.643208334720585,2.0,200.0,198.0,6.643208334720585,p1959593,8,,11.60359134456256,13.479172839281691,15.212245475509617,15.812261476565036,16.737754371646876,17.084656448601695,17.68340936367287,18.246799679283143
2026-09-20 05:40:00+02:00,5.0,18.629560884872376,5.880122549385058,2.0,200.0,198.0,5.880122549385058,p1953417,8,,11.508907333354982,12.999272204144772,14.70016561952206,15.400761202601103,16.03151611962189,16.570166505648828,16.962994523216256,17.38902988274004
2026-09-20 05:50:00+02:00,5.0,17.585073841698275,5.372187287605261,2.0,200.0,198.0,5.372187287605261,p1983238,8,,11.65416568428805,13.060971591623913,14.667751501541094,15.204824882306394,15.798457621054792,16.27665643107855,16.639538666206352,17.02635297189331
2026-09-20 06:10:00+02:00,5.0,13.57529961490549,6.157291014812442,2.0,200.0,198.0,6.157291014812442,p1959576,8,,11.133451183891324,12.219475153083762,14.471826381805368,15.101547830487588,15.913556000711464,16.34940540358471,16.670481102668763,17.290742198703764
2026-09-20 06:40:00+02:00,5.0,14.56518318309723,6.406221869407647,2.0,200.0,198.0,6.406221869407647,p2017634,8,,10.719693457191497,11.884908111839271,13.929616661697366,14.6419071472804,15.37988791823368,15.634914787270668,16.33527317210388,17.12591532659914
2026-09-20 06:50:00+02:00,5.0,11.954137815984014,6.698101207138038,2.0,200.0,198.0,6.698101207138038,p1983221,8,,10.572322863971737,11.443581080052674,13.834408643249477,14.410222694267278,15.342697512979736,15.714378516331063,16.73321972393291,17.270424071109773
2026-09-20 07:10:00+02:00,5.0,13.777129508622178,6.900953166267358,2.0,200.0,198.0,6.900953166267358,p1959558,8,,10.560681080665608,11.662851441355382,13.598646797409025,14.170919123667426,15.33078574085399,16.460899813907645,17.178576749221794,17.461634246932967
2026-09-20 07:40:00+02:00,5.0,11.122495952716838,6.931912460510224,2.0,200.0,198.0,6.931912460510224,p2017617,8,,10.547799501552609,11.437599177769956,13.504481444915749,14.13697469255064,15.43879003425192,16.708365023587568,17.242428423759467,17.479711962062833
