time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa
2026-09-06 00:00:00+02:00,25.0,1019.1,1.04,287,29,28.9,185.0,2.9,316,28.5,409.99,0.73,204,28.1,640.0,3.71,158,27.8,876.0,4.75,150,26.5,1117.0,5.31,157,23.4,1617.0,6.64,149
2026-09-06 01:00:00+02:00,24.4,1019.3,1.0,270,48,29.0,186.0,2.48,317,28.7,410.99,1.03,198,28.3,641.0,3.91,164,27.9,877.0,4.65,156,26.6,1119.0,5.48,159,23.4,1619.0,7.38,149
2026-09-06 02:00:00+02:00,23.6,1018.9,1.12,260,67,28.6,182.0,2.3,304,28.4,407.48,1.14,217,28.1,638.0,3.16,170,27.7,873.0,4.52,160,26.3,1115.0,5.7,160,23.3,1614.0,8.05,150
2026-09-06 03:00:00+02:00,23.1,1018.8,1.12,260,82,28.3,181.0,2.19,294,28.1,405.99,1.23,230,27.9,636.0,2.48,178,27.5,872.0,4.24,162,26.1,1113.0,5.66,161,23.2,1612.0,8.34,150
2026-09-06 04:00:00+02:00,22.7,1018.4,1.1,265,78,28.1,177.0,2.4,287,27.9,401.99,1.43,247,27.8,632.0,1.86,190,27.2,868.0,3.9,167,25.9,1109.0,5.3,165,22.9,1608.0,8.44,152
2026-09-06 05:00:00+02:00,22.0,1018.5,1.2,270,96,27.9,178.0,2.69,292,27.8,402.5,1.41,266,27.7,632.0,1.23,195,26.9,868.0,3.4,171,25.5,1109.0,4.74,169,22.8,1607.0,8.21,155
2026-09-06 06:00:00+02:00,21.7,1018.1,1.2,270,75,27.8,175.0,2.97,290,27.7,399.5,1.45,269,27.7,629.0,1.08,186,26.8,865.0,3.15,174,25.5,1105.0,4.57,173,22.8,1604.0,8.39,157
2026-09-06 07:00:00+02:00,21.4,1018.2,1.3,266,81,27.6,175.0,3.48,288,27.6,399.5,1.76,270,27.6,629.0,1.1,191,26.7,865.0,2.79,180,25.5,1105.0,4.19,177,22.7,1604.0,8.49,160
2026-09-06 08:00:00+02:00,21.2,1018.3,1.4,270,100,27.5,176.0,4.09,292,27.4,400.5,2.21,281,27.4,630.0,0.84,220,26.6,865.0,2.3,194,25.3,1105.0,4.2,185,22.6,1604.0,9.05,162
2026-09-06 09:00:00+02:00,22.7,1018.9,1.4,266,9,27.8,181.0,4.39,294,27.7,405.5,2.51,288,27.6,635.0,0.78,254,26.8,871.0,1.9,208,25.4,1111.0,4.0,188,22.4,1610.0,9.15,166
