time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa
2026-08-23 00:00:00+02:00,15.9,1018.5,5.1,281,93,14.7,159.0,10.4,288,12.8,373.0,11.73,295,10.7,590.0,12.36,297,9.0,811.4,13.02,298,7.2,1037.69,13.69,298,3.7,1506.0,15.01,299
2026-08-23 01:00:00+02:00,15.7,1018.5,5.28,289,100,14.5,159.0,11.68,298,12.5,373.0,13.42,304,10.4,590.0,14.26,308,8.9,811.4,13.81,308,7.4,1037.69,13.36,308,4.3,1506.0,12.46,308
2026-08-23 02:00:00+02:00,15.8,1018.9,5.31,290,100,14.6,163.0,11.27,295,12.6,376.0,11.91,297,10.5,594.0,11.98,298,8.8,814.93,12.26,299,7.1,1040.74,12.54,300,3.6,1508.0,13.11,301
2026-08-23 03:00:00+02:00,15.2,1018.8,4.72,275,82,14.0,162.0,9.7,284,12.3,375.0,11.22,295,10.2,593.0,11.59,298,8.6,813.93,11.72,299,7.0,1039.74,11.84,300,3.9,1507.0,12.09,301
2026-08-23 04:00:00+02:00,14.8,1018.6,4.0,271,67,13.9,160.0,8.46,284,12.5,373.0,10.39,299,10.4,591.0,10.81,301,8.7,812.16,11.53,302,6.9,1038.21,12.26,303,3.5,1506.0,13.73,305
2026-08-23 05:00:00+02:00,14.6,1018.5,4.0,269,29,13.8,159.0,8.75,281,12.3,372.0,11.05,293,10.3,589.0,11.8,300,8.7,810.39,11.99,302,7.1,1036.69,12.19,303,4.0,1505.0,12.61,306
2026-08-23 06:00:00+02:00,15.5,1018.5,4.9,309,98,14.5,159.0,10.48,312,12.5,373.0,11.17,310,10.4,590.0,11.45,310,8.7,810.93,11.78,308,7.0,1036.74,12.13,306,3.6,1504.0,12.85,302
2026-08-23 07:00:00+02:00,15.9,1018.7,4.92,299,70,14.9,161.0,10.62,303,12.8,375.0,11.38,303,10.7,592.0,11.42,303,8.9,813.16,11.9,301,7.0,1039.21,12.4,299,3.4,1507.0,13.42,296
2026-08-23 08:00:00+02:00,15.0,1019.2,4.28,281,100,13.6,165.0,9.05,293,11.6,377.0,10.38,302,9.8,594.0,11.66,308,8.2,814.93,11.6,307,6.6,1040.74,11.55,306,3.4,1508.0,11.45,305
2026-08-23 09:00:00+02:00,15.5,1019.5,4.56,296,100,14.0,167.0,9.22,299,11.9,380.0,9.64,298,9.9,597.0,9.86,298,8.2,817.93,10.89,300,6.4,1043.73,11.92,301,3.0,1511.0,14.01,303
2026-08-23 10:00:00+02:00,15.8,1020.0,4.61,283,100,14.3,172.0,9.11,289,12.3,385.0,9.8,293,10.2,602.0,10.39,298,8.4,822.93,11.09,302,6.7,1048.73,11.83,305,3.1,1516.0,13.39,310
