time,kit_mast_index,kit_max_positive_gradient_K_per_100m,kit_positive_deltaT_K,kit_inversion_base_m,kit_inversion_top_m,kit_inversion_depth_m,kit_inversion_deltaT_K,kit_source_id,kit_profile_levels,kit_missing_levels,kit_temperature_2m_C,kit_temperature_10m_C,kit_temperature_30m_C,kit_temperature_60m_C,kit_temperature_100m_C,kit_temperature_130m_C,kit_temperature_160m_C
2026-08-31 00:00:00+02:00,5.0,9.691214383271411,6.356183353755959,2.0,160.0,158.0,6.356183353755959,p4351624,7,200,17.87514236655047,17.92934532161837,19.867588198272653,20.76738609292091,22.530364796840423,24.066283679603213,24.23132572030643
