time,temperature_obs,temperature_source,station_id,station_name,station_altitude_m,latitude,longitude,humidity_percent,pressure_hpa,pressure_sea_level_hpa,wind_speed_ms,wind_direction_deg,precip_mm
2026-09-02 00:00:00+02:00,24.9,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,84.0,1017.8,1019.3,0.8,213.0,0.0
2026-09-02 01:00:00+02:00,25.0,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,87.0,1017.8,1019.3,1.5,11.0,0.0
2026-09-02 02:00:00+02:00,24.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,86.0,1017.9,1019.4,0.9,1.0,0.0
2026-09-02 03:00:00+02:00,24.2,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,87.0,1017.8,1019.3,0.6,303.0,0.0
2026-09-02 04:00:00+02:00,24.1,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,88.0,1017.5,1019.0,1.2,250.0,0.0
2026-09-02 05:00:00+02:00,23.7,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,85.0,1017.4,1018.9,1.0,266.0,0.0
2026-09-02 06:00:00+02:00,23.2,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,83.0,1017.1,1018.6,0.8,267.0,0.0
2026-09-02 07:00:00+02:00,23.0,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,83.0,1017.2,1018.7,1.1,258.0,0.0
2026-09-02 08:00:00+02:00,23.1,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,80.0,1017.6,1019.1,1.2,269.0,0.0
2026-09-02 09:00:00+02:00,23.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,79.0,1018.1,1019.6,0.6,33.0,0.0
2026-09-02 10:00:00+02:00,25.1,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,76.0,1018.7,1020.2,0.9,19.0,0.0
2026-09-02 11:00:00+02:00,27.8,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,69.0,1019.3,1020.8,1.6,114.0,0.0
2026-09-02 12:00:00+02:00,28.1,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,72.0,1019.6,1021.1,1.5,106.0,0.0
2026-09-02 13:00:00+02:00,29.1,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,70.0,1019.5,1021.0,2.3,137.0,0.0
2026-09-02 14:00:00+02:00,29.3,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,69.0,1019.2,1020.7,2.5,130.0,0.0
2026-09-02 15:00:00+02:00,29.3,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,71.0,1018.9,1020.4,2.3,99.0,0.0
2026-09-02 16:00:00+02:00,29.1,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,69.0,1018.7,1020.2,4.1,123.0,0.0
2026-09-02 17:00:00+02:00,28.9,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,72.0,1018.2,1019.7,2.4,99.0,0.0
2026-09-02 18:00:00+02:00,28.6,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,74.0,1017.9,1019.4,1.8,47.0,0.0
2026-09-02 19:00:00+02:00,28.1,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,75.0,1017.9,1019.4,2.0,56.0,0.0
2026-09-02 20:00:00+02:00,27.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,78.0,1018.1,1019.6,1.5,131.0,0.0
2026-09-02 21:00:00+02:00,26.9,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,83.0,1018.2,1019.7,2.1,18.0,0.0
2026-09-02 22:00:00+02:00,26.7,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,85.0,1019.2,1020.7,1.1,10.0,0.0
