time,level_type,pressure_hPa,height_msl_m,height_agl_m,temperature_C,usable_for_inversion
2026-09-04 00:00:00+02:00,surface,,104.0,2.0,20.2,True
2026-09-04 00:00:00+02:00,pressure,1000.0,171.0,69.0,22.2,True
2026-09-04 00:00:00+02:00,pressure,975.0,392.0,290.0,21.9,True
2026-09-04 00:00:00+02:00,pressure,950.0,617.0,515.0,20.0,True
2026-09-04 00:00:00+02:00,pressure,925.0,845.62,743.62,18.1,True
2026-09-04 00:00:00+02:00,pressure,900.0,1079.47,977.47,16.2,True
2026-09-04 00:00:00+02:00,pressure,850.0,1564.0,1462.0,12.4,True
2026-09-04 01:00:00+02:00,surface,,104.0,2.0,20.0,True
2026-09-04 01:00:00+02:00,pressure,1000.0,171.0,69.0,21.4,True
2026-09-04 01:00:00+02:00,pressure,975.0,392.0,290.0,21.6,True
2026-09-04 01:00:00+02:00,pressure,950.0,616.0,514.0,19.6,True
2026-09-04 01:00:00+02:00,pressure,925.0,845.09,743.09,17.9,True
2026-09-04 01:00:00+02:00,pressure,900.0,1079.43,977.4300000000001,16.2,True
2026-09-04 01:00:00+02:00,pressure,850.0,1565.0,1463.0,12.8,True
2026-09-04 02:00:00+02:00,surface,,104.0,2.0,20.6,True
2026-09-04 02:00:00+02:00,pressure,1000.0,169.0,67.0,21.3,True
2026-09-04 02:00:00+02:00,pressure,975.0,389.0,287.0,21.3,True
2026-09-04 02:00:00+02:00,pressure,950.0,614.0,512.0,19.6,True
2026-09-04 02:00:00+02:00,pressure,925.0,842.85,740.85,17.9,True
2026-09-04 02:00:00+02:00,pressure,900.0,1076.95,974.95,16.2,True
2026-09-04 02:00:00+02:00,pressure,850.0,1562.0,1460.0,12.8,True
2026-09-04 03:00:00+02:00,surface,,104.0,2.0,20.4,True
2026-09-04 03:00:00+02:00,pressure,1000.0,169.0,67.0,20.9,True
2026-09-04 03:00:00+02:00,pressure,975.0,388.0,286.0,21.0,True
2026-09-04 03:00:00+02:00,pressure,950.0,613.0,511.0,19.6,True
2026-09-04 03:00:00+02:00,pressure,925.0,841.85,739.85,17.9,True
2026-09-04 03:00:00+02:00,pressure,900.0,1075.95,973.95,16.2,True
