time,icon_d2_index,icon_d2_max_positive_gradient_K_per_100m,icon_d2_inversion_deltaT_K,icon_d2_inversion_depth_m,icon_d2_inversion_base_m,icon_d2_inversion_top_m,icon_d2_level_count
2026-09-16 00:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-16 01:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-16 02:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-16 03:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-16 04:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-16 05:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-16 06:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-16 07:00:00+02:00,0.376992509363295,0.11235955056179735,0.09999999999999964,89.0,2.0,91.0,7
2026-09-16 08:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-16 09:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-16 10:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-16 11:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-16 12:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-16 13:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-16 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-16 15:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-16 16:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-16 17:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-16 18:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-16 19:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-16 20:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-16 21:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-16 22:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
2026-09-16 23:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,7
