time,kit_mast_index,kit_max_positive_gradient_K_per_100m,kit_positive_deltaT_K,kit_inversion_base_m,kit_inversion_top_m,kit_inversion_depth_m,kit_inversion_deltaT_K,kit_source_id,kit_profile_levels,kit_missing_levels,kit_temperature_2m_C,kit_temperature_10m_C,kit_temperature_30m_C,kit_temperature_60m_C,kit_temperature_100m_C,kit_temperature_130m_C,kit_temperature_160m_C,kit_temperature_200m_C
2026-09-11 00:00:00+02:00,5.0,31.04592474000921,7.7999588774843875,2.0,130.0,128.0,7.7999588774843875,p3261488,8,,10.260957763923663,10.387992101131417,16.597177049133258,17.399746901199343,18.034727931666428,18.060916641408053,18.014800710004167,17.53627624101641
2026-09-11 00:50:00+02:00,5.0,20.73157277688348,7.684625165391253,2.0,160.0,158.0,7.684625165391253,p3255061,8,,9.460192225658442,9.72810716160326,13.874421716979956,16.3794947066091,16.875698657982763,16.90622330559905,17.144817391049695,16.974792994300866
2026-09-11 01:00:00+02:00,4.98,23.265504686679748,7.903174788623829,2.0,100.0,98.0,7.327947233507874,p3266450,8,,9.25734871329882,9.468743163036324,14.121844100372272,16.134846746632903,16.585295946806696,16.488184332457298,16.906154345578496,17.063411887573253
2026-09-11 01:50:00+02:00,5.0,15.287983679097383,6.70074416768391,2.0,160.0,158.0,6.70074416768391,p3255043,8,,9.845585308441182,9.94612187541706,13.003718611236536,15.19482148859919,16.106296871022938,16.211178535533847,16.54632947612509,16.522577593269375
2026-09-11 02:00:00+02:00,5.0,12.532263751767436,6.692320426816284,2.0,160.0,158.0,6.692320426816284,p3266433,8,,9.947459337738074,10.228608028317751,12.73506077867124,15.330288734751376,16.000619858871634,16.42170850557501,16.63977976455436,16.540694525013006
2026-09-11 02:20:00+02:00,5.0,12.64901345547985,6.973593680002134,2.0,130.0,128.0,6.973593680002134,p3275073,8,,9.922883151283283,10.074101778767892,12.603904469863863,15.533152645324725,16.734473202908973,16.89647683128542,16.796120243260695,16.38241078151322
2026-09-11 02:50:00+02:00,4.98,12.291728387120529,7.839459265262343,2.0,100.0,98.0,7.839459265262343,p3279458,8,,8.96053545829775,9.1766818396352,11.635027517059305,14.17804957197572,16.799994723560093,16.782720789100708,16.73637881179045,16.37520211429215
2026-09-11 03:00:00+02:00,5.0,12.425006588236434,8.021681020750641,2.0,160.0,158.0,8.021681020750641,p3266416,8,,8.607169758304629,8.854970682322161,11.339971999969448,14.09176218235526,16.36529427459681,16.574619767324386,16.62885077905527,16.359388374275227
2026-09-11 03:20:00+02:00,5.0,13.517755454165084,7.343274460810347,10.0,160.0,150.0,7.343274460810347,p3275056,8,,8.658234322078737,8.580929198610917,11.284480289443934,13.09298075737509,15.492555732821472,15.636998461611102,15.924203659421265,15.844964933361052
2026-09-11 03:50:00+02:00,5.0,13.841790264180442,7.069610050725268,2.0,160.0,158.0,7.069610050725268,p3279441,8,,8.160264393539455,8.296460850590996,11.064818903427083,12.203470285207125,13.828182069104349,14.328263162334531,15.229874444264723,15.095821594783809
