time,temperature_obs,temperature_source,station_id,station_name,station_altitude_m,latitude,longitude,humidity_percent,pressure_hpa,pressure_sea_level_hpa,wind_speed_ms,wind_direction_deg,precip_mm
2026-09-01 00:00:00+02:00,26.1,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,82.0,1018.1,1019.6,1.7,26.0,0.0
2026-09-01 01:00:00+02:00,25.9,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,81.0,1018.2,1019.7,2.1,15.0,0.0
2026-09-01 02:00:00+02:00,25.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,82.0,1018.2,1019.7,1.2,4.0,0.0
2026-09-01 03:00:00+02:00,25.1,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,84.0,1018.1,1019.6,1.7,18.0,0.0
2026-09-01 04:00:00+02:00,24.8,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,84.0,1017.6,1019.1,1.9,12.0,0.0
2026-09-01 05:00:00+02:00,24.7,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,83.0,1017.3,1018.8,1.9,9.0,0.0
2026-09-01 06:00:00+02:00,24.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,82.0,1016.7,1018.2,1.8,21.0,0.0
2026-09-01 07:00:00+02:00,24.7,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,80.0,1016.8,1018.3,1.9,8.0,0.0
2026-09-01 08:00:00+02:00,24.4,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,80.0,1017.4,1018.9,0.9,342.0,0.0
2026-09-01 09:00:00+02:00,24.9,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,78.0,1018.0,1019.5,1.5,10.0,0.0
2026-09-01 10:00:00+02:00,26.4,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,74.0,1018.4,1019.9,1.8,33.0,0.0
2026-09-01 11:00:00+02:00,27.3,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,75.0,1018.7,1020.2,1.5,36.0,0.0
2026-09-01 12:00:00+02:00,28.3,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,71.0,1018.9,1020.4,1.6,107.0,0.0
2026-09-01 13:00:00+02:00,28.6,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,70.0,1018.7,1020.2,2.2,147.0,0.0
2026-09-01 14:00:00+02:00,28.6,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,69.0,1018.1,1019.6,2.0,137.0,0.0
2026-09-01 15:00:00+02:00,28.1,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,71.0,1017.7,1019.2,2.7,114.0,0.0
2026-09-01 16:00:00+02:00,28.7,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,61.0,1017.2,1018.7,3.3,133.0,0.0
2026-09-01 17:00:00+02:00,27.5,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,74.0,1017.3,1018.8,2.2,124.0,0.0
2026-09-01 18:00:00+02:00,27.7,AEMET,8416,VALENCIA DT,13.0,39.480556,-0.366389,74.0,1016.5,1018.0,1.8,117.0,0.0
