time,temperature_C,height_msl_m,pressure_hPa,sounding_id,height_agl_m,sounding_start,station_id,wmo
2026-08-19 02:00:00+02:00,18.5,376,967.74,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:00:02+02:00,18.5,384,966.85,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:00:04+02:00,18.5,393,965.76,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:00:06+02:00,18.4,404,964.55,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:00:08+02:00,18.4,414,963.41,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:00:10+02:00,18.3,424,962.33,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:00:12+02:00,18.2,433,961.36,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:00:14+02:00,18.1,441,960.46,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:00:16+02:00,18.0,448,959.59,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:00:18+02:00,18.0,457,958.68,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:00:20+02:00,18.0,465,957.71,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:00:22+02:00,17.9,474,956.72,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:00:24+02:00,17.8,483,955.71,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:00:26+02:00,17.8,493,954.66,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:00:28+02:00,17.8,502,953.58,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:00:30+02:00,17.7,512,952.53,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:00:32+02:00,17.8,520,951.57,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:00:34+02:00,17.9,529,950.68,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:00:36+02:00,17.9,537,949.78,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:00:38+02:00,17.7,545,948.8,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:00:40+02:00,17.7,555,947.71,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:00:42+02:00,17.6,566,946.5,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:00:44+02:00,17.5,578,945.22,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:00:46+02:00,17.4,589,943.95,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:00:48+02:00,17.4,601,942.71,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:00:50+02:00,17.4,612,941.52,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:00:52+02:00,17.4,623,940.31,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:00:54+02:00,17.3,634,939.05,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:00:56+02:00,17.2,646,937.72,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:00:58+02:00,17.1,659,936.34,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:01:00+02:00,16.9,671,934.98,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:01:02+02:00,16.8,683,933.68,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:01:04+02:00,16.8,695,932.42,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:01:06+02:00,16.7,706,931.14,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:01:08+02:00,16.6,718,929.85,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:01:10+02:00,16.5,730,928.59,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:01:12+02:00,16.4,741,927.41,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:01:14+02:00,16.3,751,926.32,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:01:16+02:00,16.3,760,925.31,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:01:17+02:00,16.3,763,925.0,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:01:18+02:00,16.3,769,924.32,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:01:20+02:00,16.2,778,923.32,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:01:22+02:00,16.1,788,922.28,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:01:24+02:00,16.1,798,921.24,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:01:26+02:00,16.0,807,920.23,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:01:28+02:00,15.9,816,919.26,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:01:30+02:00,15.9,825,918.29,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:01:32+02:00,15.8,834,917.28,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:01:34+02:00,15.8,844,916.21,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:01:36+02:00,15.7,855,915.1,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:01:38+02:00,15.7,865,913.97,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:01:40+02:00,15.7,875,912.88,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:01:42+02:00,15.6,886,911.79,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:01:44+02:00,15.6,896,910.69,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:01:46+02:00,15.6,907,909.54,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:01:48+02:00,15.5,918,908.35,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:01:50+02:00,15.4,929,907.17,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:01:52+02:00,15.3,940,906.02,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:01:54+02:00,15.3,950,904.87,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:01:56+02:00,15.2,961,903.7,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:01:58+02:00,15.2,973,902.51,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:02:00+02:00,15.1,984,901.31,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:02:02+02:00,15.1,995,900.11,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:02:04+02:00,15.1,1006,898.93,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:02:06+02:00,15.0,1017,897.76,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:02:08+02:00,15.0,1028,896.62,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:02:10+02:00,15.2,1039,895.5,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:02:12+02:00,15.2,1050,894.38,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:02:14+02:00,15.1,1060,893.25,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
2026-08-19 02:02:16+02:00,15.0,1071,892.08,1,0.0,2026-08-19 02:00:00+02:00,02385,10618
