time,radiosonde_index,radiosonde_max_positive_gradient_K_per_100m,radiosonde_inversion_deltaT_K,radiosonde_inversion_depth_m,radiosonde_inversion_base_m,radiosonde_inversion_top_m,radiosonde_profile_points,radiosonde_binned_levels
2026-08-19 02:00:00+02:00,0.8083333333333341,0.40000000000000036,0.10000000000000009,25.0,2050.0,2075.0,319,101
2026-08-19 08:00:00+02:00,3.410416666666677,1.4000000000000057,1.5499999999999998,175.0,925.0,1100.0,331,101
2026-08-19 14:00:00+02:00,0.0,0.0,0.0,0.0,0.0,0.0,401,101
2026-08-19 20:00:00+02:00,0.8083333333333341,0.40000000000000036,0.10000000000000009,25.0,2050.0,2075.0,333,101
