time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,inversion_index,dwd_temperature_obs,surface_temp_bias_K,inversion_index_corrected,surface_correction_used
2026-08-19 00:00:00+02:00,20.1,999.6,2.1,180,99,20.2,98.0,2.1,180,19.5,317.0,4.73,232,17.7,540.0,7.53,269,16.3,768.17,8.51,276,15.0,1001.54,9.58,281,12.2,1485.0,11.89,289,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-19 01:00:00+02:00,19.6,999.6,2.55,169,100,19.6,98.0,2.55,169,18.8,316.0,5.85,210,17.5,540.0,6.78,255,16.2,768.17,7.24,267,15.0,1001.54,7.95,276,12.4,1485.0,9.85,290,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-19 02:00:00+02:00,20.0,999.2,2.21,185,100,20.0,94.0,2.21,185,18.6,312.0,5.02,218,17.1,535.0,5.92,254,15.7,762.7,6.12,263,14.4,995.59,6.46,272,11.7,1478.0,7.49,286,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-19 03:00:00+02:00,19.8,998.8,2.3,180,100,19.9,91.0,2.3,180,18.5,309.0,5.21,211,17.2,532.0,6.1,261,15.9,759.7,7.36,265,14.7,992.59,8.65,268,12.2,1475.0,11.27,271,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-19 04:00:00+02:00,19.9,998.5,2.31,185,97,20.0,89.0,2.31,185,18.3,307.0,6.4,209,17.4,530.0,7.27,241,16.1,757.7,7.64,252,14.8,990.59,8.26,262,12.2,1473.0,10.06,276,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-19 05:00:00+02:00,19.7,998.5,2.11,185,85,19.9,88.0,2.11,185,19.0,307.0,5.87,234,17.3,530.0,6.77,260,16.0,757.7,8.04,265,14.7,990.59,9.35,268,12.1,1473.0,12.04,272,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-19 06:00:00+02:00,19.3,998.3,2.3,182,96,19.5,87.0,2.3,182,18.7,305.0,6.16,216,17.2,529.0,7.84,245,15.8,756.47,9.13,252,14.4,989.11,10.55,258,11.7,1471.0,13.58,266,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-19 07:00:00+02:00,19.1,998.2,2.22,172,96,19.3,86.0,2.22,172,18.5,304.0,5.89,208,17.1,527.0,7.07,242,15.8,754.7,9.05,252,14.5,987.59,11.2,258,11.9,1470.0,15.75,265,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-19 08:00:00+02:00,19.8,997.7,3.2,180,96,19.9,82.0,3.2,180,18.1,300.0,6.76,195,17.3,523.0,6.69,225,16.0,750.7,8.49,242,14.7,983.59,10.74,252,12.1,1466.0,15.81,263,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-19 09:00:00+02:00,21.1,997.4,3.34,189,96,21.1,79.0,3.34,189,18.9,298.0,6.62,197,17.6,521.0,8.07,223,16.2,748.94,9.43,237,14.8,982.07,11.21,247,12.1,1465.0,15.44,260,0.0,0.0,0.0,2.0,0.0,,,0.0,False
