time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa
2026-08-26 00:00:00+02:00,16.5,1003.4,0.89,27,83,16.4,131.0,1.22,35,15.8,346.0,1.77,97,14.3,567.0,1.68,153,13.3,792.6,1.98,198,12.3,1023.29,3.0,221,10.4,1501.0,5.58,237
2026-08-26 01:00:00+02:00,16.2,1003.2,0.86,36,77,16.2,129.0,1.35,48,16.0,345.0,0.83,90,14.5,565.0,1.18,180,13.7,790.83,2.08,234,12.8,1021.76,3.59,249,11.1,1500.0,6.85,258
2026-08-26 02:00:00+02:00,16.2,1003.4,0.2,270,81,16.1,131.0,0.0,270,15.8,346.0,0.73,172,14.3,567.0,2.08,201,13.7,792.6,3.04,237,13.1,1023.29,4.57,253,11.9,1501.0,8.01,265
2026-08-26 03:00:00+02:00,15.6,1003.6,0.99,315,52,15.8,132.0,1.56,315,15.5,348.0,0.0,270,14.3,568.0,1.35,209,13.8,794.3,2.48,249,13.4,1025.72,4.04,262,12.4,1505.0,7.34,270
2026-08-26 04:00:00+02:00,15.0,1004.1,1.41,8,100,15.0,137.0,2.21,5,15.0,352.0,1.18,15,14.3,572.0,1.2,243,13.9,798.3,2.42,261,13.4,1029.71,3.71,267,12.6,1509.0,6.33,271
2026-08-26 05:00:00+02:00,13.8,1004.1,0.36,326,87,14.3,137.0,0.6,360,14.4,352.0,0.75,56,13.7,571.0,1.29,228,13.3,797.3,2.32,259,12.9,1028.72,3.59,269,12.1,1508.0,6.25,277
2026-08-26 06:00:00+02:00,13.8,1004.1,0.81,277,96,14.1,137.0,1.12,297,14.4,351.0,0.43,104,13.5,571.0,0.84,230,13.1,797.07,2.07,260,12.7,1028.24,3.43,267,11.9,1507.0,6.2,271
2026-08-26 07:00:00+02:00,14.0,1004.5,0.61,9,98,13.8,140.0,1.1,360,14.5,354.0,0.33,72,13.6,574.0,0.82,247,13.1,800.07,2.06,265,12.6,1031.24,3.35,269,11.7,1510.0,5.95,272
2026-08-26 08:00:00+02:00,14.0,1004.6,0.14,225,99,13.6,141.0,0.14,225,14.4,356.0,0.93,180,13.7,575.0,1.46,216,13.3,801.53,2.22,249,12.9,1033.19,3.3,263,12.2,1513.0,5.71,274
2026-08-26 09:00:00+02:00,15.2,1005.2,0.4,180,98,14.3,146.0,0.4,180,14.5,360.0,1.88,174,13.9,580.0,2.17,189,13.4,806.76,2.5,221,13.0,1038.67,3.37,241,12.1,1519.0,5.68,258
2026-08-26 10:00:00+02:00,16.3,1005.5,0.5,127,98,15.4,148.0,0.64,129,14.7,363.0,1.99,171,14.1,583.0,2.37,183,13.6,809.76,2.55,214,13.1,1041.67,3.3,235,12.2,1522.0,5.5,255
2026-08-26 11:00:00+02:00,18.6,1005.3,0.67,207,63,17.3,147.0,0.81,210,15.5,363.0,2.2,188,15.2,583.0,3.13,186,14.5,810.46,2.96,206,13.9,1043.1,3.19,227,12.7,1525.0,4.49,254
2026-08-26 12:00:00+02:00,20.5,1005.1,1.56,220,80,18.9,145.0,1.78,218,16.7,362.0,1.93,216,15.4,584.0,3.23,180,14.7,811.23,3.18,194,14.0,1043.62,3.31,207,12.7,1525.0,4.04,229
2026-08-26 13:00:00+02:00,21.9,1004.9,1.75,239,91,20.5,143.0,2.02,237,18.2,361.0,2.07,233,16.8,584.0,1.74,202,15.6,811.23,2.09,208,14.5,1043.62,2.47,213,12.3,1525.0,3.24,219
2026-08-26 14:00:00+02:00,24.1,1004.3,1.1,265,67,22.4,138.0,1.3,266,20.1,357.0,1.28,256,17.8,581.0,1.26,250,16.5,809.16,1.37,236,15.2,1042.53,1.55,225,12.6,1526.0,2.04,210
2026-08-26 15:00:00+02:00,25.3,1004.0,1.04,287,14,23.6,136.0,1.14,285,21.1,356.0,1.24,270,18.9,580.0,1.23,255,17.4,808.39,1.32,230,15.8,1042.0,1.6,212,12.8,1526.0,2.46,192
2026-08-26 16:00:00+02:00,26.1,1004.0,0.73,286,35,24.6,135.0,0.82,284,22.1,356.0,0.94,276,19.8,581.0,1.08,270,18.1,809.63,1.52,230,16.4,1043.48,2.32,212,13.0,1528.0,4.16,200
2026-08-26 17:00:00+02:00,27.2,1002.9,0.67,333,0,26.1,126.0,0.67,333,23.7,348.0,0.7,333,21.4,574.0,0.63,329,19.4,803.56,0.79,235,17.4,1038.39,1.74,214,13.3,1525.0,3.79,206
2026-08-26 18:00:00+02:00,27.2,1002.2,0.41,14,15,26.4,120.0,0.51,11,24.1,343.0,0.46,27,21.8,569.0,0.34,18,19.8,798.79,0.46,261,17.8,1033.87,1.13,245,13.8,1521.0,2.5,240
2026-08-26 19:00:00+02:00,26.6,1002.2,1.08,34,100,26.3,120.0,1.17,31,24.0,342.0,1.33,39,21.8,569.0,1.29,48,19.9,799.02,0.83,57,18.0,1034.34,0.42,83,14.2,1522.0,0.77,189
2026-08-26 20:00:00+02:00,25.9,1001.9,0.85,21,24,26.0,117.0,0.98,24,24.4,339.0,2.0,69,22.3,566.0,2.59,85,20.4,796.49,1.98,109,18.6,1032.3,1.88,142,14.8,1521.0,3.17,185
2026-08-26 21:00:00+02:00,23.2,1002.2,1.39,21,100,23.9,120.0,2.01,27,24.0,342.0,4.11,43,22.1,569.0,3.16,55,20.4,799.49,1.65,80,18.8,1035.3,1.4,152,15.6,1524.0,4.49,196
2026-08-26 22:00:00+02:00,21.7,1002.4,1.5,53,100,22.5,122.0,2.19,66,24.0,343.0,6.92,107,22.4,570.0,4.29,112,20.5,800.72,4.14,131,18.7,1036.77,4.45,150,15.0,1526.0,6.1,175
2026-08-26 23:00:00+02:00,21.5,1002.2,1.14,38,100,22.5,120.0,1.58,55,23.6,341.0,7.44,103,23.1,568.0,6.38,123,21.2,798.96,6.56,135,19.3,1035.25,7.03,147,15.6,1525.0,8.66,165
