time,temperature_obs
2026-08-26 02:00:00+02:00,15.4
2026-08-26 02:10:00+02:00,15.1
2026-08-26 02:20:00+02:00,14.6
2026-08-26 02:30:00+02:00,14.4
2026-08-26 02:40:00+02:00,14.1
2026-08-26 02:50:00+02:00,14.0
2026-08-26 03:00:00+02:00,13.8
2026-08-26 03:10:00+02:00,13.7
2026-08-26 03:20:00+02:00,13.3
2026-08-26 03:30:00+02:00,13.6
2026-08-26 03:40:00+02:00,13.5
2026-08-26 03:50:00+02:00,13.2
2026-08-26 04:00:00+02:00,13.0
2026-08-26 04:10:00+02:00,13.4
2026-08-26 04:20:00+02:00,13.3
2026-08-26 04:30:00+02:00,13.3
2026-08-26 04:40:00+02:00,13.2
2026-08-26 04:50:00+02:00,12.9
2026-08-26 05:00:00+02:00,12.8
2026-08-26 05:10:00+02:00,12.7
2026-08-26 05:20:00+02:00,13.0
2026-08-26 05:30:00+02:00,13.3
2026-08-26 05:40:00+02:00,13.3
2026-08-26 05:50:00+02:00,13.4
2026-08-26 06:00:00+02:00,13.6
2026-08-26 06:10:00+02:00,13.7
2026-08-26 06:20:00+02:00,13.1
2026-08-26 06:30:00+02:00,13.2
2026-08-26 06:40:00+02:00,13.1
2026-08-26 06:50:00+02:00,12.8
2026-08-26 07:00:00+02:00,13.2
2026-08-26 07:10:00+02:00,13.5
2026-08-26 07:20:00+02:00,13.8
2026-08-26 07:30:00+02:00,14.7
2026-08-26 07:40:00+02:00,14.8
2026-08-26 07:50:00+02:00,15.0
2026-08-26 08:00:00+02:00,15.0
2026-08-26 08:10:00+02:00,15.1
2026-08-26 08:20:00+02:00,15.2
2026-08-26 08:30:00+02:00,15.3
2026-08-26 08:40:00+02:00,15.4
2026-08-26 08:50:00+02:00,15.6
2026-08-26 09:00:00+02:00,15.8
2026-08-26 09:10:00+02:00,15.9
2026-08-26 09:20:00+02:00,16.0
2026-08-26 09:30:00+02:00,16.7
2026-08-26 09:40:00+02:00,17.4
2026-08-26 09:50:00+02:00,17.7
2026-08-26 10:00:00+02:00,17.9
2026-08-26 10:10:00+02:00,18.0
2026-08-26 10:20:00+02:00,18.8
2026-08-26 10:30:00+02:00,18.7
2026-08-26 10:40:00+02:00,19.6
2026-08-26 10:50:00+02:00,19.8
2026-08-26 11:00:00+02:00,19.4
2026-08-26 11:10:00+02:00,20.4
2026-08-26 11:20:00+02:00,20.8
2026-08-26 11:30:00+02:00,20.5
2026-08-26 11:40:00+02:00,20.9
2026-08-26 11:50:00+02:00,21.6
2026-08-26 12:00:00+02:00,21.3
2026-08-26 12:10:00+02:00,22.0
2026-08-26 12:20:00+02:00,22.5
2026-08-26 12:30:00+02:00,22.0
2026-08-26 12:40:00+02:00,22.2
2026-08-26 12:50:00+02:00,22.3
2026-08-26 13:00:00+02:00,22.6
2026-08-26 13:10:00+02:00,23.3
2026-08-26 13:20:00+02:00,23.4
2026-08-26 13:30:00+02:00,24.6
2026-08-26 13:40:00+02:00,23.9
2026-08-26 13:50:00+02:00,24.5
2026-08-26 14:00:00+02:00,24.8
2026-08-26 14:10:00+02:00,24.4
2026-08-26 14:20:00+02:00,24.6
2026-08-26 14:30:00+02:00,25.6
2026-08-26 14:40:00+02:00,26.1
2026-08-26 14:50:00+02:00,25.5
2026-08-26 15:00:00+02:00,25.8
2026-08-26 15:10:00+02:00,26.0
2026-08-26 15:20:00+02:00,27.0
2026-08-26 15:30:00+02:00,26.9
2026-08-26 15:40:00+02:00,26.4
2026-08-26 15:50:00+02:00,27.1
2026-08-26 16:00:00+02:00,26.9
2026-08-26 16:10:00+02:00,27.3
2026-08-26 16:20:00+02:00,27.3
2026-08-26 16:30:00+02:00,27.6
2026-08-26 16:40:00+02:00,27.8
2026-08-26 16:50:00+02:00,27.2
2026-08-26 17:00:00+02:00,27.5
2026-08-26 17:10:00+02:00,27.6
2026-08-26 17:20:00+02:00,27.9
2026-08-26 17:30:00+02:00,28.3
2026-08-26 17:40:00+02:00,27.7
2026-08-26 17:50:00+02:00,27.6
2026-08-26 18:00:00+02:00,27.6
2026-08-26 18:10:00+02:00,27.6
2026-08-26 18:20:00+02:00,27.7
2026-08-26 18:30:00+02:00,28.2
2026-08-26 18:40:00+02:00,28.0
2026-08-26 18:50:00+02:00,27.9
2026-08-26 19:00:00+02:00,28.0
2026-08-26 19:10:00+02:00,28.2
2026-08-26 19:20:00+02:00,27.6
2026-08-26 19:30:00+02:00,27.0
2026-08-26 19:40:00+02:00,26.2
2026-08-26 19:50:00+02:00,26.1
2026-08-26 20:00:00+02:00,25.9
2026-08-26 20:10:00+02:00,25.9
2026-08-26 20:20:00+02:00,25.6
2026-08-26 20:30:00+02:00,25.6
2026-08-26 20:40:00+02:00,25.3
2026-08-26 20:50:00+02:00,25.1
2026-08-26 21:00:00+02:00,24.6
2026-08-26 21:10:00+02:00,24.4
2026-08-26 21:20:00+02:00,24.3
