time,temperature_2m,surface_pressure,wind_speed_10m,wind_direction_10m,cloud_cover,temperature_1000hPa,geopotential_height_1000hPa,wind_speed_1000hPa,wind_direction_1000hPa,temperature_975hPa,geopotential_height_975hPa,wind_speed_975hPa,wind_direction_975hPa,temperature_950hPa,geopotential_height_950hPa,wind_speed_950hPa,wind_direction_950hPa,temperature_925hPa,geopotential_height_925hPa,wind_speed_925hPa,wind_direction_925hPa,temperature_900hPa,geopotential_height_900hPa,wind_speed_900hPa,wind_direction_900hPa,temperature_850hPa,geopotential_height_850hPa,wind_speed_850hPa,wind_direction_850hPa,max_inv_gradient_K_per_100m,inversion_depth_m,positive_deltaT_K,lowest_profile_height_agl_m,inversion_index,dwd_temperature_obs,surface_temp_bias_K,inversion_index_corrected,surface_correction_used
2026-08-20 00:00:00+02:00,19.3,994.2,2.39,33,79,19.7,52.0,2.39,33,17.9,269.0,4.11,10,17.6,492.0,8.56,305,17.2,721.58,10.42,285,16.8,956.41,13.13,273,15.9,1443.0,19.61,259,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-20 01:00:00+02:00,18.8,994.2,1.2,85,96,19.3,52.0,1.2,85,18.3,269.0,1.24,360,17.7,492.0,9.75,284,17.1,721.58,11.98,275,16.5,956.41,14.42,268,15.3,1443.0,19.64,260,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-20 02:00:00+02:00,18.8,994.7,1.65,194,96,19.4,56.0,1.75,193,18.5,274.0,3.93,198,17.1,496.0,5.67,237,16.4,724.64,9.2,253,15.7,958.5,13.07,260,14.4,1443.0,21.06,266,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-20 03:00:00+02:00,18.7,995.0,1.58,198,98,19.2,59.0,1.58,198,18.8,276.0,5.28,191,17.9,499.0,7.58,215,16.7,726.94,9.65,237,15.5,960.07,12.64,250,13.2,1443.0,19.63,263,0.0574712643678169,174.0,0.10000000000000142,2.0,0.4038639846743315,,,0.4038639846743315,False
2026-08-20 04:00:00+02:00,19.3,995.7,1.86,216,98,19.5,65.0,1.86,216,18.5,282.0,6.86,232,17.2,505.0,7.99,246,15.9,732.24,9.77,254,14.6,964.64,11.66,259,12.1,1446.0,15.62,265,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-20 05:00:00+02:00,19.4,995.8,1.49,228,100,19.7,65.0,1.49,228,18.9,283.0,5.68,249,17.0,506.0,7.01,249,15.5,732.78,8.4,255,14.1,964.68,9.85,259,11.2,1445.0,12.85,264,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-20 06:00:00+02:00,19.2,996.3,1.61,210,99,19.5,70.0,1.61,210,18.1,287.0,5.7,245,16.4,510.0,7.13,259,15.1,736.78,8.56,259,13.8,968.68,9.99,259,11.2,1449.0,12.86,260,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-20 07:00:00+02:00,19.2,996.8,1.52,203,95,19.4,74.0,1.52,203,17.9,291.0,3.84,232,16.2,513.0,5.96,263,14.9,739.78,7.61,259,13.5,971.68,9.27,257,10.9,1452.0,12.62,254,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-20 08:00:00+02:00,18.7,997.2,1.08,248,100,18.7,78.0,1.08,248,17.0,295.0,3.43,267,15.3,516.0,5.48,270,14.0,741.84,7.88,261,12.8,972.78,10.37,257,10.3,1451.0,15.45,252,0.0,0.0,0.0,2.0,0.0,,,0.0,False
2026-08-20 09:00:00+02:00,18.9,997.5,1.8,236,100,19.1,81.0,1.8,236,17.0,297.0,3.15,243,15.3,519.0,5.81,269,14.2,744.61,8.33,259,13.1,975.3,10.97,254,11.0,1453.0,16.39,249,0.0,0.0,0.0,2.0,0.0,,,0.0,False
