time,level_type,pressure_hPa,height_msl_m,height_agl_m,temperature_C,usable_for_inversion
2026-08-20 00:00:00+02:00,surface,,104.0,2.0,19.3,True
2026-08-20 00:00:00+02:00,pressure,1000.0,52.0,-50.0,19.7,False
2026-08-20 00:00:00+02:00,pressure,975.0,269.0,167.0,17.9,True
2026-08-20 00:00:00+02:00,pressure,950.0,492.0,390.0,17.6,True
2026-08-20 00:00:00+02:00,pressure,925.0,721.58,619.58,17.2,True
2026-08-20 00:00:00+02:00,pressure,900.0,956.41,854.41,16.8,True
2026-08-20 00:00:00+02:00,pressure,850.0,1443.0,1341.0,15.9,True
2026-08-20 01:00:00+02:00,surface,,104.0,2.0,18.8,True
2026-08-20 01:00:00+02:00,pressure,1000.0,52.0,-50.0,19.3,False
2026-08-20 01:00:00+02:00,pressure,975.0,269.0,167.0,18.3,True
2026-08-20 01:00:00+02:00,pressure,950.0,492.0,390.0,17.7,True
2026-08-20 01:00:00+02:00,pressure,925.0,721.58,619.58,17.1,True
2026-08-20 01:00:00+02:00,pressure,900.0,956.41,854.41,16.5,True
2026-08-20 01:00:00+02:00,pressure,850.0,1443.0,1341.0,15.3,True
2026-08-20 02:00:00+02:00,surface,,104.0,2.0,18.8,True
2026-08-20 02:00:00+02:00,pressure,1000.0,56.0,-46.0,19.4,False
2026-08-20 02:00:00+02:00,pressure,975.0,274.0,172.0,18.5,True
2026-08-20 02:00:00+02:00,pressure,950.0,496.0,394.0,17.1,True
2026-08-20 02:00:00+02:00,pressure,925.0,724.64,622.64,16.4,True
2026-08-20 02:00:00+02:00,pressure,900.0,958.5,856.5,15.7,True
2026-08-20 02:00:00+02:00,pressure,850.0,1443.0,1341.0,14.4,True
2026-08-20 03:00:00+02:00,surface,,104.0,2.0,18.7,True
2026-08-20 03:00:00+02:00,pressure,1000.0,59.0,-43.0,19.2,False
2026-08-20 03:00:00+02:00,pressure,975.0,276.0,174.0,18.8,True
2026-08-20 03:00:00+02:00,pressure,950.0,499.0,397.0,17.9,True
2026-08-20 03:00:00+02:00,pressure,925.0,726.94,624.94,16.7,True
2026-08-20 03:00:00+02:00,pressure,900.0,960.07,858.07,15.5,True
2026-08-20 03:00:00+02:00,pressure,850.0,1443.0,1341.0,13.2,True
2026-08-20 04:00:00+02:00,surface,,104.0,2.0,19.3,True
2026-08-20 04:00:00+02:00,pressure,1000.0,65.0,-37.0,19.5,False
2026-08-20 04:00:00+02:00,pressure,975.0,282.0,180.0,18.5,True
2026-08-20 04:00:00+02:00,pressure,950.0,505.0,403.0,17.2,True
2026-08-20 04:00:00+02:00,pressure,925.0,732.24,630.24,15.9,True
2026-08-20 04:00:00+02:00,pressure,900.0,964.64,862.64,14.6,True
2026-08-20 04:00:00+02:00,pressure,850.0,1446.0,1344.0,12.1,True
2026-08-20 05:00:00+02:00,surface,,104.0,2.0,19.4,True
2026-08-20 05:00:00+02:00,pressure,1000.0,65.0,-37.0,19.7,False
2026-08-20 05:00:00+02:00,pressure,975.0,283.0,181.0,18.9,True
2026-08-20 05:00:00+02:00,pressure,950.0,506.0,404.0,17.0,True
2026-08-20 05:00:00+02:00,pressure,925.0,732.78,630.78,15.5,True
2026-08-20 05:00:00+02:00,pressure,900.0,964.68,862.68,14.1,True
2026-08-20 05:00:00+02:00,pressure,850.0,1445.0,1343.0,11.2,True
2026-08-20 06:00:00+02:00,surface,,104.0,2.0,19.2,True
2026-08-20 06:00:00+02:00,pressure,1000.0,70.0,-32.0,19.5,False
2026-08-20 06:00:00+02:00,pressure,975.0,287.0,185.0,18.1,True
2026-08-20 06:00:00+02:00,pressure,950.0,510.0,408.0,16.4,True
2026-08-20 06:00:00+02:00,pressure,925.0,736.78,634.78,15.1,True
2026-08-20 06:00:00+02:00,pressure,900.0,968.68,866.68,13.8,True
2026-08-20 06:00:00+02:00,pressure,850.0,1449.0,1347.0,11.2,True
2026-08-20 07:00:00+02:00,surface,,104.0,2.0,19.2,True
2026-08-20 07:00:00+02:00,pressure,1000.0,74.0,-28.0,19.4,False
2026-08-20 07:00:00+02:00,pressure,975.0,291.0,189.0,17.9,True
2026-08-20 07:00:00+02:00,pressure,950.0,513.0,411.0,16.2,True
2026-08-20 07:00:00+02:00,pressure,925.0,739.78,637.78,14.9,True
2026-08-20 07:00:00+02:00,pressure,900.0,971.68,869.68,13.5,True
2026-08-20 07:00:00+02:00,pressure,850.0,1452.0,1350.0,10.9,True
2026-08-20 08:00:00+02:00,surface,,104.0,2.0,18.7,True
2026-08-20 08:00:00+02:00,pressure,1000.0,78.0,-24.0,18.7,False
2026-08-20 08:00:00+02:00,pressure,975.0,295.0,193.0,17.0,True
2026-08-20 08:00:00+02:00,pressure,950.0,516.0,414.0,15.3,True
2026-08-20 08:00:00+02:00,pressure,925.0,741.84,639.84,14.0,True
2026-08-20 08:00:00+02:00,pressure,900.0,972.78,870.78,12.8,True
2026-08-20 08:00:00+02:00,pressure,850.0,1451.0,1349.0,10.3,True
2026-08-20 09:00:00+02:00,surface,,104.0,2.0,18.9,True
2026-08-20 09:00:00+02:00,pressure,1000.0,81.0,-21.0,19.1,False
2026-08-20 09:00:00+02:00,pressure,975.0,297.0,195.0,17.0,True
2026-08-20 09:00:00+02:00,pressure,950.0,519.0,417.0,15.3,True
2026-08-20 09:00:00+02:00,pressure,925.0,744.61,642.61,14.2,True
2026-08-20 09:00:00+02:00,pressure,900.0,975.3,873.3,13.1,True
2026-08-20 09:00:00+02:00,pressure,850.0,1453.0,1351.0,11.0,True
2026-08-20 10:00:00+02:00,surface,,104.0,2.0,19.6,True
2026-08-20 10:00:00+02:00,pressure,1000.0,85.0,-17.0,19.4,False
2026-08-20 10:00:00+02:00,pressure,975.0,302.0,200.0,17.2,True
2026-08-20 10:00:00+02:00,pressure,950.0,523.0,421.0,15.0,True
2026-08-20 10:00:00+02:00,pressure,925.0,748.84,646.84,13.8,True
2026-08-20 10:00:00+02:00,pressure,900.0,979.77,877.77,12.7,True
2026-08-20 10:00:00+02:00,pressure,850.0,1458.0,1356.0,10.5,True
2026-08-20 11:00:00+02:00,surface,,104.0,2.0,20.8,True
2026-08-20 11:00:00+02:00,pressure,1000.0,84.0,-18.0,20.4,False
2026-08-20 11:00:00+02:00,pressure,975.0,302.0,200.0,18.0,True
2026-08-20 11:00:00+02:00,pressure,950.0,523.0,421.0,15.8,True
2026-08-20 11:00:00+02:00,pressure,925.0,748.84,646.84,14.1,True
2026-08-20 11:00:00+02:00,pressure,900.0,979.77,877.77,12.4,True
2026-08-20 11:00:00+02:00,pressure,850.0,1458.0,1356.0,9.1,True
2026-08-20 12:00:00+02:00,surface,,104.0,2.0,22.2,True
2026-08-20 12:00:00+02:00,pressure,1000.0,86.0,-16.0,21.9,False
2026-08-20 12:00:00+02:00,pressure,975.0,305.0,203.0,19.4,True
2026-08-20 12:00:00+02:00,pressure,950.0,527.0,425.0,17.2,True
2026-08-20 12:00:00+02:00,pressure,925.0,753.31,651.31,15.3,True
2026-08-20 12:00:00+02:00,pressure,900.0,984.73,882.73,13.4,True
2026-08-20 12:00:00+02:00,pressure,850.0,1464.0,1362.0,9.5,True
2026-08-20 13:00:00+02:00,surface,,104.0,2.0,23.6,True
2026-08-20 13:00:00+02:00,pressure,1000.0,81.0,-21.0,23.2,False
2026-08-20 13:00:00+02:00,pressure,975.0,301.0,199.0,20.6,True
2026-08-20 13:00:00+02:00,pressure,950.0,524.0,422.0,18.3,True
2026-08-20 13:00:00+02:00,pressure,925.0,750.77,648.77,16.3,True
2026-08-20 13:00:00+02:00,pressure,900.0,982.68,880.68,14.2,True
2026-08-20 13:00:00+02:00,pressure,850.0,1463.0,1361.0,10.0,True
